Trial-ID,Status,Iteration,activation,batch_size,dropout,learning_rate,num_hidden_units,Objective,avg_train_loss
9,BEST,73,elu,64,0.14717597363505663,0.0004160680541309186,40,0.6176299601793289,0.6161349415779114
1,INTERMEDIATE,0,elu,64,0.1892667671193726,0.0005842264641944,40,0.6946916580200195,0.7010462760925293
1,INTERMEDIATE,1,elu,64,0.1892667671193726,0.0005842264641944,40,0.7245959043502808,0.700426721572876
1,INTERMEDIATE,2,elu,64,0.1892667671193726,0.0005842264641944,40,0.7100830674171448,0.6953289031982421
1,INTERMEDIATE,3,elu,64,0.1892667671193726,0.0005842264641944,40,0.7063868045806885,0.6971754789352417
1,INTERMEDIATE,4,elu,64,0.1892667671193726,0.0005842264641944,40,0.7194770276546478,0.6935487389564514
1,INTERMEDIATE,5,elu,64,0.1892667671193726,0.0005842264641944,40,0.7007538974285126,0.6920574069023132
1,INTERMEDIATE,6,elu,64,0.1892667671193726,0.0005842264641944,40,0.7105214893817902,0.6945165276527405
1,INTERMEDIATE,7,elu,64,0.1892667671193726,0.0005842264641944,40,0.694312572479248,0.6932778000831604
1,INTERMEDIATE,8,elu,64,0.1892667671193726,0.0005842264641944,40,0.6953844428062439,0.6897406816482544
1,INTERMEDIATE,9,elu,64,0.1892667671193726,0.0005842264641944,40,0.6967489123344421,0.6929974555969238
1,INTERMEDIATE,10,elu,64,0.1892667671193726,0.0005842264641944,40,0.6918187439441681,0.6907064557075501
1,INTERMEDIATE,11,elu,64,0.1892667671193726,0.0005842264641944,40,0.6948051750659943,0.6929118156433105
1,INTERMEDIATE,12,elu,64,0.1892667671193726,0.0005842264641944,40,0.6980762481689453,0.6908226847648621
1,INTERMEDIATE,13,elu,64,0.1892667671193726,0.0005842264641944,40,0.6994962096214294,0.6913742899894715
1,INTERMEDIATE,14,elu,64,0.1892667671193726,0.0005842264641944,40,0.7061100602149963,0.6929131031036377
1,INTERMEDIATE,15,elu,64,0.1892667671193726,0.0005842264641944,40,0.6990778744220734,0.6917776942253113
1,INTERMEDIATE,16,elu,64,0.1892667671193726,0.0005842264641944,40,0.6999124586582184,0.692138934135437
1,INTERMEDIATE,17,elu,64,0.1892667671193726,0.0005842264641944,40,0.6965058445930481,0.6918813586235046
1,INTERMEDIATE,18,elu,64,0.1892667671193726,0.0005842264641944,40,0.6933380663394928,0.6922457814216614
1,INTERMEDIATE,19,elu,64,0.1892667671193726,0.0005842264641944,40,0.7020227909088135,0.6899035453796387
1,INTERMEDIATE,20,elu,64,0.1892667671193726,0.0005842264641944,40,0.7037703692913055,0.6885112762451172
1,INTERMEDIATE,21,elu,64,0.1892667671193726,0.0005842264641944,40,0.7013759911060333,0.6875232696533203
1,INTERMEDIATE,22,elu,64,0.1892667671193726,0.0005842264641944,40,0.6939479410648346,0.6867330312728882
1,INTERMEDIATE,23,elu,64,0.1892667671193726,0.0005842264641944,40,0.6945151090621948,0.6871542930603027
1,INTERMEDIATE,24,elu,64,0.1892667671193726,0.0005842264641944,40,0.706897646188736,0.6859870672225952
1,INTERMEDIATE,25,elu,64,0.1892667671193726,0.0005842264641944,40,0.7081820964813232,0.6794668793678283
1,INTERMEDIATE,26,elu,64,0.1892667671193726,0.0005842264641944,40,0.690561056137085,0.6778890132904053
1,INTERMEDIATE,27,elu,64,0.1892667671193726,0.0005842264641944,40,0.6742374002933502,0.6764435291290283
1,INTERMEDIATE,28,elu,64,0.1892667671193726,0.0005842264641944,40,0.6791748404502869,0.6750372052192688
1,INTERMEDIATE,29,elu,64,0.1892667671193726,0.0005842264641944,40,0.6768144071102142,0.6711525440216064
1,INTERMEDIATE,30,elu,64,0.1892667671193726,0.0005842264641944,40,0.715641051530838,0.6699869871139527
1,INTERMEDIATE,31,elu,64,0.1892667671193726,0.0005842264641944,40,0.7026949524879456,0.6624176979064942
1,INTERMEDIATE,32,elu,64,0.1892667671193726,0.0005842264641944,40,0.7000866532325745,0.6560377478599548
