Sample_index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Not Used,Digital Channel 0 (D11),Digital Channel 1 (D12),Digital Channel 2 (D13),Digital Channel 3 (D17),Not Used,Digital Channel 4 (D18),Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Marker Channel
90.000000,10240.541129,14650.696772,-1506.418169,-4447.304243,-7507.101596,-16189.435564,-5352.549893,-5405.367065,16042.741065,12415.298809,-13373.093411,3088.228773,16293.639397,-6148.719030,-8172.065994,4754.841894,0.010000,-0.008000,1.010000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1769693864.420534,101.000000
92.000000,10223.598507,14645.086485,-1527.831140,-4464.448031,-7523.418370,-16195.537590,-5371.235951,-5422.533205,15998.864591,12380.743013,-13410.443176,3053.717679,16254.836768,-6185.979388,-8220.010486,4709.601964,0.010000,-0.008000,1.010000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1769693864.420603,0.000000
94.000000,10256.366164,14671.014508,-1496.069312,-4436.597757,-7483.431099,-16146.989601,-5341.351669,-5396.538126,16033.330981,12411.990751,-13382.682309,3076.449403,16286.710356,-6148.361403,-8190.103852,4740.849702,0.012000,-0.008000,1.008000,192.000000,0.000000,48.000000,127.500000,96.000000,15.500000,64.000000,0.000000,0.000000,0.000000,1769693864.420657,0.000000
96.000000,10241.703420,14648.349839,-1519.449236,-4453.763897,-7512.287201,-16205.148841,-5363.614006,-5412.318458,16027.139548,12400.658417,-13395.422804,3079.377482,16263.397487,-6167.338034,-8193.881296,4738.346307,0.012000,-0.008000,1.008000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1769693864.420712,0.000000
98.000000,10250.420600,14665.225406,-1505.769969,-4438.028269,-7495.970428,-16161.071200,-5347.788971,-5392.693626,16013.393225,12406.939257,-13388.694929,3076.315293,16287.537371,-6163.649996,-8206.107701,4719.548490,0.012000,-0.008000,1.008000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1769693864.420805,0.000000
100.000000,10262.803467,14676.513037,-1499.220908,-4423.164359,-7483.788727,-16161.451180,-5339.652936,-5384.199963,16043.478673,12432.867281,-13360.285862,3107.205404,16291.940664,-6143.667536,-8181.900761,4752.003223,0.012000,-0.008000,1.008000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1769693864.420830,0.000000
102.000000,10242.306917,14662.744363,-1517.728152,-4442.632728,-7507.995666,-16161.898215,-5362.876399,-5412.474920,16019.651713,12409.844984,-13393.321740,3077.298770,16290.308987,-6143.220501,-8206.375922,4724.756446,0.012000,-0.008000,1.008000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1769693864.420853,0.000000
104.000000,10261.641176,14675.931892,-1492.738902,-4415.408303,-7469.483610,-16136.149005,-5337.618928,-5391.620742,16029.933516,12420.998504,-13381.117687,3080.025682,16277.926121,-6143.645184,-8186.035834,4745.968252,0.010000,-0.008000,1.006000,192.000000,0.000000,32.000000,127.500000,96.000000,15.500000,48.000000,0.000000,0.000000,0.000000,1769693864.420870,0.000000
106.000000,10236.853091,14648.059267,-1523.047867,-4447.974795,-7491.298913,-16182.931207,-5371.325358,-5418.845167,16036.393170,12413.510670,-13386.258589,3085.635970,16292.253589,-6141.655879,-8184.448860,4755.177171,0.010000,-0.008000,1.006000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1769693864.420887,0.000000
108.000000,10263.563426,14673.964938,-1489.542602,-4422.918489,-7486.135660,-16164.312203,-5341.821056,-5390.950190,16020.590487,12402.379501,-13389.544295,3069.408604,16292.007720,-6158.665557,-8200.340951,4735.574691,0.010000,-0.008000,1.006000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1769693864.420904,0.000000
110.000000,10249.235958,14660.509188,-1510.240318,-4444.487923,-7497.780919,-16161.719401,-5356.260283,-5405.322362,16045.624440,12423.345437,-13368.734821,3084.339569,16321.400263,-6140.180664,-8178.816221,4755.959482,0.010000,-0.008000,1.006000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1769693864.420921,0.000000
112.000000,10241.569309,14658.229310,-1517.906966,-4459.038908,-7492.707073,-16137.892441,-5364.686890,-5417.124083,16012.342693,12394.355225,-13409.705569,3055.483467,16264.582129,-6186.046444,-8222.580936,4710.250164,0.010000,-0.008000,1.006000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1769693864.420934,0.000000
114.000000,10265.865656,14668.377002,-1484.602867,-4426.941803,-7474.244532,-16180.003128,-5332.455675,-5390.883135,16036.884908,12421.065560,-13371.104106,3082.082043,16306.983388,-6155.089278,-8183.711253,4741.073220,0.008000,-0.007000,1.005000,192.000000,0.000000,24.000000,127.500000,104.000000,15.500000,48.000000,0.000000,0.000000,0.000000,1769693864.420949,0.000000
116.000000,10238.752990,14645.019429,-1519.292774,-4461.430545,-7508.912088,-16188.273274,-5370.498344,-5424.701324,16032.593373,12411.141385,-13379.486010,3073.990711,16293.549990,-6136.179702,-8189.969741,4742.190807,0.008000,-0.007000,1.005000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1769693864.420967,0.000000
