Sample_index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Not Used,Digital Channel 0 (D11),Digital Channel 1 (D12),Digital Channel 2 (D13),Digital Channel 3 (D17),Not Used,Digital Channel 4 (D18),Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Marker Channel
90.000000,8150.317746,11553.661412,-2534.553711,-4508.235098,-316.210129,-12010.911049,-5139.314251,949.993843,13277.763221,8251.615852,-14655.792970,8334.026734,11245.363801,-5259.745450,-11905.276704,4167.326291,0.008000,-0.008000,1.008000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1769696339.687305,101.000000
92.000000,8163.795848,11570.380517,-2522.103789,-4497.372150,-305.123664,-11994.415461,-5125.791445,964.053090,13122.932687,8100.920391,-14811.383463,8188.829802,11095.115375,-5406.059969,-12046.092695,4035.160427,0.008000,-0.008000,1.008000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1769696339.687381,0.000000
94.000000,8213.059093,11616.894498,-2468.079623,-4443.102115,-247.210294,-11922.152272,-5070.895561,1011.438788,13274.924549,8254.186303,-14660.755057,8331.612746,11247.241348,-5241.014688,-11893.698501,4153.311748,0.010000,-0.010000,1.008000,192.000000,0.000000,40.000000,127.500000,88.000000,15.500000,64.000000,0.000000,0.000000,0.000000,1769696339.687439,0.000000
96.000000,8095.801842,11500.710130,-2583.548735,-4553.832657,-358.544333,-12055.838055,-5185.068272,895.299124,13138.891833,8118.377104,-14798.955893,8195.870602,11127.771274,-5390.257286,-12021.416369,4064.642377,0.010000,-0.010000,1.008000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1769696339.687491,0.000000
98.000000,8279.264960,11683.860324,-2402.633715,-4380.338416,-170.253238,-11857.086343,-5015.373828,1073.554286,13222.174433,8200.095081,-14715.382721,8279.734347,11190.736138,-5300.671494,-11944.392257,4101.858032,0.010000,-0.010000,1.008000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1769696339.687545,0.000000
100.000000,8130.938784,11533.455435,-2550.579912,-4539.393430,-310.599841,-12013.235630,-5168.282112,925.876311,13284.424041,8249.537140,-14659.793932,8319.766321,11279.070232,-5250.804752,-11890.971588,4168.622693,0.010000,-0.010000,1.008000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1769696339.687594,0.000000
102.000000,8195.669436,11608.132614,-2496.198117,-4463.844533,-251.859457,-11944.727533,-5111.799253,995.434939,13133.058027,8106.754196,-14808.276571,8187.041663,11124.731436,-5401.276696,-12046.338564,4027.538482,0.010000,-0.010000,1.008000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1769696339.687643,0.000000
104.000000,8272.671196,11684.016786,-2427.086523,-4392.341303,-177.137575,-11870.989128,-5043.917006,1066.424080,13319.806852,8303.583658,-14621.170118,8375.600979,11297.666883,-5210.482205,-11873.850152,4172.958931,0.012000,-0.014000,1.010000,192.000000,0.000000,48.000000,127.500000,72.000000,15.500000,72.000000,0.000000,0.000000,0.000000,1769696339.687677,0.000000
106.000000,8140.326517,11549.079305,-2558.850057,-4528.597537,-306.777693,-12003.780842,-5174.719414,933.766476,13218.374636,8188.919209,-14734.024076,8264.915140,11196.435833,-5337.730686,-11987.017034,4098.862898,0.012000,-0.014000,1.010000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1769696339.687694,0.000000
108.000000,8288.049196,11701.898182,-2405.718256,-4370.056614,-161.737223,-11850.894910,-5017.340781,1087.322961,13230.623392,8209.281648,-14712.298180,8294.061815,11215.859498,-5302.325523,-11967.481609,4078.880439,0.012000,-0.014000,1.010000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1769696339.687706,0.000000
