Sample_index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Not Used,Digital Channel 0 (D11),Digital Channel 1 (D12),Digital Channel 2 (D13),Digital Channel 3 (D17),Not Used,Digital Channel 4 (D18),Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Marker Channel
90.000000,8741.364925,12201.549077,-2007.521928,-3827.825645,-639.997499,-16210.647370,-4184.447728,-566.259094,14471.480485,9378.523753,-14504.114032,8216.344800,13165.803333,-5331.941585,-11493.445813,4208.788777,0.006000,-0.012000,1.006000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1769695734.038701,101.000000
92.000000,8698.561334,12155.728001,-2052.292472,-3867.991730,-693.038189,-16276.540312,-4224.323240,-609.263850,14433.057837,9323.180833,-14549.108094,8170.970758,13121.256306,-5402.193117,-11543.133741,4183.486603,0.006000,-0.012000,1.006000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1769695734.038777,0.000000
94.000000,8744.225948,12204.074824,-2002.761007,-3813.833453,-646.948892,-16235.994248,-4171.886047,-557.743079,14462.964471,9352.528674,-14519.581439,8204.699541,13162.942310,-5389.519678,-11519.038560,4188.716911,0.010000,-0.016000,1.004000,192.000000,0.000000,40.000000,127.500000,64.000000,15.500000,48.000000,0.000000,0.000000,0.000000,1769695734.038824,0.000000
96.000000,8678.847096,12135.790245,-2053.544170,-3871.590361,-702.962363,-16293.929970,-4222.959783,-620.149150,14454.940194,9337.597708,-14526.286963,8191.891991,13139.741199,-5393.431234,-11517.585697,4192.159080,0.010000,-0.016000,1.004000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1769695734.038862,0.000000
98.000000,8697.846079,12155.437428,-2031.907681,-3850.579721,-680.744729,-16277.523789,-4208.408798,-601.910126,14403.709996,9289.228533,-14577.986548,8146.696764,13098.926914,-5436.547749,-11559.383459,4158.519704,0.010000,-0.016000,1.004000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1769695734.038900,0.000000
100.000000,8717.336800,12170.189580,-2011.724056,-3836.140494,-655.397851,-16244.018524,-4192.874335,-587.917934,14476.196703,9355.747325,-14507.153870,8205.012465,13180.242560,-5367.547913,-11481.979368,4208.609963,0.010000,-0.016000,1.004000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1769695734.038939,0.000000
102.000000,8674.644968,12121.865108,-2052.650100,-3879.927561,-688.321971,-16282.530580,-4231.341688,-633.202569,14426.888755,9295.844650,-14561.401553,8146.137970,13118.127062,-5428.791693,-11527.621630,4188.448690,0.010000,-0.016000,1.004000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1769695734.038983,0.000000
104.000000,8712.911154,12167.887350,-2012.752236,-3840.364974,-655.509610,-16238.363533,-4189.454518,-591.628324,14435.427122,9319.269278,-14544.369524,8169.204971,13129.705266,-5396.068739,-11505.560458,4193.634295,0.010000,-0.015000,1.002000,192.000000,0.000000,40.000000,127.500000,72.000000,15.500000,32.000000,0.000000,0.000000,0.000000,1769695734.039003,0.000000
106.000000,8660.585721,12115.472509,-2061.702557,-3893.606829,-696.212136,-16289.772545,-4231.565205,-638.164656,14430.800310,9319.738665,-14543.140178,8167.908569,13117.814138,-5393.408882,-11494.652807,4198.909306,0.010000,-0.015000,1.002000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1769695734.039022,0.000000
108.000000,8671.403965,12127.944783,-2052.538342,-3887.437747,-693.529927,-16294.578170,-4225.865510,-628.978089,14380.955920,9272.420022,-14591.911685,8125.686124,13077.513942,-5437.017135,-11536.964659,4156.865675,0.010000,-0.015000,1.002000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1769695734.039042,0.000000
110.000000,8689.710044,12145.088571,-2042.882388,-3871.188029,-677.950761,-16276.093277,-4216.231908,-615.030600,14430.196813,9326.623002,-14540.145044,8174.256465,13118.507042,-5413.011362,-11492.976426,4170.835515,0.010000,-0.015000,1.002000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1769695734.039060,0.000000
112.000000,8667.939445,12124.301448,-2064.496525,-3891.617524,-698.380256,-16283.938740,-4240.550606,-636.577682,14382.967577,9289.183830,-14588.111888,8127.630726,13084.442983,-5432.300917,-11548.453456,4153.267044,0.010000,-0.015000,1.002000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1769695734.039078,0.000000
114.000000,8752.831370,12211.182679,-1985.416053,-3806.077398,-623.166635,-16191.491925,-4172.109565,-556.580789,14445.865386,9354.808552,-14529.773835,8191.020273,13138.377743,-5349.934739,-11503.034711,4188.001655,0.010000,-0.017500,1.004000,192.000000,0.000000,40.000000,127.500000,48.000000,15.500000,56.000000,0.000000,0.000000,0.000000,1769695734.039097,0.000000
116.000000,8695.096814,12151.972908,-2039.194350,-3857.553465,-678.487203,-16240.218728,-4223.876205,-613.018943,14466.272529,9375.260398,-14512.540640,8205.928887,13165.043374,-5335.741381,-11491.300045,4216.477778,0.010000,-0.017500,1.004000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1769695734.039116,0.000000
118.000000,8716.129806,12175.285777,-2021.089437,-3840.812008,-670.708796,-16236.195414,-4202.239716,-590.913068,14412.270714,9322.845557,-14565.916606,8163.974662,13115.020170,-5392.917143,-11545.860654,4177.496335,0.010000,-0.017500,1.004000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1769695734.039134,0.000000
120.000000,8714.475776,12168.066164,-2018.049600,-3849.596244,-669.188877,-16256.401391,-4193.991923,-590.376626,14469.245311,9370.253607,-14502.236486,8215.920116,13152.705211,-5357.489628,-11489.020167,4203.938449,0.010000,-0.017500,1.004000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1769695734.039161,0.000000
122.000000,8656.182427,12109.549297,-2075.985322,-3910.638858,-734.567730,-16326.295296,-4243.098705,-645.317214,14398.032653,9282.232437,-14577.315995,8139.655964,13098.345768,-5449.668223,-11562.155075,4154.451687,0.010000,-0.017500,1.004000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1769695734.039181,0.000000
124.000000,8727.350381,12187.534533,-2005.376161,-3837.749819,-671.401700,-16251.104027,-4172.668358,-570.908257,14413.164784,9308.741606,-14552.885539,8171.104869,13086.856972,-5408.541013,-11534.014229,4161.336024,0.006000,-0.020750,1.006000,192.000000,0.000000,8.000000,127.500000,32.000000,15.500000,64.000000,0.000000,0.000000,0.000000,1769695734.039199,0.000000
126.000000,8660.228093,12117.730036,-2071.112641,-3898.747730,-729.337422,-16313.890077,-4235.208539,-637.739973,14435.829453,9334.624926,-14528.879765,8191.154384,13111.533297,-5414.173652,-11507.080377,4194.260144,0.006000,-0.020750,1.006000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1769695734.039217,0.000000
128.000000,8678.847096,12140.193539,-2056.762821,-3879.234657,-703.632915,-16300.613141,-4219.830539,-620.104446,14367.254301,9270.006033,-14598.907781,8126.647249,13050.893015,-5458.653624,-11564.077325,4146.762687,0.006000,-0.020750,1.006000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1769695734.039236,0.000000
130.000000,8675.650796,12135.209100,-2047.866827,-3876.574800,-704.839910,-16288.386737,-4210.085179,-616.796388,14417.255153,9328.925232,-14542.134350,8177.162192,13096.848201,-5394.615876,-11505.359293,4177.339873,0.006000,-0.020750,1.006000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1769695734.039254,0.000000
