Sample_index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Not Used,Digital Channel 0 (D11),Digital Channel 1 (D12),Digital Channel 2 (D13),Digital Channel 3 (D17),Not Used,Digital Channel 4 (D18),Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Marker Channel
90.000000,8092.337321,11683.770917,-2369.553133,-4239.388316,-342.853408,-15667.611738,-4741.140275,251.993567,13787.427698,8634.300069,-14783.622597,8223.586765,12042.896395,-5404.741216,-12000.495136,4267.752679,0.004000,-0.018000,1.004000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1769696051.856123,101.000000
92.000000,8339.257042,11934.311621,-2123.505130,-3995.553135,-114.060952,-15419.082692,-4495.606362,499.002695,13802.135146,8651.086229,-14764.310689,8238.785951,12059.347279,-5410.150338,-11975.930569,4262.947054,0.004000,-0.018000,1.004000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1769696051.856184,0.000000
94.000000,8163.594683,11751.899034,-2297.446406,-4167.639216,-287.644599,-15597.986054,-4662.126858,329.062382,13923.058083,8769.729289,-14637.375133,8354.679746,12185.008786,-5269.982549,-11854.538245,4392.698931,0.006000,-0.016000,1.004000,192.000000,0.000000,24.000000,127.500000,64.000000,15.500000,48.000000,0.000000,0.000000,0.000000,1769696051.856236,0.000000
96.000000,8202.240849,11792.735671,-2270.289036,-4143.812256,-253.848762,-15562.849112,-4640.780943,364.355786,13685.481392,8532.197300,-14873.945996,8129.240051,11946.694487,-5501.971305,-12102.866125,4162.431259,0.006000,-0.016000,1.004000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1769696051.856280,0.000000
98.000000,8350.656432,11944.995754,-2118.252470,-3987.037121,-110.283507,-15429.677418,-4491.515993,519.588652,13955.758686,8811.705865,-14594.504487,8397.796261,12226.359514,-5230.129389,-11831.314782,4377.902076,0.006000,-0.016000,1.004000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1769696051.856323,0.000000
100.000000,8101.099205,11690.789365,-2365.172191,-4239.410667,-361.114783,-15673.959634,-4740.022688,268.712672,13791.182791,8640.513854,-14765.405925,8238.227157,12058.207340,-5414.039542,-12001.500964,4263.036461,0.006000,-0.016000,1.004000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1769696051.856367,0.000000
102.000000,8362.100525,11952.528292,-2111.278726,-3982.164440,-105.321420,-15397.423851,-4489.169060,518.873396,13807.343102,8649.678069,-14753.492445,8245.647937,12055.793352,-5407.468129,-11987.553476,4241.623490,0.006000,-0.016000,1.004000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1769696051.856403,0.000000
104.000000,8202.464366,11795.753157,-2272.859487,-4134.782152,-256.374509,-15561.977394,-4642.278509,357.784373,13952.584738,8798.630094,-14611.268295,8387.939142,12212.590839,-5229.771761,-11835.181634,4409.641553,0.004000,-0.012000,1.008000,192.000000,0.000000,16.000000,127.500000,80.000000,15.500000,64.000000,0.000000,0.000000,0.000000,1769696051.856418,0.000000
106.000000,8216.791834,11811.153509,-2267.763289,-4126.176730,-244.259863,-15552.880234,-4639.484541,370.211943,13712.951686,8562.908597,-14855.662269,8160.331328,11980.646787,-5493.567049,-12078.189800,4199.669266,0.004000,-0.012000,1.008000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1769696051.856435,0.000000
108.000000,8349.002403,11941.307717,-2141.610043,-3999.643505,-117.078437,-15411.684264,-4514.024200,493.235945,13951.869482,8800.999379,-14617.683246,8384.340511,12204.991246,-5254.470438,-11846.469265,4391.134309,0.004000,-0.012000,1.008000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1769696051.856449,0.000000
110.000000,8125.104979,11716.739740,-2367.362662,-4219.227042,-334.627966,-15645.729380,-4733.875958,266.432794,13810.472347,8650.058049,-14769.652756,8240.305870,12092.249047,-5398.348617,-11994.884848,4306.220032,0.004000,-0.012000,1.008000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1769696051.856461,0.000000
112.000000,8357.406659,11952.327127,-2140.067773,-3989.249943,-125.102714,-15409.225572,-4510.224403,492.520689,13811.277009,8659.512837,-14765.562387,8243.390410,12058.296747,-5380.623684,-11994.169592,4279.420290,0.004000,-0.012000,1.008000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1769696051.856473,0.000000
114.000000,8199.245715,11790.053462,-2302.676714,-4152.082402,-286.303495,-15572.549769,-4663.691481,332.884530,13936.558537,8787.186001,-14639.990287,8367.152019,12187.221609,-5251.162380,-11870.184466,4415.944745,0.004000,-0.012000,1.008000,192.000000,0.000000,16.000000,127.500000,80.000000,15.500000,64.000000,0.000000,0.000000,0.000000,1769696051.856485,0.000000
