pos_R [rad],pos_L [rad],tau_R [.],tau_L [.],cur_R [mA.], cur_L [mA.],time [s]
0.672048,-0.707338,-0.090819,0.106173,-16.000000,18.000000,52.311567
0.672048,-0.707338,-0.090819,0.106173,-16.000000,18.000000,52.359151
0.670513,-0.707338,-0.090197,0.106173,-15.000000,18.000000,52.407184
0.670513,-0.707338,-0.090197,0.106173,-15.000000,18.000000,52.455273
0.672048,-0.707338,-0.090819,0.106173,-16.000000,18.000000,52.503224
0.670513,-0.707338,-0.090197,0.106173,-15.000000,18.000000,52.551295
0.670513,-0.707338,-0.090197,0.106173,-15.000000,18.000000,52.599243
0.670513,-0.707338,-0.090197,0.106173,-15.000000,18.000000,52.647246
0.672048,-0.707338,-0.090819,0.106173,-16.000000,18.000000,52.695144
0.670513,-0.707338,-0.090197,0.106173,-15.000000,18.000000,52.743128
0.670513,-0.707338,-0.090197,0.106173,-15.000000,18.000000,52.791318
0.672048,-0.705803,-0.090819,0.105462,-16.000000,18.000000,52.839083
0.668979,-0.702735,-0.089579,0.103354,-15.000000,18.000000,52.887260
0.664376,-0.693529,-0.086800,0.098880,-15.000000,17.000000,52.935141
0.649032,-0.676651,-0.081529,0.093082,-14.000000,16.000000,52.983314
0.626017,-0.650567,-0.077042,0.086895,-13.000000,15.000000,53.031158
0.596864,-0.618345,-0.071586,0.080932,-12.000000,14.000000,53.079257
0.561574,-0.578452,-0.064651,0.074027,-11.000000,13.000000,53.127242
0.523215,-0.533956,-0.056130,0.064727,-10.000000,11.000000,53.175226
0.483322,-0.486391,-0.047511,0.052981,-8.000000,9.000000,53.223221
0.441894,-0.435757,-0.039067,0.042299,-7.000000,7.000000,53.272850
0.400467,-0.389726,-0.030892,0.032570,-5.000000,6.000000,53.319250
0.362108,-0.346764,-0.024619,0.024402,-4.000000,4.000000,53.367142
0.325283,-0.305337,-0.019610,0.018219,-3.000000,3.000000,53.415228
0.289993,-0.271581,-0.015602,0.013885,-3.000000,2.000000,53.463246
0.254703,-0.240894,-0.012255,0.010575,-2.000000,2.000000,53.511229
0.222482,-0.217878,-0.009543,0.008584,-2.000000,1.000000,53.559118
0.191794,-0.194863,-0.007386,0.006971,-1.000000,1.000000,53.607138
0.164176,-0.179520,-0.005736,0.006061,-1.000000,1.000000,53.655205
0.138092,-0.165710,-0.004433,0.005350,-1.000000,1.000000,53.703109
0.113542,-0.154970,-0.003308,0.004869,-1.000000,1.000000,53.751090
0.092061,-0.145764,-0.002466,0.004507,0.000000,1.000000,53.799056
0.073649,-0.139626,-0.001808,0.004281,0.000000,1.000000,53.847191
0.062909,-0.135023,-0.001544,0.004147,0.000000,1.000000,53.895056
0.061374,-0.130420,-0.001725,0.004002,0.000000,1.000000,53.943135
0.061374,-0.127351,-0.001793,0.003920,0.000000,1.000000,53.991107
0.061374,-0.124283,-0.001793,0.003807,0.000000,1.000000,54.039180
0.061374,-0.121214,-0.001793,0.003696,0.000000,1.000000,54.087279
0.061374,-0.118145,-0.001793,0.003586,0.000000,1.000000,54.135236
0.061374,-0.116611,-0.001793,0.003567,0.000000,1.000000,54.183529
0.061374,-0.116611,-0.001793,0.003607,0.000000,1.000000,54.231105
0.061374,-0.116611,-0.001793,0.003607,0.000000,1.000000,54.279124
0.061374,-0.116611,-0.001793,0.003607,0.000000,1.000000,54.327271
0.061374,-0.116611,-0.001793,0.003607,0.000000,1.000000,54.375068
0.061374,-0.116611,-0.001793,0.003607,0.000000,1.000000,54.423138
0.062909,-0.116611,-0.001840,0.003607,0.000000,1.000000,54.471099
0.061374,-0.116611,-0.001793,0.003607,0.000000,1.000000,54.519094
0.061374,-0.116611,-0.001793,0.003607,0.000000,1.000000,54.567131
0.061374,-0.116611,-0.001793,0.003607,0.000000,1.000000,54.615065
0.061374,-0.116611,-0.001793,0.003607,0.000000,1.000000,54.663239
0.062909,-0.116611,-0.001840,0.003607,0.000000,1.000000,54.711106
0.061374,-0.116611,-0.001793,0.003607,0.000000,1.000000,54.759079
0.062909,-0.116611,-0.001840,0.003607,0.000000,1.000000,54.807161
0.062909,-0.116611,-0.001840,0.003607,0.000000,1.000000,54.855158
0.062909,-0.116611,-0.001840,0.003607,0.000000,1.000000,54.903164
0.062909,-0.116611,-0.001840,0.003607,0.000000,1.000000,54.951203
0.064443,-0.116611,-0.001887,0.003607,0.000000,1.000000,54.999247
0.064443,-0.116611,-0.001887,0.003607,0.000000,1.000000,55.050162
0.064443,-0.116611,-0.001887,0.003607,0.000000,1.000000,55.095095
0.064443,-0.116611,-0.001887,0.003607,0.000000,1.000000,55.143029
0.062909,-0.116611,-0.001840,0.003607,0.000000,1.000000,55.191128
0.064443,-0.116611,-0.001887,0.003607,0.000000,1.000000,55.239110
0.064443,-0.116611,-0.001887,0.003607,0.000000,1.000000,55.287110
0.064443,-0.116611,-0.001887,0.003607,0.000000,1.000000,55.335195
0.065977,-0.116611,-0.001934,0.003607,0.000000,1.000000,55.383250
0.064443,-0.116611,-0.001887,0.003607,0.000000,1.000000,55.431060
0.065977,-0.116611,-0.001934,0.003607,0.000000,1.000000,55.479107
0.064443,-0.116611,-0.001887,0.003607,0.000000,1.000000,55.527225
0.065977,-0.116611,-0.001934,0.003607,0.000000,1.000000,55.575111
0.065977,-0.116611,-0.001934,0.003607,0.000000,1.000000,55.623084
0.065977,-0.116611,-0.001934,0.003607,0.000000,1.000000,55.670956
0.065977,-0.116611,-0.001934,0.003607,0.000000,1.000000,55.719175
0.065977,-0.116611,-0.001934,0.003607,0.000000,1.000000,55.767147
0.065977,-0.116611,-0.001934,0.003607,0.000000,1.000000,55.815106
0.065977,-0.116611,-0.001934,0.003607,0.000000,1.000000,55.863005
0.065977,-0.116611,-0.001934,0.003607,0.000000,1.000000,55.911093
0.065977,-0.116611,-0.001934,0.003607,0.000000,1.000000,55.958979
0.065977,-0.116611,-0.001934,0.003607,0.000000,1.000000,56.007091
0.065977,-0.116611,-0.001934,0.003607,0.000000,1.000000,56.055051
0.065977,-0.116611,-0.001934,0.003607,0.000000,1.000000,56.103019
0.067512,-0.116611,-0.001982,0.003607,0.000000,1.000000,56.150959
0.065977,-0.116611,-0.001934,0.003607,0.000000,1.000000,56.199173
0.065977,-0.116611,-0.001934,0.003607,0.000000,1.000000,56.247125
0.065977,-0.116611,-0.001934,0.003607,0.000000,1.000000,56.295717
0.065977,-0.116611,-0.001934,0.003607,0.000000,1.000000,56.343003
0.065977,-0.116611,-0.001934,0.003607,0.000000,1.000000,56.391166
0.065977,-0.116611,-0.001934,0.003607,0.000000,1.000000,56.439024
0.065977,-0.116611,-0.001934,0.003607,0.000000,1.000000,56.487229
0.065977,-0.116611,-0.001934,0.003607,0.000000,1.000000,56.535101
0.067512,-0.116611,-0.001982,0.003607,0.000000,1.000000,56.583197
0.067512,-0.118145,-0.001982,0.003662,0.000000,1.000000,56.630997
0.069046,-0.119680,-0.002029,0.003717,0.000000,1.000000,56.679000
0.072115,-0.122748,-0.002204,0.003923,0.000000,1.000000,56.727152
0.082855,-0.133489,-0.002811,0.004667,0.000000,1.000000,56.775184
0.099733,-0.153436,-0.003890,0.006476,-1.000000,1.000000,56.823053
0.125817,-0.185657,-0.005930,0.010584,-1.000000,2.000000,56.871089
0.161107,-0.227085,-0.009771,0.017327,-2.000000,3.000000,56.919110
0.201001,-0.274650,-0.014771,0.027966,-3.000000,5.000000,56.967039
0.243963,-0.329886,-0.020909,0.044552,-4.000000,8.000000,57.015050
0.286924,-0.385123,-0.027408,0.061933,-5.000000,11.000000,57.063113
0.328352,-0.441894,-0.033246,0.083028,-6.000000,14.000000,57.111064
0.369780,-0.495597,-0.038940,0.100115,-7.000000,17.000000,57.159102
0.408139,-0.541627,-0.044719,0.104725,-8.000000,18.000000,57.207068
0.441894,-0.579986,-0.048841,0.106410,-8.000000,18.000000,57.255090
0.471047,-0.610673,-0.052258,0.103238,-9.000000,18.000000,57.303133
0.497131,-0.633689,-0.055274,0.098789,-9.000000,17.000000,57.351106
0.521681,-0.649032,-0.058285,0.093863,-10.000000,16.000000,57.399045
0.541627,-0.661307,-0.061575,0.095099,-11.000000,16.000000,57.447073
0.560040,-0.672048,-0.064732,0.097375,-11.000000,17.000000,57.495118
0.576918,-0.684323,-0.067737,0.103945,-12.000000,18.000000,57.542959
0.592261,-0.698132,-0.071603,0.111697,-12.000000,19.000000,57.590932
0.606070,-0.711941,-0.075189,0.120008,-13.000000,21.000000,57.638987
0.621414,-0.725750,-0.080621,0.125714,-14.000000,22.000000,57.686925
0.627551,-0.733422,-0.078084,0.124521,-13.000000,21.000000,57.734921
0.627551,-0.731888,-0.074563,0.118639,-13.000000,20.000000,57.783015
0.627551,-0.731888,-0.074202,0.118119,-13.000000,20.000000,57.831136
0.627551,-0.731888,-0.074202,0.118119,-13.000000,20.000000,57.879311
0.627551,-0.731888,-0.074202,0.118119,-13.000000,20.000000,57.927172
0.627551,-0.731888,-0.074202,0.118119,-13.000000,20.000000,57.975080
0.627551,-0.731888,-0.074202,0.118119,-13.000000,20.000000,58.022940
0.627551,-0.731888,-0.074202,0.118119,-13.000000,20.000000,58.073559
0.627551,-0.731888,-0.074202,0.118119,-13.000000,20.000000,58.119074
0.627551,-0.731888,-0.074202,0.118119,-13.000000,20.000000,58.167073
0.627551,-0.731888,-0.074202,0.118119,-13.000000,20.000000,58.215061
0.627551,-0.731888,-0.074202,0.118119,-13.000000,20.000000,58.262964
0.627551,-0.731888,-0.074202,0.118119,-13.000000,20.000000,58.310915
0.627551,-0.731888,-0.074202,0.118119,-13.000000,20.000000,58.358892
0.627551,-0.731888,-0.074202,0.118119,-13.000000,20.000000,58.406976
0.627551,-0.731888,-0.074202,0.118119,-13.000000,20.000000,58.454996
0.627551,-0.731888,-0.074202,0.118119,-13.000000,20.000000,58.502949
0.627551,-0.731888,-0.074202,0.118119,-13.000000,20.000000,58.550906
0.627551,-0.731888,-0.074202,0.118119,-13.000000,20.000000,58.599046
0.627551,-0.731888,-0.074202,0.118119,-13.000000,20.000000,58.646948
0.627551,-0.731888,-0.074202,0.118119,-13.000000,20.000000,58.695100
0.627551,-0.731888,-0.074202,0.118119,-13.000000,20.000000,58.743086
0.627551,-0.731888,-0.074202,0.118119,-13.000000,20.000000,58.790948
0.627551,-0.731888,-0.074202,0.118119,-13.000000,20.000000,58.838982
0.627551,-0.731888,-0.074202,0.118119,-13.000000,20.000000,58.886948
0.627551,-0.731888,-0.074202,0.118119,-13.000000,20.000000,58.935034
0.627551,-0.731888,-0.074202,0.118119,-13.000000,20.000000,58.983001
0.627551,-0.731888,-0.074202,0.118119,-13.000000,20.000000,59.031027
0.627551,-0.731888,-0.074202,0.118119,-13.000000,20.000000,59.079001
0.627551,-0.731888,-0.074202,0.118119,-13.000000,20.000000,59.126975
0.627551,-0.731888,-0.074202,0.118119,-13.000000,20.000000,59.175042
0.627551,-0.731888,-0.074202,0.118119,-13.000000,20.000000,59.222990
0.627551,-0.731888,-0.074202,0.118119,-13.000000,20.000000,59.270993
0.627551,-0.731888,-0.074202,0.118119,-13.000000,20.000000,59.319026
0.627551,-0.731888,-0.074202,0.118119,-13.000000,20.000000,59.366962
0.627551,-0.731888,-0.074202,0.118119,-13.000000,20.000000,59.414837
0.627551,-0.731888,-0.074202,0.118119,-13.000000,20.000000,59.462904
0.627551,-0.731888,-0.074202,0.118119,-13.000000,20.000000,59.511064
0.627551,-0.731888,-0.074202,0.118119,-13.000000,20.000000,59.558998
0.627551,-0.731888,-0.074202,0.118119,-13.000000,20.000000,59.606947
0.627551,-0.731888,-0.074202,0.118119,-13.000000,20.000000,59.654989
0.627551,-0.731888,-0.074202,0.118119,-13.000000,20.000000,59.702948
0.627551,-0.731888,-0.074202,0.118119,-13.000000,20.000000,59.750955
0.627551,-0.731888,-0.074202,0.118119,-13.000000,20.000000,59.798987
0.627551,-0.731888,-0.074202,0.118119,-13.000000,20.000000,59.846971
0.627551,-0.731888,-0.074202,0.118119,-13.000000,20.000000,59.895038
0.627551,-0.731888,-0.074202,0.118119,-13.000000,20.000000,59.942904
0.627551,-0.731888,-0.074202,0.118119,-13.000000,20.000000,59.991042
0.627551,-0.731888,-0.074202,0.118119,-13.000000,20.000000,60.038886
0.627551,-0.731888,-0.074202,0.118119,-13.000000,20.000000,60.086914
0.627551,-0.731888,-0.074202,0.118119,-13.000000,20.000000,60.134976
0.627551,-0.731888,-0.074202,0.118119,-13.000000,20.000000,60.183099
0.627551,-0.731888,-0.074202,0.118119,-13.000000,20.000000,60.230988
0.627551,-0.731888,-0.074202,0.118119,-13.000000,20.000000,60.278932
0.627551,-0.731888,-0.074202,0.118119,-13.000000,20.000000,60.326950
0.627551,-0.731888,-0.074202,0.118119,-13.000000,20.000000,60.375024
0.627551,-0.731888,-0.074202,0.118119,-13.000000,20.000000,60.423064
0.627551,-0.733422,-0.074202,0.118902,-13.000000,20.000000,60.470896
0.627551,-0.731888,-0.074202,0.118119,-13.000000,20.000000,60.518934
0.627551,-0.731888,-0.074202,0.118119,-13.000000,20.000000,60.566922
0.627551,-0.731888,-0.074202,0.118119,-13.000000,20.000000,60.614961
0.627551,-0.731888,-0.074202,0.118119,-13.000000,20.000000,60.663022
0.627551,-0.731888,-0.074202,0.118119,-13.000000,20.000000,60.710910
0.627551,-0.731888,-0.074202,0.118119,-13.000000,20.000000,60.759010
0.627551,-0.731888,-0.074202,0.118119,-13.000000,20.000000,60.806829
0.627551,-0.731888,-0.074202,0.118119,-13.000000,20.000000,60.854813
0.627551,-0.731888,-0.074202,0.118119,-13.000000,20.000000,60.902962
0.627551,-0.731888,-0.074202,0.118119,-13.000000,20.000000,60.950993
0.627551,-0.731888,-0.074202,0.118119,-13.000000,20.000000,60.999021
0.627551,-0.731888,-0.074202,0.118119,-13.000000,20.000000,61.047157
0.627551,-0.731888,-0.074202,0.118119,-13.000000,20.000000,61.094907
0.627551,-0.731888,-0.074202,0.118119,-13.000000,20.000000,61.142928
0.627551,-0.731888,-0.074202,0.118119,-13.000000,20.000000,61.190951
0.627551,-0.731888,-0.074202,0.118119,-13.000000,20.000000,61.238955
0.627551,-0.731888,-0.074202,0.118119,-13.000000,20.000000,61.287038
0.627551,-0.731888,-0.074202,0.118119,-13.000000,20.000000,61.335013
0.627551,-0.731888,-0.074202,0.118119,-13.000000,20.000000,61.382881
0.627551,-0.731888,-0.074202,0.118119,-13.000000,20.000000,61.431027
0.627551,-0.731888,-0.074202,0.118119,-13.000000,20.000000,61.479703
0.627551,-0.731888,-0.074202,0.118119,-13.000000,20.000000,61.526956
0.627551,-0.731888,-0.074202,0.118119,-13.000000,20.000000,61.574883
0.627551,-0.731888,-0.074202,0.118119,-13.000000,20.000000,61.622979
0.627551,-0.731888,-0.074202,0.118119,-13.000000,20.000000,61.670953
0.627551,-0.730353,-0.074202,0.117340,-13.000000,20.000000,61.718925
0.624483,-0.724216,-0.072629,0.113026,-12.000000,19.000000,61.766945
0.615277,-0.708872,-0.069256,0.107315,-12.000000,18.000000,61.814894
0.595330,-0.679719,-0.064838,0.101823,-11.000000,17.000000,61.863029
0.570780,-0.636757,-0.060643,0.096483,-10.000000,17.000000,61.911008
0.538559,-0.586124,-0.055663,0.089284,-10.000000,15.000000,61.959033
0.498666,-0.520146,-0.049767,0.078118,-9.000000,13.000000,62.006917
0.455704,-0.446497,-0.042607,0.062295,-7.000000,11.000000,62.055000
0.409673,-0.365177,-0.035125,0.043702,-6.000000,7.000000,62.102978
0.360574,-0.274650,-0.027702,0.026630,-5.000000,5.000000,62.150917
0.313008,-0.187191,-0.020651,0.012510,-4.000000,2.000000,62.198836
0.268512,-0.101267,-0.015367,0.001491,-3.000000,0.000000,62.246887
0.225550,-0.024550,-0.011078,-0.006055,-2.000000,-1.000000,62.294958
0.188726,0.036825,-0.007870,-0.008782,-1.000000,-2.000000,62.342971
0.150367,0.067512,-0.005480,-0.004913,-1.000000,-1.000000,62.390882
0.116611,0.070580,-0.003618,-0.002463,-1.000000,0.000000,62.438900
0.088993,0.069046,-0.002346,-0.001994,0.000000,0.000000,62.486844
0.061374,0.067512,-0.001270,-0.001946,0.000000,0.000000,62.534805
0.049099,0.067512,-0.001035,-0.001982,0.000000,0.000000,62.582920
0.044496,0.067512,-0.001156,-0.001982,0.000000,0.000000,62.630919
0.044496,0.067512,-0.001252,-0.001982,0.000000,0.000000,62.678876
0.044496,0.065977,-0.001286,-0.001934,0.000000,0.000000,62.726915
0.044496,0.065977,-0.001286,-0.001934,0.000000,0.000000,62.774974
0.044496,0.065977,-0.001286,-0.001934,0.000000,0.000000,62.822875
0.046031,0.065977,-0.001332,-0.001934,0.000000,0.000000,62.870844
0.046031,0.064443,-0.001332,-0.001887,0.000000,0.000000,62.918915
0.047565,0.064443,-0.001377,-0.001887,0.000000,0.000000,62.966934
0.047565,0.065977,-0.001377,-0.001934,0.000000,0.000000,63.014779
0.047565,0.064443,-0.001377,-0.001887,0.000000,0.000000,63.063043
0.047565,0.064443,-0.001377,-0.001887,0.000000,0.000000,63.110866
0.047565,0.062909,-0.001377,-0.001840,0.000000,0.000000,63.158925
0.047565,0.062909,-0.001377,-0.001840,0.000000,0.000000,63.206857
0.047565,0.062909,-0.001377,-0.001840,0.000000,0.000000,63.254876
0.049099,0.062909,-0.001423,-0.001840,0.000000,0.000000,63.302781
0.049099,0.062909,-0.001423,-0.001840,0.000000,0.000000,63.350878
0.049099,0.062909,-0.001423,-0.001840,0.000000,0.000000,63.398785
0.047565,0.061374,-0.001377,-0.001793,0.000000,0.000000,63.446946
0.049099,0.061374,-0.001423,-0.001793,0.000000,0.000000,63.494843
0.049099,0.061374,-0.001423,-0.001793,0.000000,0.000000,63.542852
0.049099,0.061374,-0.001423,-0.001793,0.000000,0.000000,63.590979
0.049099,0.061374,-0.001423,-0.001793,0.000000,0.000000,63.638799
0.049099,0.061374,-0.001423,-0.001793,0.000000,0.000000,63.687095
0.049099,0.061374,-0.001423,-0.001793,0.000000,0.000000,63.734803
0.049099,0.059840,-0.001423,-0.001747,0.000000,0.000000,63.782968
0.049099,0.059840,-0.001423,-0.001747,0.000000,0.000000,63.830965
0.049099,0.059840,-0.001423,-0.001747,0.000000,0.000000,63.878970
0.049099,0.059840,-0.001423,-0.001747,0.000000,0.000000,63.926802
0.049099,0.058306,-0.001423,-0.001700,0.000000,0.000000,63.974864
0.049099,0.056771,-0.001423,-0.001653,0.000000,0.000000,64.022858
0.049099,0.056771,-0.001423,-0.001653,0.000000,0.000000,64.070921
0.049099,0.056771,-0.001423,-0.001653,0.000000,0.000000,64.118904
0.049099,0.056771,-0.001423,-0.001653,0.000000,0.000000,64.166887
0.049099,0.056771,-0.001423,-0.001653,0.000000,0.000000,64.214906
0.049099,0.055237,-0.001423,-0.001607,0.000000,0.000000,64.262781
0.049099,0.055237,-0.001423,-0.001607,0.000000,0.000000,64.310899
0.049099,0.055237,-0.001423,-0.001607,0.000000,0.000000,64.358781
0.049099,0.055237,-0.001423,-0.001607,0.000000,0.000000,64.406780
0.049099,0.055237,-0.001423,-0.001607,0.000000,0.000000,64.454778
0.049099,0.053702,-0.001423,-0.001561,0.000000,0.000000,64.502822
0.049099,0.053702,-0.001423,-0.001561,0.000000,0.000000,64.553262
0.049099,0.053702,-0.001423,-0.001561,0.000000,0.000000,64.598797
0.049099,0.053702,-0.001423,-0.001561,0.000000,0.000000,64.646823
0.049099,0.052168,-0.001423,-0.001515,0.000000,0.000000,64.694787
0.049099,0.052168,-0.001423,-0.001515,0.000000,0.000000,64.742819
0.049099,0.052168,-0.001423,-0.001515,0.000000,0.000000,64.790809
0.049099,0.050634,-0.001423,-0.001469,0.000000,0.000000,64.838774
0.049099,0.050634,-0.001423,-0.001469,0.000000,0.000000,64.886852
0.049099,0.050634,-0.001423,-0.001469,0.000000,0.000000,64.934899
0.049099,0.049099,-0.001423,-0.001423,0.000000,0.000000,64.982836
0.049099,0.049099,-0.001423,-0.001423,0.000000,0.000000,65.030880
0.049099,0.049099,-0.001423,-0.001423,0.000000,0.000000,65.078765
0.050634,0.049099,-0.001469,-0.001423,0.000000,0.000000,65.126790
0.049099,0.049099,-0.001423,-0.001423,0.000000,0.000000,65.175273
0.049099,0.047565,-0.001423,-0.001377,0.000000,0.000000,65.222749
0.049099,0.047565,-0.001423,-0.001377,0.000000,0.000000,65.270886
0.050634,0.047565,-0.001469,-0.001377,0.000000,0.000000,65.318893
0.049099,0.046031,-0.001423,-0.001332,0.000000,0.000000,65.366871
0.049099,0.046031,-0.001423,-0.001332,0.000000,0.000000,65.414701
0.049099,0.046031,-0.001423,-0.001332,0.000000,0.000000,65.462820
0.049099,0.044496,-0.001423,-0.001286,0.000000,0.000000,65.510778
0.049099,0.044496,-0.001423,-0.001286,0.000000,0.000000,65.558805
0.049099,0.044496,-0.001423,-0.001286,0.000000,0.000000,65.606852
0.050634,0.044496,-0.001469,-0.001286,0.000000,0.000000,65.654778
0.049099,0.042962,-0.001423,-0.001241,0.000000,0.000000,65.702969
0.052168,0.041428,-0.001515,-0.001161,0.000000,0.000000,65.750850
0.055237,0.036825,-0.001683,-0.000961,0.000000,0.000000,65.798665
0.064443,0.024550,-0.002205,-0.000412,0.000000,0.000000,65.847005
0.082855,0.001534,-0.003346,0.000681,-1.000000,0.000000,65.894766
0.110474,-0.035290,-0.005519,0.002925,-1.000000,1.000000,65.942793
0.145764,-0.076718,-0.008756,0.006208,-2.000000,1.000000,65.990913
0.182588,-0.119680,-0.012363,0.009580,-2.000000,2.000000,66.038800
0.220947,-0.167245,-0.016699,0.014752,-3.000000,3.000000,66.086874
0.260840,-0.217878,-0.021724,0.021487,-4.000000,4.000000,66.134863
0.300734,-0.266978,-0.027113,0.028433,-5.000000,5.000000,66.182862
0.340627,-0.319146,-0.033519,0.039817,-6.000000,7.000000,66.230772
0.383589,-0.369780,-0.042899,0.052874,-7.000000,9.000000,66.278994
0.426551,-0.420413,-0.054398,0.063852,-9.000000,11.000000,66.326811
0.464910,-0.467978,-0.061921,0.075478,-11.000000,13.000000,66.374864
0.500200,-0.507872,-0.067645,0.079421,-12.000000,14.000000,66.422796
0.529353,-0.541627,-0.068718,0.079738,-12.000000,14.000000,66.470747
0.553902,-0.570780,-0.069105,0.081124,-12.000000,14.000000,66.518825
0.570780,-0.593796,-0.068039,0.084474,-12.000000,14.000000,66.566751
0.584589,-0.615277,-0.068113,0.087778,-12.000000,15.000000,66.614810
0.596864,-0.636757,-0.071098,0.093223,-12.000000,16.000000,66.662779
0.610673,-0.655170,-0.075749,0.099438,-13.000000,17.000000,66.710750
0.622948,-0.672048,-0.080099,0.105379,-14.000000,18.000000,66.758771
0.635223,-0.687391,-0.083602,0.110969,-14.000000,19.000000,66.806748
0.647498,-0.702735,-0.088337,0.116897,-15.000000,20.000000,66.854804
0.655170,-0.711941,-0.088464,0.115856,-15.000000,20.000000,66.902785
0.656704,-0.713475,-0.085634,0.110121,-15.000000,19.000000,66.950756
0.656704,-0.711941,-0.084762,0.108331,-15.000000,19.000000,66.998747
0.656704,-0.711941,-0.084762,0.108331,-15.000000,19.000000,67.046737
0.656704,-0.713475,-0.084762,0.109058,-15.000000,19.000000,67.094793
0.656704,-0.713475,-0.084762,0.109058,-15.000000,19.000000,67.142663
0.656704,-0.713475,-0.084762,0.109058,-15.000000,19.000000,67.190698
0.656704,-0.713475,-0.084762,0.109058,-15.000000,19.000000,67.238609
0.656704,-0.713475,-0.084762,0.109058,-15.000000,19.000000,67.286687
0.656704,-0.713475,-0.084762,0.109058,-15.000000,19.000000,67.334680
0.656704,-0.713475,-0.084762,0.109058,-15.000000,19.000000,67.382823
0.656704,-0.711941,-0.084762,0.108331,-15.000000,19.000000,67.431029
0.656704,-0.713475,-0.084762,0.109058,-15.000000,19.000000,67.480695
0.656704,-0.711941,-0.084762,0.108331,-15.000000,19.000000,67.526663
0.656704,-0.711941,-0.084762,0.108331,-15.000000,19.000000,67.574664
0.656704,-0.713475,-0.084762,0.109058,-15.000000,19.000000,67.622709
0.656704,-0.713475,-0.084762,0.109058,-15.000000,19.000000,67.670810
0.656704,-0.713475,-0.084762,0.109058,-15.000000,19.000000,67.718816
0.656704,-0.713475,-0.084762,0.109058,-15.000000,19.000000,67.766716
0.656704,-0.713475,-0.084762,0.109058,-15.000000,19.000000,67.814698
0.656704,-0.713475,-0.084762,0.109058,-15.000000,19.000000,67.862785
0.656704,-0.713475,-0.084762,0.109058,-15.000000,19.000000,67.910613
0.656704,-0.713475,-0.084762,0.109058,-15.000000,19.000000,67.958774
0.656704,-0.711941,-0.084762,0.108331,-15.000000,19.000000,68.006703
0.656704,-0.713475,-0.084762,0.109058,-15.000000,19.000000,68.054787
0.656704,-0.713475,-0.084762,0.109058,-15.000000,19.000000,68.102936
0.656704,-0.713475,-0.084762,0.109058,-15.000000,19.000000,68.150748
0.656704,-0.713475,-0.084762,0.109058,-15.000000,19.000000,68.198780
0.656704,-0.713475,-0.084762,0.109058,-15.000000,19.000000,68.246780
0.656704,-0.713475,-0.084762,0.109058,-15.000000,19.000000,68.294731
0.656704,-0.713475,-0.084762,0.109058,-15.000000,19.000000,68.342861
0.656704,-0.713475,-0.084762,0.109058,-15.000000,19.000000,68.390630
0.656704,-0.713475,-0.084762,0.109058,-15.000000,19.000000,68.438858
0.656704,-0.713475,-0.084762,0.109058,-15.000000,19.000000,68.486633
0.656704,-0.711941,-0.084762,0.108331,-15.000000,19.000000,68.534882
0.656704,-0.711941,-0.084762,0.108331,-15.000000,19.000000,68.582705
0.656704,-0.713475,-0.084762,0.109058,-15.000000,19.000000,68.630750
0.656704,-0.713475,-0.084762,0.109058,-15.000000,19.000000,68.678757
0.656704,-0.711941,-0.084762,0.108331,-15.000000,19.000000,68.726669
0.656704,-0.713475,-0.084762,0.109058,-15.000000,19.000000,68.774727
0.656704,-0.711941,-0.084762,0.108331,-15.000000,19.000000,68.822769
0.656704,-0.713475,-0.084762,0.109058,-15.000000,19.000000,68.870671
0.656704,-0.713475,-0.084762,0.109058,-15.000000,19.000000,68.918708
0.656704,-0.713475,-0.084762,0.109058,-15.000000,19.000000,68.966902
0.656704,-0.713475,-0.084762,0.109058,-15.000000,19.000000,69.014831
0.656704,-0.713475,-0.084762,0.109058,-15.000000,19.000000,69.062973
0.656704,-0.713475,-0.084762,0.109058,-15.000000,19.000000,69.110835
0.656704,-0.713475,-0.084762,0.109058,-15.000000,19.000000,69.158749
0.656704,-0.713475,-0.084762,0.109058,-15.000000,19.000000,69.206695
0.655170,-0.713475,-0.084175,0.109058,-14.000000,19.000000,69.254928
0.656704,-0.711941,-0.084762,0.108331,-15.000000,19.000000,69.302681
0.656704,-0.713475,-0.084762,0.109058,-15.000000,19.000000,69.350716
0.656704,-0.711941,-0.084762,0.108331,-15.000000,19.000000,69.398630
0.656704,-0.713475,-0.084762,0.109058,-15.000000,19.000000,69.446935
0.656704,-0.713475,-0.084762,0.109058,-15.000000,19.000000,69.494849
0.656704,-0.713475,-0.084762,0.109058,-15.000000,19.000000,69.542763
0.656704,-0.711941,-0.084762,0.108331,-15.000000,19.000000,69.590784
0.656704,-0.713475,-0.084762,0.109058,-15.000000,19.000000,69.638656
0.656704,-0.713475,-0.084762,0.109058,-15.000000,19.000000,69.686753
0.656704,-0.713475,-0.084762,0.109058,-15.000000,19.000000,69.734717
0.656704,-0.711941,-0.084762,0.108331,-15.000000,19.000000,69.782643
0.656704,-0.711941,-0.084762,0.108331,-15.000000,19.000000,69.830740
0.656704,-0.713475,-0.084762,0.109058,-15.000000,19.000000,69.878738
0.656704,-0.713475,-0.084762,0.109058,-15.000000,19.000000,69.926549
0.656704,-0.711941,-0.084762,0.108331,-15.000000,19.000000,69.974760
0.656704,-0.713475,-0.084762,0.109058,-15.000000,19.000000,70.022704
