ch0,ch1,read_time
-0.023479,-0.004886,0.095500
-0.023911,-0.003685,0.096000
-0.023693,-0.002314,0.096500
-0.023598,-0.001655,0.097000
-0.025409,-0.001732,0.097500
-0.027586,-0.003688,0.098000
-0.028464,-0.007309,0.098500
-0.028105,-0.009858,0.099000
-0.026708,-0.008812,0.099500
-0.025351,-0.004999,0.100000
-0.025214,-0.001893,0.100500
-0.025201,-0.001506,0.101000
-0.024284,-0.003129,0.101500
-0.023623,-0.005064,0.102000
-0.024186,-0.005769,0.102500
-0.025638,-0.004529,0.103000
-0.026527,-0.002349,0.103500
-0.025983,-0.001319,0.104000
-0.025487,-0.001685,0.104500
-0.025735,-0.001482,0.105000
-0.025752,-0.000361,0.105500
-0.025663,-0.000285,0.106000
-0.025966,-0.001837,0.106500
-0.026093,-0.003686,0.107000
-0.025358,-0.004728,0.107500
-0.024217,-0.004521,0.108000
-0.023800,-0.003595,0.108500
-0.024205,-0.003536,0.109000
-0.023964,-0.005183,0.109500
-0.022486,-0.007522,0.110000
-0.022353,-0.008906,0.110500
-0.024230,-0.008811,0.111000
-0.024009,-0.008007,0.111500
-0.021281,-0.006949,0.112000
-0.019768,-0.005756,0.112500
-0.019338,-0.005359,0.113000
-0.018798,-0.006203,0.113500
-0.019196,-0.007276,0.114000
-0.020017,-0.007429,0.114500
-0.020039,-0.006520,0.115000
-0.019881,-0.005360,0.115500
-0.020424,-0.004512,0.116000
-0.021511,-0.003947,0.116500
-0.021677,-0.004210,0.117000
-0.020436,-0.005384,0.117500
-0.019728,-0.005859,0.118000
-0.019938,-0.004757,0.118500
-0.019604,-0.003259,0.119000
-0.018961,-0.002834,0.119500
-0.019078,-0.003969,0.120000
-0.019954,-0.005506,0.120500
-0.020966,-0.005400,0.121000
-0.021832,-0.003859,0.121500
-0.022455,-0.002730,0.122000
-0.022426,-0.001839,0.122500
-0.021887,-0.000890,0.123000
-0.021445,-0.001102,0.123500
-0.020805,-0.002072,0.124000
-0.020178,-0.002382,0.124500
-0.021029,-0.002187,0.125000
-0.022756,-0.001982,0.125500
-0.023243,-0.001752,0.126000
-0.022706,-0.001812,0.126500
-0.022357,-0.002597,0.127000
-0.022060,-0.003765,0.127500
-0.021368,-0.004041,0.128000
-0.020822,-0.002772,0.128500
-0.021309,-0.000984,0.129000
-0.022015,-0.000143,0.129500
-0.022022,-0.000531,0.130000
-0.022941,-0.000999,0.130500
-0.024849,-0.001273,0.131000
-0.025132,-0.002757,0.131500
-0.024033,-0.005404,0.132000
-0.023561,-0.006797,0.132500
-0.023551,-0.005471,0.133000
-0.023408,-0.003527,0.133500
-0.023274,-0.003410,0.134000
-0.023049,-0.004287,0.134500
-0.022506,-0.005281,0.135000
-0.022108,-0.006647,0.135500
-0.022895,-0.007095,0.136000
-0.024318,-0.006390,0.136500
-0.024452,-0.006643,0.137000
-0.023502,-0.008129,0.137500
-0.023256,-0.009228,0.138000
-0.023936,-0.009286,0.138500
-0.024207,-0.008557,0.139000
-0.023503,-0.007409,0.139500
-0.023066,-0.006044,0.140000
-0.023089,-0.004666,0.140500
-0.022280,-0.003564,0.141000
-0.021454,-0.002690,0.141500
-0.021838,-0.002365,0.142000
-0.022344,-0.003261,0.142500
-0.022335,-0.005217,0.143000
-0.022325,-0.007288,0.143500
-0.022105,-0.007456,0.144000
-0.021725,-0.005550,0.144500
-0.021804,-0.005162,0.145000
-0.022080,-0.006899,0.145500
-0.022479,-0.007471,0.146000
-0.023583,-0.006165,0.146500
-0.024364,-0.004735,0.147000
-0.023454,-0.004185,0.147500
-0.021829,-0.004131,0.148000
-0.021120,-0.003617,0.148500
-0.021353,-0.002660,0.149000
-0.021357,-0.002708,0.149500
-0.020780,-0.004286,0.150000
-0.020846,-0.005696,0.150500
-0.022367,-0.005385,0.151000
-0.024234,-0.004121,0.151500
-0.024749,-0.004046,0.152000
-0.024242,-0.005418,0.152500
-0.024283,-0.006081,0.153000
-0.024804,-0.004747,0.153500
-0.024980,-0.003232,0.154000
-0.024590,-0.003584,0.154500
-0.023320,-0.003921,0.155000
-0.021782,-0.002470,0.155500
-0.021515,-0.001385,0.156000
-0.022834,-0.001833,0.156500
-0.024976,-0.002673,0.157000
-0.026289,-0.003237,0.157500
-0.025799,-0.003363,0.158000
-0.025443,-0.002921,0.158500
-0.026229,-0.001287,0.159000
-0.026856,0.000712,0.159500
-0.027189,0.000056,0.160000
-0.027425,-0.003499,0.160500
-0.026846,-0.006673,0.161000
-0.025464,-0.007356,0.161500
