ch0,ch1,read_time
-0.023802,-0.008527,0.049500
-0.025382,-0.006516,0.050000
-0.026107,-0.010196,0.050500
-0.026226,-0.015746,0.051000
-0.025571,-0.015739,0.051500
-0.024220,-0.006882,0.052000
-0.022357,0.006005,0.052500
-0.020697,0.016169,0.053000
-0.020528,0.023072,0.053500
-0.021436,0.026416,0.054000
-0.021474,0.024098,0.054500
-0.020171,0.019223,0.055000
-0.018795,0.014612,0.055500
-0.018720,0.007336,0.056000
-0.020415,-0.003663,0.056500
-0.022602,-0.014151,0.057000
-0.023180,-0.019976,0.057500
-0.021945,-0.021335,0.058000
-0.020675,-0.018990,0.058500
-0.020512,-0.009643,0.059000
-0.020816,0.006280,0.059500
-0.021017,0.020852,0.060000
-0.022403,0.028318,0.060500
-0.024869,0.028955,0.061000
-0.025639,0.025997,0.061500
-0.024175,0.022384,0.062000
-0.021831,0.018942,0.062500
-0.019413,0.016789,0.063000
-0.018381,0.015018,0.063500
-0.019215,0.009206,0.064000
-0.020986,0.000591,0.064500
-0.022918,-0.005151,0.065000
-0.023820,-0.007376,0.065500
-0.023147,-0.007617,0.066000
-0.022249,-0.006208,0.066500
-0.022527,-0.004031,0.067000
-0.023213,-0.001770,0.067500
-0.023189,0.000758,0.068000
-0.023751,0.003580,0.068500
-0.025640,0.004739,0.069000
-0.027040,0.001842,0.069500
-0.026988,-0.003262,0.070000
-0.025955,-0.006890,0.070500
-0.025833,-0.009241,0.071000
-0.032117,-0.012658,0.071500
-0.049878,-0.017583,0.072000
-0.073796,-0.022126,0.072500
-0.081695,-0.023894,0.073000
-0.056917,-0.022928,0.073500
-0.019892,-0.022419,0.074000
0.001813,-0.022742,0.074500
0.011206,-0.020138,0.075000
0.017607,-0.014011,0.075500
0.018281,-0.005467,0.076000
0.008686,0.003626,0.076500
-0.005777,0.009297,0.077000
-0.012307,0.011925,0.077500
-0.012426,0.011838,0.078000
-0.016264,0.006810,0.078500
-0.022777,-0.000469,0.079000
-0.027770,-0.007014,0.079500
-0.030511,-0.012588,0.080000
-0.029744,-0.015434,0.080500
-0.026213,-0.015201,0.081000
-0.023347,-0.013568,0.081500
-0.022715,-0.010145,0.082000
-0.023370,-0.005512,0.082500
-0.024339,-0.003658,0.083000
-0.025648,-0.006908,0.083500
-0.027372,-0.012302,0.084000
-0.028958,-0.014844,0.084500
-0.030269,-0.014488,0.085000
-0.031607,-0.014656,0.085500
-0.032510,-0.014745,0.086000
-0.031544,-0.011770,0.086500
-0.028126,-0.005963,0.087000
-0.024394,-0.000937,0.087500
-0.022264,0.001220,0.088000
-0.020850,0.002350,0.088500
-0.019671,0.007955,0.089000
-0.019752,0.023041,0.089500
-0.021483,0.036182,0.090000
-0.023828,0.030055,0.090500
-0.025387,0.011924,0.091000
-0.026357,-0.001117,0.091500
-0.026693,-0.006340,0.092000
-0.024878,-0.006985,0.092500
-0.021878,-0.006337,0.093000
-0.020245,-0.008631,0.093500
-0.020071,-0.014225,0.094000
-0.020941,-0.019658,0.094500
-0.022792,-0.021484,0.095000
-0.023986,-0.017383,0.095500
-0.023914,-0.009678,0.096000
-0.024039,-0.003244,0.096500
-0.024178,0.003125,0.097000
-0.023272,0.011543,0.097500
-0.021981,0.018071,0.098000
-0.020895,0.021020,0.098500
-0.019580,0.023118,0.099000
-0.017916,0.024372,0.099500
-0.016758,0.022470,0.100000
-0.017060,0.016561,0.100500
-0.018283,0.008199,0.101000
-0.019281,-0.000706,0.101500
-0.019955,-0.009252,0.102000
-0.020764,-0.017197,0.102500
-0.021991,-0.026928,0.103000
-0.023065,-0.037722,0.103500
-0.023613,-0.043765,0.104000
-0.024919,-0.044657,0.104500
-0.027451,-0.041536,0.105000
-0.029508,-0.032753,0.105500
-0.029671,-0.020590,0.106000
-0.028146,-0.007348,0.106500
-0.025959,0.005962,0.107000
-0.023903,0.015908,0.107500
-0.022363,0.022812,0.108000
-0.021458,0.029807,0.108500
-0.020900,0.034214,0.109000
-0.020209,0.032220,0.109500
-0.019622,0.025112,0.110000
-0.020352,0.016017,0.110500
-0.022157,0.006956,0.111000
-0.023101,-0.002072,0.111500
-0.023935,-0.010701,0.112000
-0.026856,-0.017230,0.112500
-0.030581,-0.022432,0.113000
-0.032749,-0.028898,0.113500
-0.032972,-0.036137,0.114000
-0.031421,-0.039888,0.114500
-0.028487,-0.038162,0.115000
-0.025268,-0.034295,0.115500
-0.022262,-0.030490,0.116000
-0.018420,-0.024582,0.116500
-0.014423,-0.016607,0.117000
-0.013010,-0.009812,0.117500
-0.013688,-0.004867,0.118000
-0.014213,-0.002439,0.118500
-0.014479,-0.003765,0.119000
-0.014766,-0.005746,0.119500
-0.015363,-0.005091,0.120000
-0.016547,-0.001830,0.120500
-0.017404,0.003995,0.121000
-0.017691,0.012852,0.121500
-0.018465,0.021425,0.122000
-0.019825,0.022365,0.122500
-0.021033,0.015238,0.123000
-0.022106,0.007453,0.123500
-0.023706,0.000556,0.124000
-0.025316,-0.006466,0.124500
-0.025191,-0.008036,0.125000
-0.023777,-0.000099,0.125500
-0.023088,0.012517,0.126000
-0.022936,0.020294,0.126500
-0.022908,0.018633,0.127000
-0.023852,0.012441,0.127500
-0.025092,0.009817,0.128000
-0.025508,0.012498,0.128500
-0.025650,0.015158,0.129000
-0.025145,0.013373,0.129500
-0.022797,0.006221,0.130000
-0.020739,-0.003122,0.130500
-0.021164,-0.009577,0.131000
-0.022234,-0.013549,0.131500
-0.023315,-0.016234,0.132000
-0.025371,-0.015970,0.132500
-0.026806,-0.014423,0.133000
-0.026511,-0.014122,0.133500
-0.025287,-0.012548,0.134000
-0.023464,-0.006211,0.134500
-0.022056,-0.000689,0.135000
-0.022830,-0.005144,0.135500
-0.025539,-0.016843,0.136000
-0.027959,-0.026341,0.136500
-0.028444,-0.029837,0.137000
-0.027490,-0.028574,0.137500
-0.026503,-0.024695,0.138000
-0.026113,-0.019812,0.138500
-0.026739,-0.016799,0.139000
-0.027984,-0.018234,0.139500
-0.027923,-0.021833,0.140000
-0.026623,-0.023291,0.140500
-0.026397,-0.021880,0.141000
-0.027102,-0.020219,0.141500
-0.027208,-0.018845,0.142000
-0.027019,-0.015438,0.142500
-0.027164,-0.006697,0.143000
-0.027470,0.009969,0.143500
-0.027304,0.023958,0.144000
-0.026153,0.024394,0.144500
-0.024593,0.023227,0.145000
-0.023627,0.027554,0.145500
-0.023487,0.026541,0.146000
-0.023643,0.018259,0.146500
-0.023240,0.010498,0.147000
-0.021965,0.005985,0.147500
-0.020521,0.002549,0.148000
-0.019552,0.001197,0.148500
-0.018999,0.004892,0.149000
-0.018730,0.011064,0.149500
-0.018726,0.014861,0.150000
-0.019322,0.014846,0.150500
-0.021373,0.011931,0.151000
-0.024326,0.007621,0.151500
-0.026073,0.002645,0.152000
-0.026618,-0.003473,0.152500
-0.027312,-0.009773,0.153000
-0.027276,-0.013457,0.153500
-0.025977,-0.014992,0.154000
-0.024955,-0.017553,0.154500
-0.024685,-0.020313,0.155000
-0.024254,-0.020398,0.155500
-0.023305,-0.018181,0.156000
-0.021780,-0.013833,0.156500
-0.019305,-0.006153,0.157000
-0.017202,-0.001190,0.157500
-0.017834,-0.007007,0.158000
-0.020247,-0.018734,0.158500
-0.021742,-0.027120,0.159000
-0.022198,-0.030696,0.159500
-0.022946,-0.033078,0.160000
-0.024406,-0.041476,0.160500
-0.025889,-0.056106,0.161000
-0.026222,-0.062106,0.161500
-0.025196,-0.050350,0.162000
-0.024009,-0.030948,0.162500
-0.023614,-0.017187,0.163000
-0.023937,-0.009136,0.163500
-0.024449,0.003729,0.164000
-0.024670,0.025598,0.164500
-0.024630,0.046772,0.165000
-0.024510,0.054392,0.165500
-0.023516,0.047479,0.166000
-0.021115,0.036126,0.166500
-0.018768,0.026797,0.167000
-0.017664,0.019659,0.167500
-0.017137,0.014733,0.168000
-0.016544,0.012578,0.168500
-0.015821,0.011612,0.169000
-0.015010,0.009036,0.169500
-0.014971,0.005671,0.170000
-0.016879,0.003830,0.170500
-0.019830,0.003352,0.171000
-0.021444,0.002095,0.171500
-0.021781,-0.003135,0.172000
-0.023073,-0.012126,0.172500
-0.025242,-0.020592,0.173000
-0.025849,-0.024035,0.173500
-0.024188,-0.017853,0.174000
-0.022036,-0.001686,0.174500
-0.021324,0.017048,0.175000
-0.022424,0.030056,0.175500
-0.024148,0.033749,0.176000
-0.025267,0.028793,0.176500
-0.025386,0.017781,0.177000
-0.024645,0.004315,0.177500
-0.023391,-0.005174,0.178000
-0.022113,-0.006253,0.178500
-0.021355,-0.002228,0.179000
-0.021464,0.002054,0.179500
-0.022729,0.003180,0.180000
-0.025205,-0.003230,0.180500
-0.027384,-0.015642,0.181000
-0.027515,-0.026474,0.181500
-0.026732,-0.033366,0.182000
-0.026373,-0.039072,0.182500
-0.025374,-0.044345,0.183000
-0.024013,-0.047107,0.183500
-0.024047,-0.044653,0.184000
-0.025199,-0.036653,0.184500
-0.025567,-0.027074,0.185000
-0.024195,-0.019898,0.185500
-0.022554,-0.014167,0.186000
-0.022286,-0.008977,0.186500
-0.022709,-0.007698,0.187000
-0.022601,-0.012402,0.187500
-0.021815,-0.020246,0.188000
-0.020888,-0.026278,0.188500
-0.020602,-0.027359,0.189000
-0.021204,-0.022658,0.189500
-0.022057,-0.012054,0.190000
-0.022749,0.002868,0.190500
-0.023521,0.018239,0.191000
-0.024223,0.029734,0.191500
-0.024821,0.034550,0.192000
-0.025773,0.033233,0.192500
-0.026114,0.029827,0.193000
-0.024916,0.027346,0.193500
-0.023895,0.024077,0.194000
-0.023749,0.019704,0.194500
-0.022996,0.017310,0.195000
-0.022457,0.015727,0.195500
-0.023949,0.012263,0.196000
-0.026622,0.008756,0.196500
-0.028370,0.008647,0.197000
-0.028514,0.011088,0.197500
-0.028297,0.008040,0.198000
-0.028695,-0.002533,0.198500
-0.029282,-0.010787,0.199000
-0.029603,-0.014165,0.199500
-0.029636,-0.018055,0.200000
-0.029371,-0.021050,0.200500
-0.028743,-0.018925,0.201000
-0.027578,-0.012486,0.201500
-0.025794,-0.005664,0.202000
-0.024062,-0.000893,0.202500
-0.023448,0.001001,0.203000
-0.024017,-0.000634,0.203500
-0.024800,-0.002816,0.204000
-0.025012,0.000409,0.204500
-0.024728,0.010080,0.205000
-0.024239,0.018764,0.205500
-0.023207,0.017566,0.206000
-0.021123,0.008599,0.206500
-0.018853,0.000662,0.207000
-0.018742,-0.006560,0.207500
-0.021395,-0.018240,0.208000
-0.024566,-0.032737,0.208500
-0.026342,-0.043315,0.209000
-0.026644,-0.047044,0.209500
-0.026334,-0.047670,0.210000
-0.025790,-0.043593,0.210500
-0.024346,-0.025568,0.211000
-0.022331,-0.000482,0.211500
-0.021776,0.007675,0.212000
-0.022965,-0.006770,0.212500
-0.023280,-0.025926,0.213000
-0.021565,-0.035569,0.213500
-0.019335,-0.032904,0.214000
-0.017239,-0.022310,0.214500
-0.015388,-0.012415,0.215000
-0.014983,-0.006694,0.215500
-0.016074,-0.000401,0.216000
-0.017043,0.011046,0.216500
-0.016981,0.026431,0.217000
-0.016444,0.040486,0.217500
-0.016416,0.048477,0.218000
-0.017063,0.050158,0.218500
-0.017945,0.047317,0.219000
-0.019188,0.038899,0.219500
-0.021282,0.025038,0.220000
-0.023584,0.010203,0.220500
-0.024265,-0.001974,0.221000
-0.023221,-0.010003,0.221500
-0.022264,-0.012753,0.222000
-0.021690,-0.011206,0.222500
-0.021011,-0.009264,0.223000
-0.020808,-0.009825,0.223500
-0.021299,-0.012915,0.224000
-0.022048,-0.018791,0.224500
-0.022444,-0.025792,0.225000
-0.022196,-0.030977,0.225500
-0.021923,-0.035274,0.226000
-0.021552,-0.036947,0.226500
-0.019962,-0.030805,0.227000
-0.017292,-0.018796,0.227500
-0.015507,-0.009467,0.228000
-0.015560,-0.009691,0.228500
-0.016246,-0.019484,0.229000
-0.017825,-0.030685,0.229500
-0.021269,-0.034089,0.230000
-0.024175,-0.028679,0.230500
-0.024641,-0.017226,0.231000
-0.024632,-0.001433,0.231500
-0.025847,0.012733,0.232000
-0.027086,0.020569,0.232500
-0.026198,0.027249,0.233000
-0.023683,0.038895,0.233500
-0.022117,0.051481,0.234000
-0.021938,0.054510,0.234500
-0.021926,0.046496,0.235000
-0.021836,0.036423,0.235500
-0.022186,0.028013,0.236000
-0.023008,0.020170,0.236500
-0.023662,0.014698,0.237000
-0.024149,0.009550,0.237500
-0.025224,-0.002640,0.238000
-0.026645,-0.020105,0.238500
-0.027569,-0.032673,0.239000
-0.028079,-0.038842,0.239500
-0.028060,-0.041249,0.240000
-0.026512,-0.037970,0.240500
-0.023459,-0.029570,0.241000
-0.020923,-0.019463,0.241500
-0.020567,-0.011919,0.242000
-0.021687,-0.012145,0.242500
-0.023076,-0.018661,0.243000
-0.024572,-0.023679,0.243500
-0.026275,-0.024242,0.244000
-0.028009,-0.023703,0.244500
-0.029095,-0.024602,0.245000
-0.028552,-0.024811,0.245500
-0.026282,-0.020812,0.246000
-0.023613,-0.013377,0.246500
-0.022339,-0.008134,0.247000
-0.023093,-0.008098,0.247500
-0.024453,-0.007647,0.248000
-0.024327,-0.001568,0.248500
-0.022508,0.007710,0.249000
-0.021105,0.016268,0.249500
-0.021354,0.020118,0.250000
-0.021944,0.016347,0.250500
-0.021594,0.010128,0.251000
-0.020984,0.008711,0.251500
-0.022263,0.011440,0.252000
-0.025017,0.013283,0.252500
-0.025721,0.012092,0.253000
-0.024304,0.012135,0.253500
-0.022819,0.016109,0.254000
-0.020643,0.018990,0.254500
-0.018106,0.018965,0.255000
-0.017109,0.018801,0.255500
-0.017613,0.017415,0.256000
-0.018743,0.013598,0.256500
-0.020223,0.009484,0.257000
-0.021600,0.006370,0.257500
-0.022348,0.002747,0.258000
-0.022720,-0.003134,0.258500
-0.023859,-0.009799,0.259000
-0.026192,-0.014966,0.259500
-0.028313,-0.019168,0.260000
-0.028603,-0.022673,0.260500
-0.027016,-0.023894,0.261000
-0.024903,-0.022203,0.261500
-0.023511,-0.019366,0.262000
-0.022770,-0.017025,0.262500
-0.021761,-0.013955,0.263000
-0.020868,-0.011496,0.263500
-0.021570,-0.014249,0.264000
-0.023692,-0.018559,0.264500
-0.026510,-0.017859,0.265000
-0.029348,-0.016169,0.265500
-0.029869,-0.016585,0.266000
-0.027497,-0.012808,0.266500
-0.024683,-0.001935,0.267000
-0.022555,0.009838,0.267500
-0.020795,0.015145,0.268000
-0.020135,0.013590,0.268500
-0.021114,0.007748,0.269000
-0.022976,-0.003582,0.269500
-0.025184,-0.017821,0.270000
-0.027236,-0.026962,0.270500
-0.027778,-0.028406,0.271000
-0.026409,-0.024547,0.271500
-0.024297,-0.016932,0.272000
-0.022286,-0.007901,0.272500
-0.020451,-0.002150,0.273000
-0.019133,-0.002840,0.273500
-0.019634,-0.006894,0.274000
-0.022270,-0.009167,0.274500
-0.024299,-0.009476,0.275000
-0.023344,-0.008894,0.275500
-0.020317,-0.005795,0.276000
-0.017345,0.000293,0.276500
-0.016236,0.006982,0.277000
-0.017512,0.011532,0.277500
-0.020106,0.014444,0.278000
-0.023410,0.017932,0.278500
-0.026373,0.018857,0.279000
-0.027393,0.013783,0.279500
-0.027561,0.007300,0.280000
-0.027872,0.003345,0.280500
-0.027292,-0.000830,0.281000
-0.026300,-0.007759,0.281500
-0.026064,-0.015820,0.282000
-0.026077,-0.021295,0.282500
-0.025437,-0.021400,0.283000
-0.024690,-0.016846,0.283500
-0.024551,-0.011818,0.284000
-0.023894,-0.010061,0.284500
-0.022296,-0.011510,0.285000
-0.021597,-0.013368,0.285500
-0.022653,-0.013507,0.286000
-0.023648,-0.010916,0.286500
-0.022612,-0.004399,0.287000
-0.021085,0.005791,0.287500
-0.021422,0.017234,0.288000
-0.021892,0.027585,0.288500
-0.021311,0.035276,0.289000
-0.021896,0.037712,0.289500
-0.023862,0.031654,0.290000
-0.025301,0.018260,0.290500
-0.025708,0.004359,0.291000
-0.025958,-0.006031,0.291500
-0.027173,-0.015236,0.292000
-0.028925,-0.021402,0.292500
-0.029016,-0.021368,0.293000
-0.026995,-0.021159,0.293500
-0.025209,-0.022369,0.294000
-0.024500,-0.019177,0.294500
-0.023010,-0.013676,0.295000
-0.020278,-0.011612,0.295500
-0.018051,-0.012990,0.296000
-0.017512,-0.014554,0.296500
-0.017803,-0.014494,0.297000
-0.017485,-0.014628,0.297500
-0.017030,-0.018749,0.298000
-0.017650,-0.027069,0.298500
-0.019228,-0.033818,0.299000
-0.021009,-0.032773,0.299500
-0.022452,-0.024453,0.300000
-0.023413,-0.014220,0.300500
-0.023883,-0.002838,0.301000
-0.023375,0.014021,0.301500
-0.021444,0.036367,0.302000
-0.019773,0.052954,0.302500
-0.020548,0.052199,0.303000
-0.022209,0.041218,0.303500
-0.022506,0.031950,0.304000
-0.022422,0.022835,0.304500
-0.023306,0.010663,0.305000
-0.025064,-0.004341,0.305500
-0.026106,-0.015970,0.306000
-0.025074,-0.016673,0.306500
-0.023693,-0.014778,0.307000
-0.023805,-0.018416,0.307500
-0.024627,-0.022806,0.308000
-0.025292,-0.026997,0.308500
-0.026083,-0.032725,0.309000
-0.026891,-0.035451,0.309500
-0.026818,-0.030255,0.310000
-0.025798,-0.019703,0.310500
-0.024724,-0.010194,0.311000
-0.024067,-0.002475,0.311500
-0.024013,0.007540,0.312000
-0.024644,0.021202,0.312500
-0.025208,0.033771,0.313000
-0.024249,0.039529,0.313500
-0.021301,0.037378,0.314000
-0.018845,0.028640,0.314500
-0.019429,0.016010,0.315000
-0.021494,0.003714,0.315500
-0.022885,-0.005833,0.316000
-0.023944,-0.012577,0.316500
-0.024697,-0.016659,0.317000
-0.024783,-0.018094,0.317500
-0.024838,-0.017342,0.318000
-0.024631,-0.013993,0.318500
-0.023048,-0.006932,0.319000
-0.021167,-0.000492,0.319500
-0.021555,-0.001517,0.320000
-0.023963,-0.007628,0.320500
-0.025452,-0.012147,0.321000
-0.024858,-0.013408,0.321500
-0.023639,-0.012143,0.322000
-0.023007,-0.010686,0.322500
-0.023261,-0.011764,0.323000
-0.024132,-0.014126,0.323500
-0.024057,-0.014965,0.324000
-0.022147,-0.014149,0.324500
-0.020330,-0.013362,0.325000
-0.019923,-0.013827,0.325500
-0.019937,-0.015054,0.326000
-0.020517,-0.015122,0.326500
-0.022037,-0.013010,0.327000
-0.022865,-0.009635,0.327500
-0.022132,-0.005844,0.328000
-0.021012,-0.001843,0.328500
-0.020719,0.001592,0.329000
-0.021243,0.003298,0.329500
-0.021600,0.002751,0.330000
-0.021106,0.000839,0.330500
-0.020099,-0.000923,0.331000
-0.019339,-0.001960,0.331500
-0.019397,-0.003021,0.332000
-0.020702,-0.005000,0.332500
-0.022850,-0.006628,0.333000
-0.024296,-0.006245,0.333500
-0.024530,-0.005265,0.334000
-0.024656,-0.005361,0.334500
-0.024547,-0.006229,0.335000
-0.023354,-0.008483,0.335500
-0.022986,-0.013967,0.336000
-0.025110,-0.021857,0.336500
-0.027224,-0.028175,0.337000
-0.026844,-0.030913,0.337500
-0.024539,-0.031179,0.338000
-0.021857,-0.029906,0.338500
-0.020618,-0.028230,0.339000
-0.021725,-0.026452,0.339500
-0.023169,-0.020990,0.340000
-0.022407,-0.006817,0.340500
-0.019774,0.016455,0.341000
-0.017661,0.038985,0.341500
-0.017544,0.047323,0.342000
-0.018417,0.039708,0.342500
-0.018483,0.026624,0.343000
-0.017615,0.017105,0.343500
-0.017209,0.010243,0.344000
-0.018119,0.002995,0.344500
-0.019596,-0.002480,0.345000
-0.020708,-0.004575,0.345500
-0.021969,-0.005186,0.346000
-0.024238,-0.006281,0.346500
-0.026438,-0.007855,0.347000
-0.027172,-0.009498,0.347500
-0.027210,-0.012362,0.348000
-0.027044,-0.015731,0.348500
-0.025831,-0.015082,0.349000
-0.024310,-0.007609,0.349500
-0.023747,0.002387,0.350000
-0.023448,0.007099,0.350500
-0.022946,0.006106,0.351000
-0.022906,0.005747,0.351500
-0.023116,0.007719,0.352000
-0.022908,0.008855,0.352500
-0.022261,0.007455,0.353000
-0.021369,0.004857,0.353500
-0.020368,0.003503,0.354000
-0.019700,0.003450,0.354500
-0.020434,0.001850,0.355000
-0.022747,-0.002800,0.355500
-0.024541,-0.007959,0.356000
-0.023924,-0.011016,0.356500
-0.021761,-0.012358,0.357000
-0.020557,-0.012872,0.357500
-0.021492,-0.011524,0.358000
-0.023239,-0.007167,0.358500
-0.024348,0.000022,0.359000
-0.024720,0.009811,0.359500
-0.024337,0.016476,0.360000
-0.023421,0.014187,0.360500
-0.022728,0.009686,0.361000
-0.022043,0.008275,0.361500
-0.021263,0.005923,0.362000
-0.021654,0.002420,0.362500
-0.023278,0.000164,0.363000
-0.024070,-0.000183,0.363500
-0.022656,0.002581,0.364000
-0.020981,0.005579,0.364500
-0.021802,0.003040,0.365000
-0.024167,-0.003921,0.365500
-0.025779,-0.008293,0.366000
-0.026378,-0.006668,0.366500
-0.026189,-0.003485,0.367000
-0.025950,-0.005820,0.367500
-0.027208,-0.014489,0.368000
-0.029427,-0.021465,0.368500
-0.030243,-0.019425,0.369000
-0.028890,-0.012606,0.369500
-0.026779,-0.011383,0.370000
-0.025613,-0.019018,0.370500
-0.025793,-0.028367,0.371000
-0.026611,-0.032795,0.371500
-0.027382,-0.034160,0.372000
-0.027687,-0.035082,0.372500
-0.027476,-0.035048,0.373000
-0.027378,-0.033754,0.373500
-0.028107,-0.029710,0.374000
-0.029117,-0.021563,0.374500
-0.028749,-0.011408,0.375000
-0.026646,-0.000036,0.375500
-0.024235,0.015331,0.376000
-0.022328,0.033345,0.376500
-0.020953,0.046573,0.377000
-0.020541,0.048530,0.377500
-0.021221,0.039701,0.378000
-0.022370,0.026482,0.378500
-0.023221,0.014447,0.379000
-0.023153,0.006655,0.379500
-0.021973,0.004366,0.380000
-0.020268,0.005213,0.380500
-0.019255,0.005369,0.381000
-0.019784,0.003202,0.381500
-0.021072,-0.001037,0.382000
-0.021622,-0.006822,0.382500
-0.021216,-0.013567,0.383000
-0.020354,-0.019816,0.383500
-0.019646,-0.022850,0.384000
-0.020287,-0.020403,0.384500
-0.021801,-0.014044,0.385000
-0.021824,-0.008471,0.385500
-0.020768,-0.005395,0.386000
-0.020733,-0.003187,0.386500
-0.021006,-0.002496,0.387000
-0.020731,-0.003464,0.387500
-0.021071,-0.002568,0.388000
-0.022353,0.000514,0.388500
-0.023114,0.003185,0.389000
-0.022212,0.004755,0.389500
-0.020918,0.002849,0.390000
-0.021025,-0.004480,0.390500
-0.021950,-0.012876,0.391000
-0.022499,-0.015803,0.391500
-0.022547,-0.012436,0.392000
-0.022127,-0.009008,0.392500
-0.021459,-0.009683,0.393000
-0.020944,-0.010647,0.393500
-0.020425,-0.007289,0.394000
-0.019698,-0.000782,0.394500
-0.019173,0.003771,0.395000
-0.019207,0.003256,0.395500
-0.019710,-0.001725,0.396000
-0.020501,-0.009590,0.396500
-0.021360,-0.017074,0.397000
-0.021886,-0.020521,0.397500
-0.021669,-0.020667,0.398000
-0.021018,-0.019794,0.398500
-0.020813,-0.017846,0.399000
-0.021487,-0.017066,0.399500
-0.022749,-0.022087,0.400000
-0.023251,-0.032095,0.400500
-0.022369,-0.042999,0.401000
-0.021817,-0.052630,0.401500
-0.022335,-0.056291,0.402000
-0.023348,-0.051549,0.402500
-0.024953,-0.043953,0.403000
-0.025673,-0.036318,0.403500
-0.024694,-0.021560,0.404000
-0.024957,0.009085,0.404500
-0.027018,0.048252,0.405000
-0.027713,0.073845,0.405500
-0.026693,0.074892,0.406000
-0.025789,0.060520,0.406500
-0.025218,0.045305,0.407000
-0.024253,0.036120,0.407500
-0.022960,0.032696,0.408000
-0.022427,0.031982,0.408500
-0.023179,0.029496,0.409000
-0.024225,0.023096,0.409500
-0.024229,0.014552,0.410000
-0.023234,0.007325,0.410500
-0.022412,0.004190,0.411000
-0.022108,0.004979,0.411500
-0.021818,0.007119,0.412000
-0.021393,0.008667,0.412500
-0.021590,0.008975,0.413000
-0.023141,0.007396,0.413500
-0.024440,0.003697,0.414000
-0.023575,-0.001983,0.414500
-0.021924,-0.009362,0.415000
-0.021577,-0.016319,0.415500
-0.022875,-0.021178,0.416000
-0.025098,-0.024834,0.416500
-0.026021,-0.026617,0.417000
-0.024493,-0.025243,0.417500
-0.022937,-0.022595,0.418000
-0.022645,-0.020462,0.418500
-0.022269,-0.018552,0.419000
-0.022004,-0.016360,0.419500
-0.022586,-0.013295,0.420000
-0.023189,-0.009853,0.420500
-0.023304,-0.009132,0.421000
