ch0,ch1,read_time
-0.024872,-0.011346,0.096500
-0.025349,-0.009227,0.097000
-0.026073,-0.006592,0.097500
-0.026567,-0.005435,0.098000
-0.025909,-0.004810,0.098500
-0.023833,-0.003013,0.099000
-0.021897,-0.001978,0.099500
-0.021181,-0.003214,0.100000
-0.021150,-0.005090,0.100500
-0.021568,-0.006802,0.101000
-0.022159,-0.008409,0.101500
-0.022046,-0.009192,0.102000
-0.021321,-0.009471,0.102500
-0.020942,-0.010026,0.103000
-0.021706,-0.009743,0.103500
-0.023262,-0.008090,0.104000
-0.023887,-0.006878,0.104500
-0.022977,-0.006745,0.105000
-0.021874,-0.006634,0.105500
-0.021677,-0.006135,0.106000
-0.022275,-0.005149,0.106500
-0.022900,-0.003722,0.107000
-0.023077,-0.002648,0.107500
-0.023504,-0.002621,0.108000
-0.024544,-0.003135,0.108500
-0.024545,-0.002920,0.109000
-0.023150,-0.002057,0.109500
-0.022465,-0.002078,0.110000
-0.022690,-0.003173,0.110500
-0.022673,-0.003761,0.111000
-0.022760,-0.002999,0.111500
-0.022911,-0.002433,0.112000
-0.022571,-0.003356,0.112500
-0.022454,-0.003962,0.113000
-0.022623,-0.003465,0.113500
-0.022148,-0.003865,0.114000
-0.021771,-0.005156,0.114500
-0.022320,-0.005851,0.115000
-0.022747,-0.006079,0.115500
-0.022949,-0.006533,0.116000
-0.023408,-0.007072,0.116500
-0.022381,-0.006596,0.117000
-0.020122,-0.005625,0.117500
-0.019638,-0.006310,0.118000
-0.019816,-0.007456,0.118500
-0.018589,-0.006612,0.119000
-0.018113,-0.005040,0.119500
-0.019119,-0.005040,0.120000
-0.019753,-0.006293,0.120500
-0.019958,-0.006589,0.121000
-0.020631,-0.005247,0.121500
-0.021877,-0.003792,0.122000
-0.023435,-0.003074,0.122500
-0.024759,-0.002762,0.123000
-0.025068,-0.002490,0.123500
-0.023966,-0.002043,0.124000
-0.022268,-0.001603,0.124500
-0.021532,-0.001579,0.125000
-0.022095,-0.001699,0.125500
-0.023045,-0.001592,0.126000
-0.023826,-0.001864,0.126500
-0.024166,-0.002549,0.127000
-0.023925,-0.002385,0.127500
-0.023658,-0.000832,0.128000
-0.023332,0.001508,0.128500
-0.022073,0.003805,0.129000
-0.020516,0.004874,0.129500
-0.020087,0.003994,0.130000
-0.020838,0.002234,0.130500
-0.021961,0.000647,0.131000
-0.022629,-0.001317,0.131500
-0.022877,-0.003776,0.132000
-0.023051,-0.005647,0.132500
-0.022724,-0.006202,0.133000
-0.022142,-0.005563,0.133500
-0.022104,-0.004407,0.134000
-0.022361,-0.003426,0.134500
-0.022566,-0.002632,0.135000
-0.022485,-0.001840,0.135500
-0.021194,-0.001551,0.136000
-0.019404,-0.002404,0.136500
-0.019309,-0.004063,0.137000
-0.020336,-0.005155,0.137500
-0.020600,-0.005224,0.138000
-0.020645,-0.005564,0.138500
-0.021501,-0.006318,0.139000
-0.022602,-0.006228,0.139500
-0.022878,-0.005642,0.140000
-0.022418,-0.006234,0.140500
-0.022061,-0.009096,0.141000
-0.021525,-0.013912,0.141500
-0.020745,-0.018335,0.142000
-0.020900,-0.019837,0.142500
-0.021533,-0.017801,0.143000
-0.021228,-0.012974,0.143500
-0.020991,-0.009066,0.144000
-0.022491,-0.008925,0.144500
-0.024707,-0.008790,0.145000
-0.024913,-0.006561,0.145500
-0.022954,-0.005175,0.146000
-0.021587,-0.004692,0.146500
-0.021659,-0.002969,0.147000
-0.021912,-0.000248,0.147500
-0.022258,0.001852,0.148000
-0.023243,0.003091,0.148500
-0.024199,0.004219,0.149000
-0.023487,0.005001,0.149500
-0.021396,0.005021,0.150000
-0.020555,0.004438,0.150500
-0.021865,0.003139,0.151000
-0.023404,0.001772,0.151500
-0.023456,0.001794,0.152000
-0.022967,0.002602,0.152500
-0.023835,0.002448,0.153000
-0.025539,0.001570,0.153500
-0.026341,0.000400,0.154000
-0.025867,-0.001381,0.154500
-0.024922,-0.002563,0.155000
-0.024456,-0.002413,0.155500
-0.024714,-0.002441,0.156000
-0.025049,-0.003024,0.156500
-0.024917,-0.003376,0.157000
-0.024711,-0.003876,0.157500
-0.024989,-0.004388,0.158000
-0.025256,-0.004315,0.158500
-0.024437,-0.004728,0.159000
-0.022940,-0.006079,0.159500
-0.022551,-0.006734,0.160000
-0.023491,-0.005980,0.160500
-0.024628,-0.004892,0.161000
-0.025729,-0.004690,0.161500
-0.026782,-0.006029,0.162000
-0.027374,-0.008268,0.162500
-0.027563,-0.009500,0.163000
-0.027598,-0.008739,0.163500
-0.027326,-0.006983,0.164000
-0.026565,-0.005579,0.164500
-0.025723,-0.004608,0.165000
-0.025401,-0.003407,0.165500
-0.025151,-0.002847,0.166000
-0.024445,-0.003438,0.166500
-0.024331,-0.002493,0.167000
-0.025588,0.000237,0.167500
-0.027158,0.001319,0.168000
-0.027756,0.001120,0.168500
-0.027488,0.001840,0.169000
-0.027444,0.002458,0.169500
-0.028017,0.002662,0.170000
-0.028555,0.003728,0.170500
-0.028089,0.004602,0.171000
-0.026822,0.004135,0.171500
-0.026434,0.003303,0.172000
-0.027092,0.001868,0.172500
-0.026950,-0.000492,0.173000
-0.025104,-0.001980,0.173500
-0.022596,-0.002456,0.174000
-0.020914,-0.003039,0.174500
-0.020532,-0.003109,0.175000
-0.021101,-0.003260,0.175500
-0.021895,-0.004814,0.176000
-0.022106,-0.005811,0.176500
-0.022011,-0.005103,0.177000
-0.022504,-0.005037,0.177500
-0.023001,-0.006290,0.178000
-0.022569,-0.007484,0.178500
-0.021782,-0.008431,0.179000
-0.021114,-0.009494,0.179500
-0.020434,-0.010518,0.180000
-0.020148,-0.011253,0.180500
-0.020325,-0.012136,0.181000
-0.020592,-0.013229,0.181500
-0.021413,-0.012633,0.182000
-0.022881,-0.010086,0.182500
-0.023860,-0.008592,0.183000
-0.023942,-0.008972,0.183500
-0.023693,-0.009192,0.184000
-0.023345,-0.008360,0.184500
-0.022759,-0.007485,0.185000
-0.022070,-0.007685,0.185500
-0.022037,-0.007889,0.186000
-0.022551,-0.006737,0.186500
-0.022289,-0.005301,0.187000
-0.021444,-0.004762,0.187500
-0.021135,-0.004777,0.188000
-0.021048,-0.004643,0.188500
-0.021081,-0.004099,0.189000
-0.021517,-0.002990,0.189500
-0.021190,-0.000967,0.190000
-0.019734,0.000772,0.190500
-0.018985,0.000152,0.191000
-0.019995,-0.001908,0.191500
-0.021612,-0.003171,0.192000
-0.022166,-0.003980,0.192500
-0.021609,-0.005465,0.193000
-0.021280,-0.007169,0.193500
-0.021725,-0.007859,0.194000
-0.022164,-0.007354,0.194500
-0.021760,-0.006765,0.195000
-0.020736,-0.006864,0.195500
-0.020004,-0.007676,0.196000
-0.019965,-0.008895,0.196500
-0.020775,-0.009903,0.197000
-0.022282,-0.010084,0.197500
-0.022482,-0.008870,0.198000
-0.020453,-0.006701,0.198500
-0.018952,-0.005119,0.199000
-0.019381,-0.004265,0.199500
-0.020593,-0.003328,0.200000
-0.022249,-0.002495,0.200500
-0.023473,-0.001802,0.201000
-0.023703,-0.001644,0.201500
-0.024888,-0.003408,0.202000
-0.027251,-0.005697,0.202500
-0.028338,-0.005457,0.203000
-0.027865,-0.003516,0.203500
-0.027494,-0.001843,0.204000
-0.027788,0.000267,0.204500
-0.028102,0.003236,0.205000
-0.027768,0.005575,0.205500
-0.026821,0.005902,0.206000
-0.025753,0.004988,0.206500
-0.024939,0.004779,0.207000
-0.024332,0.005406,0.207500
-0.023748,0.005172,0.208000
-0.023513,0.003542,0.208500
-0.024224,0.002741,0.209000
-0.024888,0.004354,0.209500
-0.023632,0.006650,0.210000
-0.021817,0.008075,0.210500
-0.021876,0.008585,0.211000
-0.022443,0.007216,0.211500
-0.021780,0.004373,0.212000
-0.020769,0.002799,0.212500
-0.020176,0.002595,0.213000
-0.019769,0.001861,0.213500
-0.019217,0.000560,0.214000
-0.018367,-0.001012,0.214500
-0.017765,-0.002324,0.215000
-0.018287,-0.001777,0.215500
-0.019314,-0.000312,0.216000
-0.019657,-0.000679,0.216500
-0.020054,-0.002435,0.217000
-0.020979,-0.003871,0.217500
-0.021310,-0.005059,0.218000
-0.021325,-0.005815,0.218500
-0.021774,-0.005262,0.219000
-0.021852,-0.003432,0.219500
-0.021741,-0.001719,0.220000
-0.022248,-0.001574,0.220500
-0.022200,-0.002802,0.221000
-0.021275,-0.004390,0.221500
-0.021055,-0.005972,0.222000
-0.021414,-0.007473,0.222500
-0.021651,-0.008774,0.223000
-0.022508,-0.009796,0.223500
-0.023223,-0.009799,0.224000
-0.022423,-0.007624,0.224500
-0.021742,-0.004422,0.225000
-0.022003,-0.003543,0.225500
-0.021374,-0.005527,0.226000
-0.020707,-0.007034,0.226500
-0.021935,-0.005618,0.227000
-0.023634,-0.002431,0.227500
-0.023904,-0.001027,0.228000
-0.023155,-0.002802,0.228500
-0.022894,-0.004504,0.229000
-0.023442,-0.004053,0.229500
-0.023933,-0.003409,0.230000
-0.024311,-0.003875,0.230500
-0.024942,-0.004452,0.231000
-0.025360,-0.004251,0.231500
-0.024880,-0.004255,0.232000
-0.023707,-0.005551,0.232500
-0.022807,-0.007537,0.233000
-0.022455,-0.009966,0.233500
-0.022383,-0.012901,0.234000
-0.022927,-0.014942,0.234500
-0.023911,-0.015352,0.235000
-0.024306,-0.014723,0.235500
-0.024023,-0.012714,0.236000
-0.023946,-0.009519,0.236500
-0.024515,-0.007083,0.237000
-0.024563,-0.005794,0.237500
-0.022586,-0.004402,0.238000
-0.020149,-0.003665,0.238500
-0.019775,-0.004633,0.239000
-0.020884,-0.005684,0.239500
-0.022351,-0.005757,0.240000
-0.023896,-0.006127,0.240500
-0.024461,-0.007519,0.241000
-0.023925,-0.008862,0.241500
-0.023594,-0.008767,0.242000
-0.024156,-0.007105,0.242500
-0.025578,-0.005465,0.243000
-0.027289,-0.005089,0.243500
-0.027944,-0.004594,0.244000
-0.027031,-0.002592,0.244500
-0.025733,-0.000104,0.245000
-0.025336,0.001663,0.245500
-0.025852,0.002468,0.246000
-0.026438,0.002385,0.246500
-0.026992,0.001872,0.247000
-0.027830,0.001639,0.247500
-0.028305,0.001930,0.248000
-0.028315,0.001957,0.248500
-0.028536,0.000783,0.249000
-0.028209,-0.001068,0.249500
-0.026828,-0.002046,0.250000
-0.025799,-0.001529,0.250500
-0.025554,-0.000289,0.251000
-0.024931,0.000517,0.251500
-0.023732,-0.000154,0.252000
-0.022954,-0.001734,0.252500
-0.022839,-0.002154,0.253000
-0.022325,-0.001882,0.253500
-0.021221,-0.002772,0.254000
-0.020616,-0.004324,0.254500
-0.020378,-0.005810,0.255000
-0.020173,-0.007366,0.255500
-0.021216,-0.008560,0.256000
-0.023145,-0.009158,0.256500
-0.023730,-0.009505,0.257000
-0.022677,-0.009624,0.257500
-0.021284,-0.009471,0.258000
-0.020308,-0.009363,0.258500
-0.020023,-0.009539,0.259000
-0.020147,-0.009277,0.259500
-0.020056,-0.007455,0.260000
-0.020091,-0.005217,0.260500
-0.020532,-0.004334,0.261000
-0.020082,-0.003698,0.261500
-0.018612,-0.003179,0.262000
-0.018227,-0.004505,0.262500
-0.019764,-0.005720,0.263000
-0.021603,-0.004706,0.263500
-0.022034,-0.003723,0.264000
-0.021187,-0.003627,0.264500
-0.020190,-0.002831,0.265000
-0.019984,-0.002333,0.265500
-0.020825,-0.003382,0.266000
-0.021642,-0.004736,0.266500
-0.021695,-0.005875,0.267000
-0.021532,-0.006696,0.267500
-0.021516,-0.005807,0.268000
-0.021804,-0.003436,0.268500
-0.022327,-0.001735,0.269000
-0.022361,-0.001528,0.269500
-0.021938,-0.001565,0.270000
-0.022047,-0.000933,0.270500
-0.022852,-0.000909,0.271000
-0.023613,-0.002579,0.271500
-0.023795,-0.004596,0.272000
-0.023437,-0.005037,0.272500
-0.023011,-0.004082,0.273000
-0.022943,-0.003778,0.273500
-0.023208,-0.004541,0.274000
-0.023568,-0.004823,0.274500
-0.023934,-0.004297,0.275000
-0.023960,-0.003825,0.275500
-0.023371,-0.003691,0.276000
-0.022922,-0.003450,0.276500
-0.023216,-0.003170,0.277000
-0.023612,-0.003612,0.277500
-0.023345,-0.003483,0.278000
-0.022914,-0.001060,0.278500
-0.024109,0.000596,0.279000
-0.026056,-0.000644,0.279500
-0.025660,-0.001610,0.280000
-0.024556,-0.002560,0.280500
-0.025598,-0.005650,0.281000
-0.026909,-0.008140,0.281500
-0.027042,-0.008421,0.282000
-0.027224,-0.008190,0.282500
-0.027950,-0.007780,0.283000
-0.028543,-0.006974,0.283500
-0.028375,-0.005967,0.284000
-0.027726,-0.004089,0.284500
-0.027566,-0.001612,0.285000
-0.028273,-0.000370,0.285500
-0.029019,-0.000805,0.286000
-0.029097,-0.001909,0.286500
-0.028990,-0.002681,0.287000
-0.029112,-0.001286,0.287500
-0.028729,0.002689,0.288000
-0.026768,0.005833,0.288500
-0.023666,0.006068,0.289000
-0.021390,0.005150,0.289500
-0.020995,0.004044,0.290000
-0.021539,0.002809,0.290500
-0.021604,0.002368,0.291000
-0.021207,0.001670,0.291500
-0.020868,-0.001239,0.292000
-0.020186,-0.003981,0.292500
-0.019855,-0.004093,0.293000
-0.021422,-0.003990,0.293500
-0.024089,-0.004377,0.294000
-0.025609,-0.003748,0.294500
-0.025255,-0.003586,0.295000
-0.024355,-0.004772,0.295500
-0.024278,-0.005753,0.296000
-0.024706,-0.006151,0.296500
-0.025161,-0.007207,0.297000
-0.025664,-0.009111,0.297500
-0.025525,-0.009886,0.298000
-0.024934,-0.008793,0.298500
-0.024921,-0.007735,0.299000
-0.024361,-0.007612,0.299500
-0.022715,-0.007799,0.300000
-0.022361,-0.008209,0.300500
-0.023132,-0.009153,0.301000
-0.022795,-0.010275,0.301500
-0.022548,-0.010385,0.302000
-0.023458,-0.009177,0.302500
-0.024002,-0.007826,0.303000
-0.024335,-0.007072,0.303500
-0.025029,-0.006587,0.304000
-0.024824,-0.005960,0.304500
-0.023714,-0.005324,0.305000
-0.022729,-0.005107,0.305500
-0.022074,-0.005358,0.306000
-0.022426,-0.004998,0.306500
-0.023718,-0.002480,0.307000
-0.023950,0.001733,0.307500
-0.022621,0.005035,0.308000
-0.021385,0.005624,0.308500
-0.020595,0.004416,0.309000
-0.020072,0.003198,0.309500
-0.020895,0.002020,0.310000
-0.022630,0.000259,0.310500
-0.023367,-0.001757,0.311000
-0.023008,-0.003353,0.311500
-0.022081,-0.004079,0.312000
-0.020605,-0.003899,0.312500
-0.019963,-0.003326,0.313000
-0.020960,-0.002432,0.313500
-0.021798,-0.000566,0.314000
-0.021478,0.001456,0.314500
-0.021128,0.001641,0.315000
-0.021464,-0.000343,0.315500
-0.021968,-0.003650,0.316000
-0.021973,-0.007091,0.316500
-0.021751,-0.008515,0.317000
-0.021827,-0.007557,0.317500
-0.021981,-0.006741,0.318000
-0.021205,-0.006029,0.318500
-0.018840,-0.003394,0.319000
-0.017085,-0.001720,0.319500
-0.017716,-0.003834,0.320000
-0.018340,-0.006146,0.320500
-0.017974,-0.006207,0.321000
-0.018451,-0.006094,0.321500
-0.019715,-0.006924,0.322000
-0.020809,-0.007937,0.322500
