ch0,ch1,read_time
-0.037995,-0.014237,0.036500
-0.031407,-0.016722,0.037000
-0.025969,-0.017812,0.037500
-0.021530,-0.016517,0.038000
-0.018442,-0.013732,0.038500
-0.017094,-0.009754,0.039000
-0.017056,-0.005020,0.039500
-0.019188,-0.002086,0.040000
-0.023362,-0.001515,0.040500
-0.027371,-0.000663,0.041000
-0.030062,0.002180,0.041500
-0.030559,0.006129,0.042000
-0.026329,0.009179,0.042500
-0.016235,0.010354,0.043000
-0.004873,0.010169,0.043500
-0.000011,0.009120,0.044000
-0.003395,0.007091,0.044500
-0.011325,0.004536,0.045000
-0.022470,0.002822,0.045500
-0.034745,0.002218,0.046000
-0.043908,0.001835,0.046500
-0.050189,0.001983,0.047000
-0.054489,0.003666,0.047500
-0.054433,0.006532,0.048000
-0.049247,0.009765,0.048500
-0.039747,0.012646,0.049000
-0.030603,0.011990,0.049500
-0.027242,0.006736,0.050000
-0.025656,0.001840,0.050500
-0.022254,-0.001284,0.051000
-0.019980,-0.005284,0.051500
-0.018595,-0.008591,0.052000
-0.017705,-0.008924,0.052500
-0.018776,-0.007917,0.053000
-0.018953,-0.008297,0.053500
-0.014415,-0.010209,0.054000
-0.006154,-0.011922,0.054500
0.001298,-0.012795,0.055000
0.003908,-0.012443,0.055500
0.000058,-0.010288,0.056000
-0.009615,-0.007770,0.056500
-0.021713,-0.005596,0.057000
-0.032746,-0.001582,0.057500
-0.043432,0.003587,0.058000
-0.054484,0.005317,0.058500
-0.061287,0.001644,0.059000
-0.059167,-0.004053,0.059500
-0.049077,-0.007802,0.060000
-0.036320,-0.010544,0.060500
-0.025410,-0.013866,0.061000
-0.016965,-0.015668,0.061500
-0.010830,-0.015215,0.062000
-0.007987,-0.014153,0.062500
-0.010975,-0.013277,0.063000
-0.020069,-0.012422,0.063500
-0.029688,-0.011321,0.064000
-0.037485,-0.011201,0.064500
-0.045552,-0.013547,0.065000
-0.050931,-0.017568,0.065500
-0.048016,-0.021750,0.066000
-0.038027,-0.024178,0.066500
-0.028694,-0.022255,0.067000
-0.023860,-0.016635,0.067500
-0.021492,-0.011047,0.068000
-0.020329,-0.007100,0.068500
-0.019650,-0.004419,0.069000
-0.017866,-0.002430,0.069500
-0.014894,0.000634,0.070000
-0.012252,0.005985,0.070500
-0.011506,0.011804,0.071000
-0.012734,0.014549,0.071500
-0.014872,0.012529,0.072000
-0.017741,0.007542,0.072500
-0.020953,0.002074,0.073000
-0.022594,-0.002372,0.073500
-0.021312,-0.003885,0.074000
-0.018152,-0.001953,0.074500
-0.015485,0.000935,0.075000
-0.010425,0.003059,0.075500
0.002546,0.005553,0.076000
0.014013,0.009138,0.076500
0.011656,0.012920,0.077000
0.003174,0.015837,0.077500
-0.004051,0.015747,0.078000
-0.013740,0.011894,0.078500
-0.024404,0.007198,0.079000
-0.033053,0.003203,0.079500
-0.041091,-0.000871,0.080000
-0.047922,-0.004326,0.080500
-0.050341,-0.005423,0.081000
-0.045761,-0.004291,0.081500
-0.032986,-0.003771,0.082000
-0.013074,-0.005281,0.082500
0.009037,-0.007185,0.083000
0.024383,-0.009186,0.083500
0.023508,-0.011656,0.084000
0.003956,-0.012811,0.084500
-0.022635,-0.011852,0.085000
-0.041703,-0.010188,0.085500
-0.054019,-0.008655,0.086000
-0.064652,-0.006979,0.086500
-0.068290,-0.004913,0.087000
-0.059684,-0.002940,0.087500
-0.043958,-0.002198,0.088000
-0.031311,-0.003182,0.088500
-0.024547,-0.004486,0.089000
-0.017830,-0.004947,0.089500
-0.009076,-0.005767,0.090000
-0.001808,-0.007206,0.090500
0.002261,-0.007785,0.091000
0.000432,-0.008010,0.091500
-0.009854,-0.009435,0.092000
-0.024600,-0.011757,0.092500
-0.038481,-0.013209,0.093000
-0.049723,-0.012720,0.093500
-0.057567,-0.011050,0.094000
-0.059671,-0.009174,0.094500
-0.053836,-0.007385,0.095000
-0.042372,-0.006151,0.095500
-0.031403,-0.005742,0.096000
-0.025081,-0.005777,0.096500
-0.022264,-0.005788,0.097000
-0.020818,-0.005372,0.097500
-0.021186,-0.004165,0.098000
-0.022207,-0.002233,0.098500
-0.021371,-0.000338,0.099000
-0.019768,0.000550,0.099500
-0.019352,0.000536,0.100000
-0.019569,0.000241,0.100500
-0.019702,-0.001187,0.101000
-0.020070,-0.005215,0.101500
-0.020980,-0.011191,0.102000
-0.022214,-0.017565,0.102500
-0.022915,-0.024126,0.103000
-0.021469,-0.027162,0.103500
-0.018205,-0.023093,0.104000
-0.016337,-0.016841,0.104500
-0.016721,-0.011051,0.105000
-0.017120,-0.002661,0.105500
-0.016476,0.007180,0.106000
-0.015295,0.016740,0.106500
-0.014320,0.026746,0.107000
-0.014194,0.035438,0.107500
-0.015011,0.038784,0.108000
-0.015986,0.034524,0.108500
-0.016183,0.024556,0.109000
-0.016051,0.014142,0.109500
-0.016744,0.006898,0.110000
-0.017694,0.000919,0.110500
-0.018188,-0.005726,0.111000
-0.019243,-0.010457,0.111500
-0.020555,-0.012005,0.112000
-0.021050,-0.012639,0.112500
-0.021957,-0.013888,0.113000
-0.023143,-0.015913,0.113500
-0.022639,-0.018073,0.114000
-0.022148,-0.018626,0.114500
-0.024041,-0.017125,0.115000
-0.026580,-0.015383,0.115500
-0.027857,-0.013664,0.116000
-0.027553,-0.010173,0.116500
-0.024615,-0.006349,0.117000
-0.019217,-0.005334,0.117500
-0.014312,-0.006488,0.118000
-0.012306,-0.008716,0.118500
-0.012907,-0.012086,0.119000
-0.014669,-0.014776,0.119500
-0.016849,-0.015699,0.120000
-0.019824,-0.015995,0.120500
-0.024478,-0.016220,0.121000
-0.030317,-0.015935,0.121500
-0.035331,-0.014791,0.122000
-0.038467,-0.012442,0.122500
-0.039116,-0.007759,0.123000
-0.036289,-0.000294,0.123500
-0.031053,0.006822,0.124000
-0.025839,0.009224,0.124500
-0.021178,0.006461,0.125000
-0.016570,0.002732,0.125500
-0.012662,0.001775,0.126000
-0.010786,0.001966,0.126500
-0.011850,0.000204,0.127000
-0.015821,-0.003039,0.127500
-0.021335,-0.005631,0.128000
-0.025872,-0.006739,0.128500
-0.027741,-0.007073,0.129000
-0.028181,-0.006365,0.129500
-0.029205,-0.003008,0.130000
-0.029788,0.001335,0.130500
-0.028376,0.002370,0.131000
-0.026511,-0.000747,0.131500
-0.026004,-0.006051,0.132000
-0.026636,-0.011777,0.132500
-0.026388,-0.016045,0.133000
-0.021601,-0.018238,0.133500
-0.011878,-0.019405,0.134000
-0.003115,-0.019701,0.134500
-0.000464,-0.017843,0.135000
-0.004544,-0.013245,0.135500
-0.014604,-0.007444,0.136000
-0.027597,-0.003214,0.136500
-0.038856,-0.001399,0.137000
-0.046799,0.001042,0.137500
-0.052145,0.006051,0.138000
-0.054018,0.010736,0.138500
-0.049562,0.012972,0.139000
-0.036903,0.013614,0.139500
-0.018164,0.012486,0.140000
-0.000508,0.008692,0.140500
0.008158,0.003126,0.141000
0.006619,-0.001592,0.141500
-0.001100,-0.003953,0.142000
-0.011003,-0.005099,0.142500
-0.022279,-0.006439,0.143000
-0.039112,-0.008832,0.143500
-0.057318,-0.012143,0.144000
-0.064011,-0.014800,0.144500
-0.059720,-0.016564,0.145000
-0.051062,-0.018262,0.145500
-0.038620,-0.019481,0.146000
-0.025937,-0.019708,0.146500
-0.014849,-0.019148,0.147000
-0.004466,-0.017412,0.147500
0.000022,-0.013966,0.148000
-0.004379,-0.011144,0.148500
-0.013087,-0.011559,0.149000
-0.022666,-0.012201,0.149500
-0.031976,-0.007852,0.150000
-0.038421,0.002559,0.150500
-0.039198,0.015597,0.151000
-0.033575,0.025936,0.151500
-0.024139,0.030178,0.152000
-0.016800,0.029212,0.152500
-0.015352,0.025519,0.153000
-0.016237,0.019651,0.153500
-0.015795,0.012811,0.154000
-0.015804,0.007949,0.154500
-0.017201,0.005515,0.155000
-0.018254,0.004232,0.155500
-0.018232,0.003950,0.156000
-0.017559,0.005008,0.156500
-0.016514,0.008023,0.157000
-0.015669,0.011851,0.157500
-0.015746,0.012198,0.158000
-0.016377,0.007355,0.158500
-0.016994,0.001147,0.159000
-0.017470,-0.002393,0.159500
-0.017781,-0.002310,0.160000
-0.019074,-0.000066,0.160500
-0.021630,0.001493,0.161000
-0.023190,0.001202,0.161500
-0.023768,0.002127,0.162000
-0.025109,0.005952,0.162500
-0.025288,0.007427,0.163000
-0.023352,0.002963,0.163500
-0.022258,-0.004121,0.164000
-0.022420,-0.011426,0.164500
-0.022522,-0.018362,0.165000
-0.023397,-0.023001,0.165500
-0.024575,-0.024973,0.166000
-0.024299,-0.025102,0.166500
-0.023225,-0.022937,0.167000
-0.022368,-0.019486,0.167500
-0.021191,-0.017037,0.168000
-0.019648,-0.014817,0.168500
-0.018425,-0.011412,0.169000
-0.017784,-0.008239,0.169500
-0.017600,-0.007986,0.170000
-0.018108,-0.011783,0.170500
-0.019861,-0.015585,0.171000
-0.021655,-0.015147,0.171500
-0.021018,-0.013004,0.172000
-0.018165,-0.011787,0.172500
-0.016836,-0.010743,0.173000
-0.019828,-0.010362,0.173500
-0.024275,-0.010739,0.174000
-0.025862,-0.010395,0.174500
-0.025278,-0.009309,0.175000
-0.024584,-0.008816,0.175500
-0.023483,-0.009497,0.176000
-0.021689,-0.010529,0.176500
-0.020645,-0.010563,0.177000
-0.021605,-0.009068,0.177500
-0.022601,-0.006954,0.178000
-0.020709,-0.005894,0.178500
-0.015694,-0.006954,0.179000
-0.008863,-0.009775,0.179500
-0.002852,-0.012018,0.180000
-0.002219,-0.010703,0.180500
-0.010020,-0.006620,0.181000
-0.024652,-0.003321,0.181500
-0.040654,-0.000894,0.182000
-0.053756,0.002261,0.182500
-0.063638,0.005138,0.183000
-0.068616,0.005936,0.183500
-0.064873,0.004769,0.184000
-0.053337,0.004302,0.184500
-0.041235,0.005119,0.185000
-0.034833,0.004796,0.185500
-0.033017,0.005133,0.186000
-0.031528,0.009122,0.186500
-0.028973,0.014470,0.187000
-0.026309,0.018441,0.187500
-0.024349,0.020922,0.188000
-0.022651,0.022055,0.188500
-0.021071,0.021664,0.189000
-0.020649,0.018799,0.189500
-0.021925,0.012135,0.190000
-0.023597,0.003821,0.190500
-0.023727,-0.001748,0.191000
-0.022287,-0.004690,0.191500
-0.020591,-0.007163,0.192000
-0.019215,-0.008007,0.192500
-0.018289,-0.006516,0.193000
-0.017978,-0.004802,0.193500
-0.018061,-0.004773,0.194000
-0.017922,-0.006902,0.194500
-0.017028,-0.010557,0.195000
-0.015509,-0.014362,0.195500
-0.014111,-0.017121,0.196000
-0.013471,-0.018562,0.196500
-0.013597,-0.018014,0.197000
-0.014467,-0.013718,0.197500
-0.016096,-0.006943,0.198000
-0.017385,-0.002729,0.198500
-0.017269,-0.003045,0.199000
-0.016600,-0.005385,0.199500
-0.016663,-0.006949,0.200000
-0.017485,-0.006446,0.200500
-0.018245,-0.005715,0.201000
-0.018566,-0.006992,0.201500
-0.019217,-0.008726,0.202000
-0.020708,-0.009521,0.202500
-0.022452,-0.010006,0.203000
-0.023796,-0.009109,0.203500
-0.024154,-0.005593,0.204000
-0.023303,-0.001092,0.204500
-0.022409,0.001415,0.205000
-0.022189,0.001283,0.205500
-0.021425,0.000640,0.206000
-0.019926,-0.000378,0.206500
-0.019234,-0.003524,0.207000
-0.019696,-0.007596,0.207500
-0.020164,-0.009294,0.208000
-0.019979,-0.007094,0.208500
-0.019965,-0.002705,0.209000
-0.020981,0.000894,0.209500
-0.022454,0.002524,0.210000
-0.023852,0.001702,0.210500
-0.025255,-0.002535,0.211000
-0.025451,-0.007620,0.211500
-0.024123,-0.009168,0.212000
-0.023478,-0.007876,0.212500
-0.023541,-0.006485,0.213000
-0.023086,-0.005620,0.213500
-0.023511,-0.006278,0.214000
-0.025209,-0.008977,0.214500
-0.026482,-0.012119,0.215000
-0.026996,-0.014370,0.215500
-0.027607,-0.016161,0.216000
-0.027609,-0.017204,0.216500
-0.024462,-0.015290,0.217000
-0.018560,-0.011807,0.217500
-0.013782,-0.011656,0.218000
-0.011310,-0.014481,0.218500
-0.010720,-0.015502,0.219000
-0.013559,-0.013038,0.219500
-0.018998,-0.009823,0.220000
-0.023854,-0.007803,0.220500
-0.028007,-0.004452,0.221000
-0.032649,-0.000010,0.221500
-0.036987,0.000390,0.222000
-0.039728,-0.003189,0.222500
-0.039833,-0.004981,0.223000
-0.037123,-0.002237,0.223500
-0.032135,0.003079,0.224000
-0.024723,0.008315,0.224500
-0.017505,0.009507,0.225000
-0.011316,0.005528,0.225500
0.001193,0.002875,0.226000
0.021006,0.003823,0.226500
0.037110,0.005423,0.227000
0.041249,0.009202,0.227500
0.033232,0.013987,0.228000
0.016384,0.015494,0.228500
-0.006621,0.014907,0.229000
-0.033034,0.013192,0.229500
-0.057432,0.008452,0.230000
-0.074730,0.002419,0.230500
-0.083817,-0.001978,0.231000
-0.084447,-0.005641,0.231500
-0.074205,-0.010891,0.232000
-0.054164,-0.016855,0.232500
-0.030615,-0.019807,0.233000
-0.009841,-0.019403,0.233500
0.000848,-0.018724,0.234000
-0.004556,-0.017984,0.234500
-0.018954,-0.015419,0.235000
-0.028880,-0.010558,0.235500
-0.034341,-0.003870,0.236000
-0.041046,0.002457,0.236500
-0.046782,0.005568,0.237000
-0.046828,0.005761,0.237500
-0.037675,0.005644,0.238000
-0.021997,0.006181,0.238500
-0.008769,0.005967,0.239000
-0.001309,0.003677,0.239500
0.001530,0.000642,0.240000
-0.001389,-0.000643,0.240500
-0.009141,0.000279,0.241000
-0.017587,0.001979,0.241500
-0.023639,0.002841,0.242000
-0.027637,0.002135,0.242500
-0.033102,0.000212,0.243000
-0.041133,-0.002155,0.243500
-0.046389,-0.004562,0.244000
-0.045178,-0.007303,0.244500
-0.040751,-0.010924,0.245000
-0.036789,-0.015310,0.245500
-0.034429,-0.019824,0.246000
-0.032928,-0.024045,0.246500
-0.029470,-0.027346,0.247000
-0.024181,-0.029336,0.247500
-0.022623,-0.030728,0.248000
-0.026891,-0.031666,0.248500
-0.033207,-0.030931,0.249000
-0.039886,-0.027969,0.249500
-0.043698,-0.023398,0.250000
-0.039210,-0.018368,0.250500
-0.028721,-0.013552,0.251000
-0.016944,-0.007104,0.251500
-0.008343,0.001445,0.252000
-0.007599,0.009049,0.252500
-0.009547,0.014736,0.253000
-0.009440,0.017558,0.253500
-0.009847,0.015652,0.254000
-0.009039,0.011672,0.254500
-0.006662,0.009142,0.255000
-0.006832,0.007911,0.255500
-0.009161,0.006089,0.256000
-0.012064,0.002236,0.256500
-0.015473,-0.002519,0.257000
-0.016674,-0.004363,0.257500
-0.014840,-0.000994,0.258000
-0.013860,0.005420,0.258500
-0.015446,0.010299,0.259000
-0.017631,0.011383,0.259500
-0.019055,0.010204,0.260000
-0.020446,0.007456,0.260500
-0.022163,0.002764,0.261000
-0.021863,-0.001349,0.261500
-0.018064,-0.002633,0.262000
-0.012510,-0.001838,0.262500
-0.007172,-0.000084,0.263000
-0.004611,0.000817,0.263500
-0.007017,-0.001063,0.264000
-0.015650,-0.004423,0.264500
-0.033205,-0.007176,0.265000
-0.052407,-0.008519,0.265500
-0.061305,-0.008211,0.266000
-0.064423,-0.008406,0.266500
-0.065470,-0.010741,0.267000
-0.057295,-0.013258,0.267500
-0.042590,-0.014118,0.268000
-0.031296,-0.013402,0.268500
-0.026824,-0.010806,0.269000
-0.026275,-0.005205,0.269500
-0.025324,0.002125,0.270000
-0.022462,0.007860,0.270500
-0.020071,0.010780,0.271000
-0.019762,0.010894,0.271500
-0.019785,0.007664,0.272000
-0.019033,0.002280,0.272500
-0.018094,-0.002638,0.273000
-0.017273,-0.006700,0.273500
-0.016702,-0.012219,0.274000
-0.016671,-0.019221,0.274500
-0.017357,-0.023500,0.275000
-0.017952,-0.024355,0.275500
-0.017624,-0.025172,0.276000
-0.017752,-0.024501,0.276500
-0.019552,-0.019963,0.277000
-0.021590,-0.014735,0.277500
-0.022353,-0.010986,0.278000
-0.021793,-0.006836,0.278500
-0.020622,-0.002586,0.279000
-0.019876,-0.000154,0.279500
-0.019719,0.002180,0.280000
-0.019265,0.005488,0.280500
-0.018786,0.007059,0.281000
-0.019533,0.005474,0.281500
-0.020677,0.002224,0.282000
-0.020451,-0.000548,0.282500
-0.019379,-0.001842,0.283000
-0.019370,-0.002997,0.283500
-0.020787,-0.005048,0.284000
-0.021727,-0.005605,0.284500
-0.021343,-0.002921,0.285000
-0.021315,0.001195,0.285500
-0.022328,0.005046,0.286000
-0.022677,0.007354,0.286500
-0.020445,0.006585,0.287000
-0.015954,0.004267,0.287500
-0.011467,0.002804,0.288000
-0.008583,0.000890,0.288500
-0.008227,-0.001987,0.289000
-0.011496,-0.003101,0.289500
-0.018131,-0.001961,0.290000
-0.025173,-0.000483,0.290500
-0.029210,0.000481,0.291000
-0.031426,0.000312,0.291500
-0.035398,-0.002648,0.292000
-0.038462,-0.008856,0.292500
-0.036748,-0.016207,0.293000
-0.033315,-0.022733,0.293500
-0.030151,-0.027621,0.294000
-0.026032,-0.030594,0.294500
-0.022232,-0.031496,0.295000
-0.018869,-0.028398,0.295500
-0.014963,-0.019761,0.296000
-0.012967,-0.007604,0.296500
-0.014696,0.004457,0.297000
-0.018552,0.013371,0.297500
-0.022946,0.018133,0.298000
-0.026654,0.021127,0.298500
-0.028906,0.024387,0.299000
-0.031309,0.025150,0.299500
-0.034506,0.020817,0.300000
-0.035730,0.013934,0.300500
-0.034003,0.008519,0.301000
-0.029883,0.006768,0.301500
-0.021119,0.008377,0.302000
-0.009185,0.010971,0.302500
-0.001122,0.012396,0.303000
0.000414,0.011982,0.303500
-0.002676,0.010077,0.304000
-0.008636,0.007701,0.304500
-0.017001,0.004686,0.305000
-0.030263,-0.000803,0.305500
-0.044567,-0.006712,0.306000
-0.050508,-0.009494,0.306500
-0.049321,-0.011422,0.307000
-0.044654,-0.013864,0.307500
-0.035909,-0.014526,0.308000
-0.027904,-0.014332,0.308500
-0.023264,-0.014959,0.309000
-0.018650,-0.015472,0.309500
-0.013877,-0.015064,0.310000
-0.010339,-0.014286,0.310500
-0.007705,-0.013812,0.311000
-0.006307,-0.013362,0.311500
-0.006498,-0.012564,0.312000
-0.007691,-0.012100,0.312500
-0.009809,-0.012994,0.313000
-0.012883,-0.014369,0.313500
-0.016517,-0.013918,0.314000
-0.020517,-0.012473,0.314500
-0.024152,-0.011940,0.315000
-0.026049,-0.010117,0.315500
-0.026226,-0.006463,0.316000
-0.026103,-0.004706,0.316500
-0.026256,-0.005405,0.317000
-0.026281,-0.006577,0.317500
-0.025895,-0.008059,0.318000
-0.025409,-0.009111,0.318500
-0.025239,-0.008446,0.319000
-0.025003,-0.007201,0.319500
-0.024223,-0.006708,0.320000
-0.022995,-0.005972,0.320500
-0.021572,-0.004025,0.321000
-0.020864,-0.002478,0.321500
-0.020980,-0.003406,0.322000
-0.018629,-0.005271,0.322500
-0.011560,-0.004560,0.323000
-0.002433,-0.000177,0.323500
0.006778,0.006346,0.324000
0.016986,0.013002,0.324500
0.027090,0.018959,0.325000
0.031459,0.023572,0.325500
0.022998,0.024977,0.326000
0.000779,0.021784,0.326500
-0.028813,0.014595,0.327000
-0.058777,0.004964,0.327500
-0.081962,-0.005003,0.328000
-0.093148,-0.012040,0.328500
-0.094796,-0.014040,0.329000
-0.089620,-0.013843,0.329500
-0.074274,-0.015444,0.330000
-0.048633,-0.017058,0.330500
-0.022236,-0.016345,0.331000
-0.005904,-0.015688,0.331500
-0.000278,-0.015534,0.332000
-0.001739,-0.013001,0.332500
-0.013860,-0.008261,0.333000
-0.035436,-0.004891,0.333500
-0.053430,-0.005109,0.334000
-0.060685,-0.008168,0.334500
-0.060894,-0.011545,0.335000
-0.057835,-0.012852,0.335500
-0.051848,-0.012674,0.336000
-0.043201,-0.013659,0.336500
-0.033998,-0.016132,0.337000
-0.026995,-0.016716,0.337500
-0.023992,-0.013054,0.338000
-0.023698,-0.008299,0.338500
-0.022177,-0.006116,0.339000
-0.018148,-0.005933,0.339500
-0.015810,-0.006380,0.340000
-0.017408,-0.006640,0.340500
-0.018498,-0.005680,0.341000
-0.016312,-0.003991,0.341500
-0.013194,-0.002218,0.342000
-0.011090,0.001253,0.342500
-0.009655,0.006906,0.343000
-0.008066,0.012119,0.343500
-0.006750,0.014821,0.344000
-0.006119,0.015612,0.344500
-0.005337,0.016158,0.345000
-0.003285,0.016201,0.345500
0.001926,0.013985,0.346000
0.009540,0.010091,0.346500
0.013849,0.006433,0.347000
0.010728,0.003161,0.347500
0.000022,0.000493,0.348000
-0.015581,-0.000704,0.348500
-0.031092,-0.000924,0.349000
-0.044421,-0.000987,0.349500
-0.055341,-0.001719,0.350000
-0.060068,-0.004445,0.350500
-0.055092,-0.008260,0.351000
-0.043376,-0.010979,0.351500
-0.032823,-0.013380,0.352000
-0.028158,-0.016887,0.352500
-0.027275,-0.020096,0.353000
-0.026772,-0.020775,0.353500
-0.025789,-0.018060,0.354000
-0.024736,-0.013249,0.354500
-0.023405,-0.010362,0.355000
-0.021659,-0.012469,0.355500
-0.021138,-0.017454,0.356000
-0.022132,-0.021870,0.356500
-0.022279,-0.024596,0.357000
-0.020887,-0.024692,0.357500
-0.019237,-0.022314,0.358000
-0.018056,-0.019921,0.358500
-0.017023,-0.016505,0.359000
-0.014675,-0.007618,0.359500
-0.010421,0.003472,0.360000
-0.006131,0.010728,0.360500
-0.003846,0.016507,0.361000
-0.004721,0.020228,0.361500
-0.008821,0.018248,0.362000
-0.014107,0.015339,0.362500
-0.018044,0.014952,0.363000
-0.020503,0.014293,0.363500
-0.023755,0.012301,0.364000
-0.028537,0.009567,0.364500
-0.032628,0.006697,0.365000
-0.034114,0.005306,0.365500
-0.032782,0.006225,0.366000
-0.029270,0.007914,0.366500
-0.024842,0.007804,0.367000
-0.020730,0.004973,0.367500
-0.017246,0.000716,0.368000
-0.014743,-0.004096,0.368500
-0.014561,-0.008836,0.369000
-0.017514,-0.011301,0.369500
-0.021700,-0.010761,0.370000
-0.024594,-0.009457,0.370500
-0.027182,-0.009197,0.371000
-0.031112,-0.009641,0.371500
-0.034919,-0.009539,0.372000
-0.036822,-0.008997,0.372500
-0.036296,-0.008951,0.373000
-0.033126,-0.009175,0.373500
-0.029345,-0.010576,0.374000
-0.027800,-0.013665,0.374500
-0.027095,-0.014154,0.375000
-0.024977,-0.010482,0.375500
-0.022720,-0.007961,0.376000
-0.021330,-0.008437,0.376500
-0.020323,-0.009472,0.377000
-0.019951,-0.011105,0.377500
-0.020358,-0.013257,0.378000
-0.020592,-0.014091,0.378500
-0.019646,-0.013285,0.379000
-0.018095,-0.012026,0.379500
-0.017613,-0.011426,0.380000
-0.018423,-0.012156,0.380500
-0.019701,-0.014799,0.381000
-0.021289,-0.019223,0.381500
-0.022550,-0.022421,0.382000
-0.022487,-0.020731,0.382500
-0.021599,-0.014536,0.383000
-0.021176,-0.007058,0.383500
-0.021787,-0.001594,0.384000
-0.023183,-0.000860,0.384500
-0.024741,-0.003739,0.385000
-0.025914,-0.005630,0.385500
-0.026461,-0.005519,0.386000
-0.026557,-0.005734,0.386500
-0.026646,-0.005752,0.387000
-0.026970,-0.003016,0.387500
-0.027040,0.003146,0.388000
-0.025801,0.010778,0.388500
-0.023556,0.017460,0.389000
-0.022148,0.021925,0.389500
-0.021883,0.023103,0.390000
-0.020006,0.020210,0.390500
-0.013690,0.013720,0.391000
-0.005879,0.005721,0.391500
-0.003008,-0.001498,0.392000
-0.006286,-0.007838,0.392500
-0.013263,-0.012930,0.393000
-0.023235,-0.014363,0.393500
-0.035253,-0.011911,0.394000
-0.046173,-0.008795,0.394500
-0.053136,-0.007672,0.395000
-0.056205,-0.007920,0.395500
-0.055898,-0.007664,0.396000
-0.050376,-0.006524,0.396500
-0.040487,-0.004401,0.397000
-0.030748,-0.001042,0.397500
-0.022667,0.002190,0.398000
-0.016378,0.004101,0.398500
-0.013728,0.005365,0.399000
-0.013592,0.006669,0.399500
-0.012788,0.007915,0.400000
-0.011792,0.008004,0.400500
-0.012191,0.006364,0.401000
-0.012896,0.005261,0.401500
-0.013030,0.006533,0.402000
-0.013419,0.008470,0.402500
-0.014646,0.008599,0.403000
-0.016248,0.006814,0.403500
-0.017754,0.004625,0.404000
-0.019486,0.002545,0.404500
-0.021369,-0.000900,0.405000
-0.022699,-0.006128,0.405500
-0.023626,-0.009921,0.406000
-0.025067,-0.010363,0.406500
-0.027036,-0.009260,0.407000
-0.027935,-0.007033,0.407500
-0.026830,-0.003163,0.408000
-0.024990,0.001017,0.408500
-0.023591,0.004474,0.409000
-0.022541,0.007088,0.409500
-0.021655,0.008396,0.410000
-0.021261,0.007637,0.410500
-0.021778,0.004290,0.411000
-0.022761,-0.000998,0.411500
-0.023287,-0.006701,0.412000
-0.023175,-0.011568,0.412500
-0.022980,-0.015760,0.413000
-0.023397,-0.020374,0.413500
-0.024607,-0.022721,0.414000
-0.025571,-0.019904,0.414500
-0.025329,-0.015970,0.415000
-0.024516,-0.013849,0.415500
-0.022465,-0.012020,0.416000
-0.016294,-0.011662,0.416500
-0.006280,-0.014257,0.417000
0.003086,-0.017150,0.417500
0.007570,-0.016164,0.418000
0.005463,-0.009752,0.418500
-0.003423,-0.000172,0.419000
-0.018499,0.008604,0.419500
-0.035087,0.013458,0.420000
-0.046835,0.013683,0.420500
-0.054073,0.011062,0.421000
-0.058382,0.007720,0.421500
