Trial-ID,Status,Iteration,activation,batch_size,dropout,learning_rate,num_hidden_units,Objective,avg_train_loss
2,BEST,46,elu,16,0.12932209900665192,0.00044814933329780885,59,0.006116140012939771,0.05088129474057092
1,INTERMEDIATE,0,relu,16,0.1173797231967005,0.0001671018253015,57,0.6923346519470215,0.6934383114178976
1,INTERMEDIATE,1,relu,16,0.1173797231967005,0.0001671018253015,57,0.692017396291097,0.6915890243318346
1,INTERMEDIATE,2,relu,16,0.1173797231967005,0.0001671018253015,57,0.6916318337122599,0.6924722128444247
1,INTERMEDIATE,3,relu,16,0.1173797231967005,0.0001671018253015,57,0.6912009716033936,0.6905674537022909
1,INTERMEDIATE,4,relu,16,0.1173797231967005,0.0001671018253015,57,0.6906886100769043,0.6913285652796427
1,INTERMEDIATE,5,relu,16,0.1173797231967005,0.0001671018253015,57,0.6901080012321472,0.6898293826315138
1,INTERMEDIATE,6,relu,16,0.1173797231967005,0.0001671018253015,57,0.6894528468449911,0.6885679099294875
1,INTERMEDIATE,7,relu,16,0.1173797231967005,0.0001671018253015,57,0.6886729001998901,0.6898059646288554
1,INTERMEDIATE,8,relu,16,0.1173797231967005,0.0001671018253015,57,0.6877921422322592,0.687437097231547
1,INTERMEDIATE,9,relu,16,0.1173797231967005,0.0001671018253015,57,0.6867841879526774,0.6863531006707085
1,INTERMEDIATE,10,relu,16,0.1173797231967005,0.0001671018253015,57,0.685572882493337,0.6840576860639784
1,INTERMEDIATE,11,relu,16,0.1173797231967005,0.0001671018253015,57,0.6840007901191711,0.682665553357866
1,INTERMEDIATE,12,relu,16,0.1173797231967005,0.0001671018253015,57,0.6817734241485596,0.6800376971562704
1,INTERMEDIATE,13,relu,16,0.1173797231967005,0.0001671018253015,57,0.6788274645805359,0.6789296203189426
1,INTERMEDIATE,14,relu,16,0.1173797231967005,0.0001671018253015,57,0.67448623975118,0.6746051775084602
1,INTERMEDIATE,15,relu,16,0.1173797231967005,0.0001671018253015,57,0.6668195923169454,0.6685057613584731
1,INTERMEDIATE,16,relu,16,0.1173797231967005,0.0001671018253015,57,0.6479399005572001,0.6570226285192702
1,INTERMEDIATE,17,relu,16,0.1173797231967005,0.0001671018253015,57,0.5965580145517985,0.6192802455690172
1,INTERMEDIATE,18,relu,16,0.1173797231967005,0.0001671018253015,57,0.5332116285959879,0.5555741786956787
1,INTERMEDIATE,19,relu,16,0.1173797231967005,0.0001671018253015,57,0.5269038677215576,0.514392442173428
1,INTERMEDIATE,20,relu,16,0.1173797231967005,0.0001671018253015,57,0.4763796726862589,0.4943751361634996
1,INTERMEDIATE,21,relu,16,0.1173797231967005,0.0001671018253015,57,0.4739302198092143,0.4494160877333747
1,INTERMEDIATE,22,relu,16,0.1173797231967005,0.0001671018253015,57,0.4071536560853322,0.4344716800583733
1,INTERMEDIATE,23,relu,16,0.1173797231967005,0.0001671018253015,57,0.3510513305664062,0.3844413326846229
1,INTERMEDIATE,24,relu,16,0.1173797231967005,0.0001671018253015,57,0.3173078497250874,0.3626899255646599
1,INTERMEDIATE,25,relu,16,0.1173797231967005,0.0001671018253015,57,0.2857481737931569,0.3225225806236267
