-3.772104059510716922e-02,3.278816894500380386e-03,-7.939245634412195329e-02,4.152707409720557408e-02,-4.776610403483516620e-02,-2.466623288415981108e-02,-3.744178884355520154e-03,-6.225015665961386446e-02,2.011809540217512904e-02,-1.629293742845305815e-02,-6.633441921728522317e-02,1.157036027990387961e-02,-6.635513307244433889e-03,7.246408542994853264e-03,9.479254880445431297e-03,1.053616993189905315e-01,0.000000000000000000e+00
2.494100475306233733e+01,3.755223506695128322e+01,1.972954322094141233e+01,4.441090967986520255e+00,7.766459199409683833e+01,3.861836343041161257e+01,2.213470731396929025e+01,4.535840288734978287e+01,1.773093517729472524e+01,1.186642630183273894e+01,8.634178131026478908e+00,-5.094452167089343897e-01,9.809827953483218010e+00,5.329629477860215125e+00,2.241278851465336430e+01,2.856524960973860772e+01,1.008510589599609375e-04
2.136910345843415016e+01,3.956315369675822069e+01,2.074700365683383296e+01,4.253727759111505691e+00,7.915637717536978357e+01,3.862851763629346635e+01,2.254756941400828651e+01,4.660777211874444959e+01,1.519462522491656387e+01,1.114934315213175076e+01,7.756424438551583478e+00,-1.519698320969358418e+00,7.270023201548545977e+00,4.522305503388743375e+00,2.031082538404580262e+01,2.320762198246762509e+01,1.800060272216796875e-04
9.303700245914168221e-01,1.699513346617721155e+01,8.108691561797680691e+00,1.635454547829088057e+00,3.071233224346493174e+01,1.366732248256953852e+01,8.638508716998781978e+00,1.817436105021084813e+01,4.209226944695972250e+00,3.483246081258289273e+00,1.519012336661913043e+00,-2.977248384782475554e+00,8.990957123178713317e-01,1.500659122130996836e+00,6.827497959798707328e+00,5.631897968213376515e+00,2.598762512207031250e-04
-7.860351307144908262e+00,1.440275294072993262e+00,-1.370827152980516495e+00,1.002551821102654062e+00,1.381613774618752899e+00,-3.631157378494513921e-01,2.555277934552702135e-01,1.539866219702510364e-01,3.886231471569944862e+00,9.435224332059632957e-01,-6.923561492243508475e-01,-3.380429743042466129e+00,2.366403379857875855e+00,1.941545600706952923e+00,4.211428222146044398e+00,7.633697036863393848e+00,3.378391265869140625e-04
-7.342568911512383778e-01,1.379575526118962614e+00,-1.810192866815103052e+00,2.488397417259022415e+00,5.150211794633779760e+00,4.554493845609400182e+00,1.732227186511406281e+00,2.204497098169184710e+00,8.615228242224832300e+00,3.535740070727084294e+00,1.613024949921936901e+00,-1.237643541644176226e+00,5.713835238592788635e+00,3.773505182356630350e+00,7.364912677413640196e+00,1.683093842523712169e+01,4.179477691650390625e-04
6.086038465529810537e+00,4.931516063293173602e+00,1.349229808275720810e+00,3.282008520221538550e+00,1.214220547038109288e+01,1.178727245296191839e+01,4.295082813409683453e+00,7.658406136260408559e+00,4.149063288173274522e+00,3.543203185221315721e+00,2.843529246645344788e+00,2.094606186799312653e+00,1.228142709750957629e+00,2.904442472353998994e+00,1.629724847795382736e+00,7.495983519913975712e+00,4.978179931640625000e-04
3.631515340156678651e+00,2.959404073268943947e+00,2.492296066037448021e+00,1.893334037079603238e+00,5.554842414351913504e+00,8.508284937505147028e+00,2.303308037343736459e+00,4.989622559153552572e+00,-5.105095937816882312e+00,-5.641138639245135700e-01,1.268406894681176178e+00,3.080136830109497126e+00,-5.655070035685684893e+00,5.138960373270602400e-01,-8.020156978743813170e+00,-1.160736709022370405e+01,5.178451538085937500e-04
-2.872432577073718463e+00,-4.424774373829626128e+00,2.667562744510258987e-01,-8.073220239083631622e-01,-8.315763011152160544e+00,-3.485307066800693576e+00,-2.672982926057905217e+00,-4.178630496195133048e+00,-5.767377279354318986e+00,-3.614705175696695250e+00,-8.312058064397522816e-01,4.027514062676429418e-01,-4.692722872401420275e+00,-4.356683775550198590e-01,-7.825365211478152005e+00,-1.400395021257294914e+01,5.388259887695312500e-04
-5.653996495785336585e+00,-1.117186947520741214e+01,-3.243096034797574134e+00,-2.771907444661546815e+00,-1.784046751313745460e+01,-1.292379917573332193e+01,-6.401846776710671705e+00,-1.228684379783154412e+01,1.199845856729906846e+00,-2.580344855753565980e+00,-2.105349589642896202e+00,-2.604816806307347576e+00,1.437715364026600051e+00,-3.733877858783540837e-03,4.574351057168080104e-01,1.242806205808619779e+00,5.588531494140625000e-04
-2.624077470811902124e+00,-1.013535750640572175e+01,-4.743230612824850922e+00,-2.598684869138904396e+00,-1.596134608978192482e+01,-1.070813847729497681e+01,-5.837763910639202081e+00,-1.189233714759653004e+01,3.536902663325769858e+00,-2.071381628070008141e-01,-2.490584941601943214e+00,-1.857422899158059915e+00,2.645154293879171004e+00,2.108735328049489710e-01,3.434635012974503798e+00,1.015929708711786894e+01,5.788803100585937500e-04
2.146949672704665080e+00,-2.116690327946582073e+00,-3.391135829532140988e+00,-1.199684044478531053e+00,-6.209991218577672001e+00,-8.954424599109587213e-01,-1.982720194313810858e+00,-3.460508130841160046e+00,-2.975559365403860568e+00,-6.228507386989875494e-01,-1.991471547628842043e+00,1.615910830208457938e+00,-2.308815078051701164e+00,-6.401562069788497844e-01,-2.966892950793885486e+00,5.729803679511293879e-01,5.989074707031250000e-04
2.160401227679851210e+00,1.936307354136779679e+00,-1.703614511067464754e+00,-1.055212040227275549e+00,-1.808742289361116029e+00,3.184206846981855854e+00,2.925459786534805318e-01,1.978736415989996722e+00,-9.974570976596732308e+00,-3.550051282162550947e+00,-1.470776735892347364e+00,2.696165315721421152e+00,-5.410786365281442301e+00,-2.615911775240535420e+00,-8.760040464390826287e+00,-1.280675501290295060e+01,6.189346313476562500e-04
-4.359702270439695937e+00,-4.800287289250174005e+00,-1.603771713775518748e+00,-2.970275914036588194e+00,-9.311292467429730380e+00,-3.807813142720014365e+00,-2.033119878928190793e+00,-3.988968102504036217e+00,-9.071689136352210525e+00,-4.550529526800003666e+00,-2.038295906275230607e+00,-6.706476954813189728e-01,-2.420402031717261870e+00,-4.806332674314535147e+00,-5.016578325392659465e+00,-1.211469074280704739e+01,6.389617919921875000e-04
-1.029757794347383459e+01,-1.319416469854913920e+01,-1.748092974984256864e+00,-4.464402768870513682e+00,-1.739407291101352726e+01,-1.244313240681330868e+01,-5.493392453714477597e+00,-1.369044547375010623e+01,-2.132822004802847005e+00,-1.770269409883585388e+00,-2.966743573083250318e+00,-4.635341056613413890e+00,1.896698602409286449e+00,-5.691139990926943781e+00,3.738860038417179510e+00,-4.709691110661822222e-01,6.577968597412109375e-04
-7.021824755418388797e+00,-9.873930062961230547e+00,-3.254720940282216368e-01,-2.648920552542314955e+00,-1.166987988242108720e+01,-1.213467003760989726e+01,-4.350820813993575342e+00,-1.225052278606452560e+01,2.286414082386471147e+00,6.724221805585912648e-01,-2.314529045344984048e+00,-4.551915319646909097e+00,2.023217813432832024e+00,-4.771938271882175897e+00,5.758291619330771383e+00,5.103475383066480298e+00,6.778240203857421875e-04
3.544791577994504728e+00,3.219113200774240013e+00,1.421722517809911990e+00,1.764267584542780209e+00,3.815598816038768604e+00,-4.703121551852180282e+00,1.190239131235671710e+00,1.490777114672469317e+00,3.802653787746694825e-01,-7.952578891995505384e-01,3.895232829158232768e-01,-2.421779367281155504e-01,-1.069313559391034119e+00,-2.811582936448207004e+00,-1.685531093760933352e+00,-2.358774917549732564e+00,6.988048553466796875e-04
1.032637195451531120e+01,1.163209256001100833e+01,7.559478465019648930e-01,5.025397740798577928e+00,1.091013617264041358e+01,7.559201430531006238e-01,4.796837483846243089e+00,1.268991746812598365e+01,-2.291766840323846033e+00,-2.596347740283010630e+00,3.548534716441340997e+00,4.752735761228235489e+00,-2.821829437073096969e+00,-2.815013738211979977e-01,-8.191379446777080631e+00,-1.160702760192491034e+01,7.178783416748046875e-04
7.765255308210880614e+00,8.649986675893909904e+00,-2.012719026669551159e+00,4.979980412518020927e+00,2.814783052252063378e+00,1.527224316387951752e+00,2.708345559807662006e+00,1.035760570818368009e+01,1.060193409281016352e+00,8.534294256851504556e-01,5.325305418978274474e+00,7.174435070540610582e+00,-7.608158334591522687e-01,3.064262142149114077e+00,-4.381077234668326881e+00,-8.684910272785611340e+00,7.379055023193359375e-04
1.822580133794658774e+00,2.136285392691582796e+00,-3.036864038643948938e+00,3.070173920366781495e+00,-5.990100742727273442e+00,2.793163548165270349e+00,-1.239549944389840563e+00,6.890750085520164214e-01,8.308951706968034756e+00,7.328187562314826486e+00,5.064436518913783658e+00,6.224671379759159073e+00,3.737990988576788354e+00,6.661708242137899916e+00,5.402014361019357835e+00,4.984724292912010135e+00,7.607936859130859375e-04
-5.479206366206599288e-01,9.097693295162456728e-01,1.826207434911684135e-01,1.208454284554617786e+00,-3.960784028987993644e-01,7.417295107110938090e+00,-1.320214584373870848e+00,-3.292319622141383739e+00,1.031030194223437135e+01,8.586646457832232571e+00,3.104516512793436434e+00,3.015615501340297211e+00,6.475555759402897849e+00,8.249678297321665355e+00,9.421066705205424441e+00,1.411429552761247308e+01,7.808208465576171875e-04
-5.440720534785121743e-01,3.029151446928707081e+00,5.100348790319841008e+00,-7.879923420773589093e-01,1.337477832959727131e+01,1.086261970921306563e+01,2.182858423735557274e+00,7.412956298125646937e-01,3.089228093368534100e+00,2.030305377131460087e+00,-6.516310260598179305e-02,-9.405809451754256756e-01,4.221110495356166226e+00,5.666351268943800257e+00,4.092724675192563666e+00,8.799187715412557509e+00,8.008480072021484375e-04
-2.802801572281423237e+00,1.039768192848470107e+00,6.608234235358350972e+00,-3.145660846649901643e+00,1.641074728411704342e+01,7.595602192549190335e+00,3.844682926483150354e+00,3.525325517318677271e+00,-5.974428463082647411e+00,-5.579862312697832394e+00,-3.753537673941530706e+00,-4.530977983382544316e+00,-9.070903147119906418e-01,-1.474987397263816113e-01,-2.602219947306815939e+00,-2.463624425141917484e+00,8.208751678466796875e-04
-6.734370513599971630e+00,-5.523368271379789363e+00,2.714945337040559181e+00,-3.949002877806206513e+00,4.056390381815167423e+00,-8.681383062253682503e-01,1.039606925446382446e+00,-8.465790286685819233e-01,-6.882972777996334557e+00,-7.062068021306061816e+00,-6.071511671400671162e+00,-6.463585416259182814e+00,-3.460974852627891174e+00,-4.723281126889826709e+00,-2.392878033286688577e+00,-3.909463908313350444e+00,8.418560028076171875e-04
-7.120974520754900006e+00,-8.405398046499453102e+00,-3.118139516756159413e+00,-1.565947403006969552e+00,-8.013356331841468005e+00,-6.448686550320582356e+00,-2.330052368883078984e+00,-6.174927947660323824e+00,-5.768416683789523436e-02,-2.677829212296152228e+00,-4.956776939059803766e+00,-5.234208850653683243e+00,-1.874842034836681881e+00,-4.162726673241383679e+00,3.045983069520686648e+00,5.528066087636353210e+00,8.618831634521484375e-04
-1.761580203468820383e+00,-2.155199176865784771e+00,-5.474176719274764125e+00,2.165817306221977212e+00,-6.087722583640265306e+00,-3.319488598408959046e+00,-1.442602226315876646e+00,-3.469496684739824310e+00,3.906012206786758867e+00,1.937060510619018627e+00,-1.423711553668325580e+00,-1.337374876383658373e+00,-2.055460956476926615e-01,1.016504876268435886e-01,4.674070459778178588e+00,1.068500567293371617e+01,8.809566497802734375e-04
5.361075294840939698e+00,7.560403764044116848e+00,-2.557567716923789369e+00,3.682706752387437277e+00,4.124468419280493237e+00,4.295002214727928092e+00,2.479233779172680840e+00,5.709189131194531086e+00,-7.514572408776345469e-01,2.601978935400361514e+00,1.011352359898941344e+00,1.928913795258552222e+00,-1.645854648949776511e+00,2.629927679828972131e+00,-1.826268514682658939e+00,2.747145534720663917e+00,9.009838104248046875e-04
8.937080457095273545e+00,1.110798997922311138e+01,2.247237527552889524e+00,1.945546898234547406e+00,7.624759804390172313e+00,6.442357016358950972e+00,3.799927240050708033e+00,1.083853365381350642e+01,-5.719107171351669017e+00,6.195682497140198031e-01,1.573421840712507569e+00,2.250356803777712411e+00,-3.577550348221368193e+00,1.020008195056024691e+00,-8.887101075706056008e+00,-7.800189913339207415e+00,9.210109710693359375e-04
7.541798109745822210e+00,6.754164864577647975e+00,4.542611396216355679e+00,-9.208870031991520655e-01,7.224879602221334629e-01,8.874899773814992621e-01,4.722072818729957655e-01,6.344375075151701182e+00,-5.594236869679258817e-01,7.387422310094600153e-01,3.083692725009079538e+00,1.305584310176792773e+00,-1.506857091029664142e+00,-1.002381814891687650e+00,-6.045712793896619530e+00,-7.374302735042758350e+00,9.407997131347656250e-04
3.347628183032724358e+00,3.649684484817901087e-01,3.476903569304047981e+00,-2.659649154114489988e+00,-6.051475548486472178e+00,-4.159999489561657882e+00,-3.092630239877023790e+00,-1.576854440367021049e+00,1.006700975340122106e+01,4.282496795610462925e+00,6.011540410309603288e+00,1.501668517122712432e+00,3.509319650997848594e+00,8.712032072957259787e-02,4.652564512142021158e+00,8.844708613249747664e-01,9.608268737792968750e-04
