Sample_index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Not Used,Digital Channel 0 (D11),Digital Channel 1 (D12),Digital Channel 2 (D13),Digital Channel 3 (D17),Not Used,Digital Channel 4 (D18),Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Marker Channel
210.000000,15309.961475,16567.291804,-413.283755,-5160.235484,9194.948875,-5379.819021,136.658566,-14810.534097,14945.382171,12499.497831,-7764.727803,-1600.139034,21582.553873,11837.908547,-722.497788,4447.237187,0.008000,-0.016000,1.006000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1769521302.962628,101.000000
212.000000,15297.600960,16546.459978,-357.180876,-5086.787651,9196.826422,-5328.410009,202.126825,-14728.704361,14809.729434,12521.469596,-7650.488037,-1520.700934,21639.506118,11904.874373,-644.087868,4502.066016,0.008000,-0.016000,1.006000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1769521302.962692,0.000000
214.000000,15277.394983,16531.372551,-448.130125,-5190.812670,9159.275491,-5420.521548,103.086245,-14856.712801,14852.644784,12485.952674,-7714.592840,-1570.232400,21595.629644,11862.339003,-694.468700,4476.585028,0.008000,-0.016000,1.006000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1769521302.962746,0.000000
216.000000,15302.786565,16561.905034,-360.041900,-5089.447509,9205.968285,-5341.977518,198.774063,-14735.409884,14918.269505,12512.998284,-7736.229329,-1584.693978,21594.400298,11856.751067,-700.503671,4464.470382,0.008000,-0.018000,1.008000,192.000000,0.000000,32.000000,127.500000,56.000000,15.500000,64.000000,0.000000,0.000000,0.000000,1769521302.962798,0.000000
218.000000,15265.101524,16521.046045,-408.142854,-5144.812780,9160.013099,-5387.306856,146.560388,-14799.112356,14762.388439,12488.880752,-7654.623110,-1530.334536,21616.528525,11883.260236,-641.405659,4500.054359,0.008000,-0.018000,1.008000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1769521302.962865,0.000000
220.000000,15304.686463,16561.703868,-416.837682,-5161.956568,9179.727337,-5398.482728,132.814066,-14813.730396,14936.776750,12494.178116,-7767.924102,-1606.039894,21571.825036,11829.325477,-732.109038,4449.919397,0.008000,-0.018000,1.008000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1769521302.962889,0.000000
222.000000,15300.104356,16552.293784,-352.755231,-5086.631189,9204.694236,-5343.251567,203.467930,-14719.942477,14804.566181,12519.100311,-7649.325746,-1523.494902,21635.303990,11893.542039,-646.680671,4498.646200,0.008000,-0.018000,1.008000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1769521302.962911,0.000000
224.000000,15284.011100,16540.447359,-439.144723,-5192.332589,9165.958663,-5404.607106,107.064856,-14845.246356,14855.483455,12493.887543,-7703.685189,-1558.765955,21603.475106,11859.746201,-694.826328,4474.215743,0.008000,-0.018000,1.008000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1769521302.962935,0.000000
226.000000,15321.897307,16575.383136,-350.408298,-5093.202602,9220.966306,-5338.401239,201.724494,-14722.490576,14924.639752,12522.095444,-7725.299326,-1573.652217,21608.459545,11862.607224,-698.357904,4468.650158,0.006000,-0.020000,1.000000,192.000000,0.000000,24.000000,127.500000,48.000000,15.500000,32.000000,0.000000,0.000000,0.000000,1769521302.962958,0.000000
228.000000,15279.831324,16531.908993,-401.482034,-5150.467771,9177.380404,-5379.528449,146.850961,-14791.669225,14776.827666,12504.817546,-7641.547339,-1515.582385,21637.427406,11891.508030,-643.260854,4500.434339,0.006000,-0.020000,1.000000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1769521302.962982,0.000000
230.000000,15306.094623,16564.609595,-415.071895,-5168.818554,9187.505744,-5383.887039,129.818932,-14814.847984,14939.302497,12499.296665,-7765.264245,-1600.854290,21581.123362,11837.617974,-718.161549,4453.205103,0.006000,-0.020000,1.000000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1769521302.963005,0.000000
232.000000,15298.047995,16551.444417,-353.671653,-5094.968390,9207.354093,-5330.466369,196.963572,-14728.145567,14807.203687,12521.156671,-7645.972985,-1522.936108,21642.367142,11901.611018,-643.439668,4506.044627,0.006000,-0.020000,1.000000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1769521302.963028,0.000000
234.000000,15279.563103,16537.072246,-446.632558,-5199.082816,9165.399869,-5405.747045,98.124158,-14856.243414,14846.028667,12485.215066,-7708.423759,-1568.511315,21598.758888,11853.621823,-684.544526,4475.713310,0.006000,-0.020000,1.000000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1769521302.963052,0.000000
236.000000,15308.977998,16564.922519,-362.478240,-5103.752625,9213.322009,-5347.230178,192.381465,-14738.784997,14912.301590,12510.651351,-7731.200186,-1587.264429,21596.501362,11852.168960,-696.905040,4470.572409,0.007000,-0.020000,1.003000,192.000000,0.000000,32.000000,127.500000,48.000000,15.500000,56.000000,0.000000,0.000000,0.000000,1769521302.963075,0.000000
