Sample_index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Not Used,Digital Channel 0 (D11),Digital Channel 1 (D12),Digital Channel 2 (D13),Digital Channel 3 (D17),Not Used,Digital Channel 4 (D18),Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Marker Channel
90.000000,24815.823116,24632.114128,2632.901386,580.295990,15136.199014,-7526.033524,10502.213002,-1789.234792,18285.850380,17586.441944,-705.801035,14381.425307,15764.998289,23495.885550,-5275.883409,-5894.266772,-0.006500,-0.013500,1.005500,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770901893.986715,101.000000
92.000000,24820.405223,24641.144233,2631.940261,577.591428,15151.599366,-7532.180254,10498.435557,-1790.017103,18321.322599,17598.400128,-713.043000,14374.451563,15794.547295,23497.047841,-5281.896029,-5897.284257,-0.006500,-0.013500,1.005500,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770901893.986789,0.000000
94.000000,24823.556819,24643.938201,2639.271634,587.672065,15125.313714,-7532.515530,10508.493842,-1777.522478,18307.688034,17596.902561,-703.364695,14386.432098,15780.733917,23493.605673,-5283.058319,-5897.798347,-0.005250,-0.013750,1.004750,192.000000,127.500000,112.000000,127.500000,72.000000,15.500000,48.000000,0.000000,0.000000,0.000000,1770901893.986844,0.000000
96.000000,24829.122404,24647.089797,2630.353288,578.172574,15134.455578,-7547.200626,10502.637685,-1784.451519,18301.206029,17591.225218,-705.242241,14383.906351,15762.092562,23494.902074,-5293.004846,-5901.799309,-0.005250,-0.013750,1.004750,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770901893.986909,0.000000
98.000000,24830.865840,24648.229736,2635.248320,587.716769,15119.882240,-7543.914919,10508.627952,-1777.880106,18331.537346,17607.139660,-707.008029,14383.571074,15806.103147,23497.114896,-5306.684113,-5904.325057,-0.005250,-0.013750,1.004750,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770901893.986964,0.000000
100.000000,24829.412976,24647.872108,2629.481569,588.052045,15102.000845,-7550.463980,10506.884516,-1779.064748,18292.533552,17596.500229,-699.050808,14393.830525,15759.343297,23501.495838,-5307.600535,-5903.319228,-0.005250,-0.013750,1.004750,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770901893.987021,0.000000
102.000000,24822.372177,24647.447425,2615.936412,581.413577,15118.407025,-7558.600015,10497.385025,-1792.296981,18312.851287,17609.441889,-716.038134,14384.487496,15791.239237,23504.535676,-5319.022276,-5904.548574,-0.005250,-0.013750,1.004750,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770901893.987043,0.000000
104.000000,24817.298331,24641.434806,2625.793532,589.124929,15083.225379,-7551.246292,10505.677522,-1783.043359,18288.264369,17602.848125,-714.853491,14385.783897,15773.402545,23495.885550,-5316.027143,-5902.156937,-0.004625,-0.016875,1.002375,192.000000,127.500000,112.000000,127.500000,48.000000,15.500000,32.000000,0.000000,0.000000,0.000000,1770901893.987059,0.000000
106.000000,24818.527677,24647.425073,2619.110360,579.424272,15102.224362,-7558.354146,10499.463737,-1790.352379,18275.523874,17594.130945,-716.775741,14383.660481,15751.229614,23494.700908,-5316.854157,-5900.301743,-0.004625,-0.016875,1.002375,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770901893.987076,0.000000
108.000000,24822.126308,24652.744788,2631.403819,586.442719,15102.537287,-7547.178274,10505.386949,-1781.031702,18319.869735,17614.471032,-710.651363,14382.609949,15779.526923,23508.827211,-5317.815282,-5906.269658,-0.004625,-0.016875,1.002375,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770901893.987095,0.000000
110.000000,24827.468375,24653.795320,2631.269709,587.068568,15105.733586,-7541.143303,10508.292676,-1779.020045,18285.962139,17597.863686,-700.369561,14391.148316,15735.963373,23505.496801,-5305.052436,-5905.107368,-0.004625,-0.016875,1.002375,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770901893.987115,0.000000
112.000000,24827.289561,24656.008143,2632.476703,582.039426,15127.548889,-7541.791504,10502.324760,-1785.390292,18323.401311,17615.029826,-709.243203,14388.935493,15804.627932,23511.062385,-5306.795872,-5905.599106,-0.004625,-0.016875,1.002375,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770901893.987134,0.000000
114.000000,24826.775471,24651.023704,2640.098648,589.683722,15114.920153,-7528.827492,10509.454967,-1776.606056,18303.508258,17608.994855,-700.950706,14390.120136,15781.538580,23508.603693,-5294.167136,-5905.375589,-0.003313,-0.017438,1.004188,192.000000,127.500000,120.000000,127.500000,56.000000,15.500000,56.000000,0.000000,0.000000,0.000000,1770901893.987150,0.000000
116.000000,24827.267209,24647.335666,2628.788665,581.435929,15135.751979,-7537.567024,10499.866068,-1791.894649,18293.405270,17605.463279,-707.410360,14390.008377,15767.501684,23502.121687,-5293.764805,-5903.967429,-0.003313,-0.017438,1.004188,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770901893.987169,0.000000
118.000000,24827.267209,24646.486300,2636.477665,587.850879,15130.052284,-7535.264794,10504.515231,-1784.518574,18322.753110,17623.545840,-712.372448,14385.314511,15799.129403,23509.520115,-5296.111738,-5905.666161,-0.003313,-0.017438,1.004188,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770901893.987187,0.000000
120.000000,24824.361482,24642.842965,2630.487398,585.012208,15134.790854,-7536.851768,10503.442347,-1786.172603,18283.257578,17603.921009,-704.705799,14391.416537,15770.362707,23510.883571,-5292.602514,-5903.475690,-0.003313,-0.017438,1.004188,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770901893.987203,0.000000
122.000000,24825.210848,24640.250163,2627.939299,579.536030,15137.942450,-7541.143303,10497.429728,-1797.013199,18310.772575,17611.989988,-719.010916,14380.710051,15798.704719,23503.842772,-5302.169061,-5903.408635,-0.003313,-0.017438,1.004188,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770901893.987222,0.000000
124.000000,24823.981503,24633.142308,2635.449485,587.649713,15121.156290,-7533.119027,10507.040978,-1787.804280,18300.222552,17604.323340,-710.830177,14380.955920,15771.592053,23508.134306,-5301.811433,-5898.535955,-0.003656,-0.017719,1.005094,192.000000,127.500000,112.000000,127.500000,56.000000,15.500000,56.000000,0.000000,0.000000,0.000000,1770901893.987254,0.000000
126.000000,24827.446023,24635.288076,2624.631241,580.206583,15134.232060,-7541.344469,10499.843717,-1795.090949,18281.000052,17597.371947,-716.798093,14378.318414,15747.966259,23505.541504,-5299.285686,-5896.233725,-0.003656,-0.017719,1.005094,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770901893.987274,0.000000
128.000000,24828.965942,24638.551431,2633.571939,586.196850,15128.219441,-7538.684611,10506.437481,-1783.468042,18307.643331,17615.387453,-717.736866,14380.195961,15801.006949,23506.860257,-5304.895974,-5900.391150,-0.003656,-0.017719,1.005094,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770901893.987292,0.000000
130.000000,24831.961075,24632.717625,2632.297889,584.878097,15122.072711,-7548.698193,10507.130385,-1783.624504,18270.919415,17594.600331,-708.326782,14384.755717,15765.959414,23499.260664,-5296.402311,-5902.693379,-0.003656,-0.017719,1.005094,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770901893.987310,0.000000
