Sample_index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Not Used,Digital Channel 0 (D11),Digital Channel 1 (D12),Digital Channel 2 (D13),Digital Channel 3 (D17),Not Used,Digital Channel 4 (D18),Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Marker Channel
88.000000,15301.758385,-35877.857909,-5040.005450,7155.821580,-20621.182993,-6257.504971,-17433.533661,-22058.936603,6774.657282,11109.085215,17209.815050,-6104.149652,-6986.305950,-97628.731743,10779.039357,16316.684045,0.008000,-0.012000,1.012000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1772617170.691008,101.000000
90.000000,15439.556889,-35731.655148,-4898.340094,7020.504119,-20474.644956,-6113.604440,-17289.700185,-21909.403433,6830.782513,11186.019920,17279.150162,-6024.175110,-6905.638505,-97171.347996,10848.262709,16358.280642,0.008000,-0.012000,1.012000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1772617170.691117,0.000000
92.000000,15299.433803,-35879.869566,-5045.794552,7163.354118,-20630.235449,-6271.206590,-17441.312068,-22066.424437,6837.935071,11204.415405,17288.224970,-6014.966192,-6887.243019,-97902.764130,10865.026518,16370.976433,0.008000,-0.012000,1.012000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1772617170.691186,0.000000
94.000000,15374.647424,-35805.706478,-4959.494467,7060.804315,-20547.869271,-6198.518717,-17355.727238,-21985.377012,6767.907055,11103.474927,17203.109527,-6115.772559,-6989.412843,-97205.032075,10788.047110,16320.170918,0.006000,-0.006000,1.014000,192.000000,0.000000,24.000000,127.500000,104.000000,15.500000,88.000000,0.000000,0.000000,0.000000,1772617170.691255,0.000000
96.000000,15395.926284,-35789.322649,-4936.539225,7087.537001,-20533.452396,-6181.486688,-17332.034389,-21960.723038,6884.426699,11240.133493,17330.358008,-5969.145116,-6849.669737,-97600.792062,10900.856364,16376.698479,0.006000,-0.006000,1.014000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1772617170.691334,0.000000
98.000000,15317.404606,-35875.421569,-5030.952994,7162.951787,-20639.533775,-6276.034567,-17424.905887,-22046.799606,6780.446384,11108.414663,17218.152251,-6103.032065,-6986.842392,-97659.510095,10771.663281,16312.325455,0.006000,-0.006000,1.014000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1772617170.691394,0.000000
100.000000,15465.641375,-35722.736802,-4878.827021,7039.614861,-20481.641052,-6119.974687,-17271.863493,-21885.509418,6853.715402,11191.764318,17298.439717,-6012.798072,-6898.709464,-97178.053519,10820.993581,16335.124235,0.006000,-0.006000,1.014000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1772617170.691470,0.000000
102.000000,15325.272420,-35873.141691,-5024.001601,7192.791366,-20628.626124,-6266.110392,-17418.222716,-22035.601382,6876.134202,11205.130661,17320.478537,-5989.820479,-6871.999129,-97913.850595,10841.914814,16341.293316,0.006000,-0.006000,1.014000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1772617170.691519,0.000000
104.000000,15396.328616,-35796.832835,-4948.787981,7084.519516,-20545.343524,-6193.489575,-17342.360895,-21956.409151,6795.153832,11107.095910,17232.613830,-6093.733739,-6973.990139,-97215.179767,10756.553502,16289.794897,0.008000,-0.006000,1.010000,192.000000,0.000000,32.000000,127.500000,104.000000,15.500000,72.000000,0.000000,0.000000,0.000000,1772617170.691569,0.000000
106.000000,15411.527802,-35783.131216,-4932.717077,7102.132690,-20524.466994,-6174.132964,-17329.195717,-21945.926183,6908.946563,11247.911900,17356.509549,-5947.754496,-6827.250937,-97594.220650,10882.170306,16360.851092,0.008000,-0.006000,1.010000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1772617170.691611,0.000000
