Sample_index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Not Used,Digital Channel 0 (D11),Digital Channel 1 (D12),Digital Channel 2 (D13),Digital Channel 3 (D17),Not Used,Digital Channel 4 (D18),Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Marker Channel
72.000000,-19703.554476,-14763.237806,-6612.182452,-8927.577308,2523.646059,-2566.270836,-8062.296577,-5273.603532,-973.597285,-18269.600662,-11955.970461,1422.286203,-988.327085,26566.277631,-25652.873594,-14782.125030,0.002000,-0.014500,1.012000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770884800.821427,101.000000
74.000000,-19646.959859,-14709.772433,-6576.397309,-8875.475392,2566.516705,-2552.636272,-8029.931251,-5224.161473,-958.174581,-18180.171332,-11885.115431,1487.687407,-916.198005,26562.164910,-25561.030276,-14712.253477,0.002000,-0.014500,1.012000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770884800.821554,0.000000
76.000000,-19724.632171,-14784.471963,-6624.654725,-8940.317802,2500.646114,-2541.974490,-8071.997234,-5285.561715,-970.155116,-18223.399606,-11922.353437,1459.345395,-954.128916,26598.531198,-25616.641416,-14743.635326,0.002000,-0.014500,1.012000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770884800.821629,0.000000
78.000000,-19640.254335,-14705.994988,-6575.302073,-8877.151773,2562.269874,-2570.964702,-8029.998306,-5224.206176,-963.114317,-18231.513289,-11921.973458,1452.617520,-956.028814,26558.610983,-25618.809535,-14753.671259,0.002000,-0.014500,1.012000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770884800.821700,0.000000
80.000000,-19693.518542,-14757.851035,-6603.599382,-8916.960230,2517.141702,-2545.617824,-8057.178027,-5259.276063,-962.175544,-18181.400678,-11873.470172,1487.866221,-908.777226,26566.232928,-25563.824244,-14707.269038,0.002000,-0.014500,1.012000,192.000000,0.000000,0.000000,127.500000,72.000000,15.500000,56.000000,0.000000,0.000000,0.000000,1770884800.821749,0.000000
82.000000,-19692.468010,-14755.682916,-6606.147481,-8925.118616,2518.393400,-2567.299016,-8056.619234,-5264.662834,-965.617712,-18262.358697,-11943.386429,1428.790561,-985.309599,26580.158064,-25648.805576,-14784.293149,0.002000,-0.014500,1.012000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770884800.821774,0.000000
84.000000,-19646.736341,-14712.856974,-6574.855039,-8883.074985,2565.756746,-2557.553656,-8033.149902,-5226.240185,-960.655625,-18190.095507,-11880.488620,1480.512497,-919.662526,26549.312657,-25564.852424,-14717.975523,0.002000,-0.014500,1.012000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770884800.821827,0.000000
86.000000,-19725.481537,-14786.058937,-6622.061923,-8942.262404,2501.651943,-2553.530342,-8074.724147,-5288.489793,-965.997692,-18233.703760,-11919.894745,1449.309462,-944.674128,26580.113361,-25615.434422,-14753.313631,0.002000,-0.014500,1.012000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770884800.821880,0.000000
88.000000,-19645.842272,-14707.425500,-6575.436184,-8884.840773,2565.890856,-2572.283455,-8035.072152,-5233.280985,-968.232866,-18233.569650,-11924.365094,1443.699174,-958.934541,26542.853003,-25615.747346,-14756.845207,0.002000,-0.014500,1.012000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770884800.821930,0.000000
90.000000,-19699.106479,-14757.649870,-6599.576068,-8921.274116,2529.166940,-2541.505103,-8059.659071,-5264.372261,-966.891762,-18189.380251,-11878.275797,1478.478489,-913.471092,26572.603175,-25562.840767,-14713.549878,0.002000,-0.014500,1.012000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770884800.821972,0.000000
