ch_0,ch_1,ch_2
-0.023470824089599773,-0.0054668971642968245,-0.02144769132428337
-0.023260505258804187,-0.005288651664159261,-0.02180611227231566
-0.024985947675304487,-0.005539666744880378,-0.02257761479995679
-0.025936871679732576,-0.004758338945975993,-0.021861775167053565
-0.02417027462797705,-0.004387808985484298,-0.020528825189103372
-0.024287921405630186,-0.0042105766624445096,-0.019671388145070523
-0.026523923224885948,-0.0028570434551511426,-0.01898656955745537
-0.027767102437792346,-0.0021812393242726102,-0.019120776414638385
-0.026428844648762606,-0.0021332677988539217,-0.021575771825155243
-0.024908167688408867,-0.001623714297238621,-0.02290496922796592
-0.025332958102808334,-0.0002468949844569579,-0.022577385607291944
-0.025735080271260813,0.0016069084267655853,-0.022060121409595013
-0.024890483473427594,0.0030187338779796846,-0.021297926650731824
-0.02296688217029441,0.004032949618704151,-0.021663667212123983
-0.022032971173757687,0.003999133696197532,-0.022805563276051544
-0.021925325199845247,0.004304989488446154,-0.022421982066589408
-0.021004349036957137,0.003048299276997568,-0.020809011402889155
-0.019818964574369602,-0.0004850189156968554,-0.021244659365038387
-0.021428020772873424,-0.003555584953573998,-0.02403219332336448
-0.02294015939696692,-0.0038658722587570082,-0.024969653168227524
-0.022635260393144563,-0.0028088666113035288,-0.02230647805845365
-0.02187279642384965,-0.0018142309272661805,-0.021424864826258272
-0.022263711798586883,-0.002720128122746246,-0.024404478608630598
-0.021900807041674852,-0.0018898924736276967,-0.027095466066384688
-0.021765388737549074,-0.001109645836550044,-0.027547030185814947
-0.02266746378154494,-0.0019641531707748072,-0.02683894126676023
-0.024391601982642896,-0.003970636953454232,-0.026631299988366663
-0.025826759156188928,-0.006512691015814198,-0.026149855330004357
-0.026774518119054846,-0.0077555441748700105,-0.02582266643003095
-0.027493812012835406,-0.007426915090036346,-0.025664103304734454
-0.02795667569444049,-0.007207871476566652,-0.027517911803442985
-0.02803009920171462,-0.0069423681452462915,-0.03115215804427862
-0.026174160666414537,-0.007799888408044353,-0.03298369483673014
-0.02300007145095151,-0.010243277756671887,-0.03371773709659465
-0.02452601802360732,-0.010184780876443256,-0.03424669193918817
-0.027371288524591364,-0.009698087524157017,-0.03390762867638841
-0.029514541893149726,-0.010694540833355859,-0.03252911847084761
-0.03010067666764371,-0.011210850061615929,-0.029989525501150638
-0.03026835292985197,-0.008785545105638448,-0.028348005798761733
-0.0298669019684894,-0.00584810277359793,-0.027976182536804117
-0.028419968657544814,-0.004353251370048383,-0.028382273740135133
-0.02690815927053336,-0.0055883465392980725,-0.02696400224522222
-0.02612293064885307,-0.007656982234038878,-0.024916103939176537
-0.027137113647768274,-0.006992223006818676,-0.025312619982287288
-0.02766036595858168,-0.005174914349481696,-0.0278789102594601
-0.02710433727770578,-0.004575292678055121,-0.028949149054824375
-0.025730252673383802,-0.00516988893650705,-0.02534941268095281
-0.02344037602597382,-0.005923782282479806,-0.022424921553465538
-0.021742844182881527,-0.007020903467491735,-0.020929926904500462
-0.022832233298686333,-0.0065520257521711756,-0.018827800886356272
-0.024463433874188922,-0.005072869498690125,-0.018139231542591006
-0.02451110049150884,-0.006211922936927294,-0.016772732124081813
-0.02349170608795248,-0.008759654519963078,-0.014240119526220951
-0.022193529730429873,-0.008610333679825999,-0.012665650501730852
