Sample_index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Not Used,Digital Channel 0 (D11),Digital Channel 1 (D12),Digital Channel 2 (D13),Digital Channel 3 (D17),Not Used.1,Digital Channel 4 (D18),Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Marker Channel
172.0,19597.540152,10254.510969,5813.554622,5515.449407,4874.915466,6405.585278,-15790.144001,-18111.327959,-8206.107701,-7165.81281,5611.450149,19913.23619,7369.884237,17834.970991,6437.794142,-3095.269572,-0.004,-0.01,1.008,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1771318198.646747,0.0
174.0,19748.727351,10416.047027,5967.893418,5667.150696,5024.068656,6564.975567,-15637.973325,-17958.106751,-7910.684694,-6871.932074,5912.371685,20211.229648,7662.043889,18134.283201,6720.588412,-2795.152699,0.004,-0.016,1.012,192.0,0.0,16.0,127.5,64.0,15.5,80.0,0.0,0.0,0.0,1771318198.646757,0.0
176.0,19484.239159,10137.209015,5687.244914,5388.044463,4748.561054,6281.778965,-15918.890049,-18236.028342,-8087.241124,-7047.952062,5735.457627,20033.577983,7486.336826,17953.99403,6551.341003,-2981.186268,0.004,-0.016,1.012,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1771318198.646767,0.0
178.0,19787.328814,10440.410428,5993.977904,5692.743444,5052.835352,6589.718949,-15611.12888,-17929.697684,-8095.511269,-7054.948158,5725.198177,20025.129023,7475.49623,17949.657792,6536.141817,-2987.109481,0.004,-0.016,1.012,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1771318198.646777,0.0
180.0,19592.242788,10237.881272,5800.434148,5501.211345,4865.974768,6402.679551,-15806.103147,-18124.001399,-7923.201671,-6881.096289,5898.535955,20195.62813,7648.454028,18127.622381,6710.932459,-2812.140025,0.004,-0.016,1.012,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1771318198.646788,0.0
182.0,19587.101887,10237.143664,5787.716006,5493.388235,4850.797933,6388.039158,-15814.842679,-18133.366779,-8217.417683,-7174.082956,5601.816547,19907.961179,7356.227321,17842.615288,6427.154711,-3102.042151,0.004,-0.016,1.012,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1771318198.646798,0.0
184.0,19762.406619,10420.651486,5966.798182,5671.866914,5030.193034,6559.052355,-15636.051075,-17951.825911,-7904.515613,-6869.808658,5910.494138,20212.347235,7656.612415,18129.343465,6714.396979,-2798.438406,-0.002,-0.012,1.01,192.0,127.5,120.0,127.5,80.0,15.5,72.0,0.0,0.0,0.0,1771318198.646808,0.0
186.0,19486.317871,10150.642413,5687.401377,5396.538126,4757.032365,6287.165736,-15915.112605,-18227.042941,-8096.941781,-7046.275681,5722.583022,20028.92882,7472.769317,17947.33321,6543.316727,-2989.478766,-0.002,-0.012,1.01,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1771318198.646818,0.0
188.0,19801.477468,10460.303481,5997.576534,5703.494633,5061.418421,6598.436129,-15606.949104,-17919.348826,-8071.661958,-7020.034733,5745.717078,20053.426332,7494.383454,17978.826818,6556.303091,-2967.350539,-0.002,-0.012,1.01,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1771318198.646828,0.0
190.0,19596.62373,10261.372955,5796.746111,5504.586459,4864.231332,6403.283048,-15811.042882,-18124.426082,-7925.727418,-6873.094365,5894.870269,20201.417232,7642.441409,18124.135509,6707.244421,-2814.308144,-0.002,-0.012,1.01,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1771318198.646839,0.0
192.0,19603.999806,10260.814161,5804.412759,5512.074293,4868.43346,6405.473519,-15801.074004,-18114.658369,-8203.760767,-7153.340537,5613.037123,19923.719159,7366.754993,17855.244023,6437.749438,-3093.727302,-0.002,-0.012,1.01,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1771318198.646849,0.0
194.0,19793.43084,10441.32685,5988.837002,5690.932952,5044.60991,6584.443937,-15618.30379,-17932.98339,-7890.188144,-6845.802885,5923.45815,20228.529898,7670.671662,18157.126684,6727.025715,-2786.860202,0.0,-0.012,1.009,192.0,0.0,8.0,127.5,80.0,15.5,64.0,0.0,0.0,0.0,1771318198.64686,0.0
196.0,19497.650206,10150.642413,5689.614199,5397.543955,4752.316147,6297.447538,-15915.850212,-18230.127481,-8076.221714,-7025.756779,5737.513988,20046.430236,7489.443718,17981.486676,6559.141762,-2965.517696,0.0,-0.012,1.009,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1771318198.64687,0.0
198.0,19778.388116,10445.640736,5985.752462,5689.74831,5045.191055,6582.588742,-15621.276572,-17938.057236,-8092.471432,-7043.459361,5722.113636,20031.052235,7474.758622,17965.236958,6536.119465,-2978.504059,0.0,-0.012,1.009,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1771318198.64688,0.0
200.0,19606.279684,10262.132914,5808.369018,5516.321125,4874.624893,6406.881679,-15800.135231,-18112.244381,-7914.059808,-6869.473382,5903.073359,20204.054738,7649.057525,18127.980009,6716.229822,-2801.277077,0.0,-0.012,1.009,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1771318198.64689,0.0
202.0,19616.986169,10278.874371,5813.867547,5522.043171,4882.470355,6419.242194,-15793.742632,-18103.504849,-8197.815203,-7145.070391,5620.100274,19928.435377,7372.566446,17856.495721,6443.583243,-3082.506726,0.0,-0.012,1.009,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1771318198.646901,0.0
204.0,19767.703982,10420.785596,5963.266607,5670.682272,5029.924814,6572.150477,-15645.259994,-17954.999859,-7894.770252,-6847.836894,5918.965449,20224.931267,7666.6707,18157.394905,6721.750703,-2789.117728,-0.001,-0.012,1.0095,192.0,127.5,120.0,127.5,80.0,15.5,72.0,0.0,0.0,0.0,1771318198.646911,0.0
206.0,19493.895113,10154.464561,5688.541316,5400.717902,4757.747621,6297.291076,-15917.99598,-18228.227583,-8090.102147,-7039.34664,5725.10877,20033.957962,7479.765413,17962.465341,6546.065992,-2976.47005,-0.001,-0.012,1.0095,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1771318198.646921,0.0
208.0,19795.598959,10449.01585,5986.847697,5693.481051,5049.504942,6591.775309,-15619.443729,-17929.474167,-8090.348016,-7041.559463,5724.058238,20034.248535,7473.149296,17963.627632,6533.705477,-2976.559457,-0.001,-0.012,1.0095,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1771318198.646932,0.0
210.0,19625.278667,10276.259217,5813.934602,5520.567956,4884.571419,6409.07215,-15796.000158,-18103.460145,-7906.974305,-6866.679414,5902.156937,20204.233552,7654.198427,18131.71275,6712.273563,-2805.635668,-0.001,-0.012,1.0095,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1771318199.12652,0.0
212.0,19621.85885,10276.81801,5814.493396,5514.890613,4881.665693,6411.284973,-15797.765946,-18102.476669,-8176.469287,-7131.86051,5636.685268,19943.522804,7393.018293,17864.452942,6456.323738,-3078.84104,-0.001,-0.012,1.0095,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1771318199.126572,0.0
214.0,19775.840017,10430.150977,5972.319063,5673.833868,5035.333936,6573.670396,-15637.481587,-17946.126216,-7893.652665,-6852.508408,5920.910051,20224.238363,7668.21297,18148.521262,6721.84011,-2798.125481,-0.0015,-0.013,1.01175,192.0,127.5,120.0,127.5,72.0,15.5,88.0,0.0,0.0,0.0,1771318199.126608,0.0
216.0,19501.718223,10155.202169,5692.430519,5398.147452,4758.820505,6291.881954,-15914.732625,-18224.293676,-8078.546295,-7035.412733,5734.250633,20036.036675,7486.448584,17961.68303,6558.359451,-2974.748966,-0.0015,-0.013,1.01175,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1771318199.126647,0.0
218.0,19786.926483,10453.106219,5986.020683,5698.823118,5046.196883,6586.679111,-15619.71195,-17928.066007,-8080.557952,-7041.671221,5726.114598,20026.425424,7472.031709,17958.889062,6537.169997,-2984.829603,-0.0015,-0.013,1.01175,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1771318199.126684,0.0
220.0,19615.57801,10272.8394,5811.140634,5522.512558,4874.021396,6412.559022,-15795.843696,-18100.465012,-7915.937354,-6864.757164,5903.878022,20206.64754,7644.833046,18133.411483,6711.401845,-2809.033133,-0.0015,-0.013,1.01175,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1771318199.126722,0.0
222.0,19604.536248,10264.435144,5793.79568,5506.821633,4852.429611,6392.665969,-15809.522964,-18117.318227,-8194.529497,-7132.218138,5629.443303,19946.0262,7373.25935,17857.501549,6445.729011,-3081.947932,-0.0015,-0.013,1.01175,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1771318199.126746,0.0
224.0,19789.742802,10440.835111,5980.320988,5692.050539,5041.055982,6578.028986,-15624.830499,-17935.129158,-7911.087026,-6861.784382,5906.1579,20222.159651,7644.922453,18130.595163,6705.500985,-2804.674543,-0.00275,-0.0105,1.012875,192.0,127.5,112.0,127.5,96.0,15.5,88.0,0.0,0.0,0.0,1771318199.126757,0.0
226.0,19498.99131,10164.992233,5701.035941,5409.6586,4768.297645,6291.256105,-15906.663645,-18216.02353,-8061.201341,-7011.272849,5757.295282,20073.095867,7506.38634,17986.739336,6576.084384,-2954.29712,-0.00275,-0.0105,1.012875,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1771318199.126769,0.0
228.0,19793.475544,10445.238405,5987.764119,5690.441214,5051.114267,6576.017329,-15620.60602,-17930.792919,-8091.800879,-7047.750896,5721.733656,20038.249497,7473.149296,17947.824949,6534.107808,-2993.591487,-0.00275,-0.0105,1.012875,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1771318199.12678,0.0
230.0,19607.084347,10269.978377,5812.325276,5516.723456,4881.844506,6408.513356,-15797.497725,-18109.67393,-7915.043284,-6865.070089,5900.860536,20213.643636,7647.939938,18129.701093,6713.167633,-2809.837795,-0.00275,-0.0105,1.012875,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1771318199.126791,0.0
232.0,19602.591646,10261.037679,5806.357361,5508.743883,4877.038881,6403.014827,-15802.750385,-18117.675855,-8190.573238,-7142.075258,5624.212995,19936.951391,7379.674301,17859.647317,6450.936967,-3079.623351,-0.00275,-0.0105,1.012875,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1771318199.126802,0.0
234.0,19774.051878,10435.202472,5976.230619,5678.125403,5045.526331,6571.502277,-15633.122996,-17946.237975,-7898.950028,-6851.413173,5916.752627,20223.29959,7666.067203,18150.644678,6725.885776,-2790.190612,-0.002375,-0.01125,1.011437,192.0,127.5,120.0,127.5,80.0,15.5,72.0,0.0,0.0,0.0,1771318199.126814,0.0
236.0,19491.995214,10151.312965,5694.509231,5401.07553,4766.151877,6291.725491,-15915.514936,-18228.227583,-8085.832964,-7032.328192,5732.708363,20045.20089,7485.576866,17960.163112,6555.766649,-2978.951094,-0.002375,-0.01125,1.011437,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1771318199.126825,0.0
238.0,19794.079041,10446.177178,5997.420072,5690.709435,5062.737174,6592.490565,-15616.202726,-17928.937725,-8087.755214,-7042.274719,5729.802636,20041.021114,7481.642959,17960.096056,6543.74141,-2984.740196,-0.002375,-0.01125,1.011437,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1771318199.126837,0.0
240.0,19605.050338,10263.988109,5813.442864,5512.1637,4885.912524,6408.714522,-15800.872839,-18112.981989,-7913.858642,-6875.776574,5903.632153,20201.126659,7653.125543,18129.991666,6717.794444,-2814.50931,-0.002375,-0.01125,1.011437,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1771318199.126847,0.0
242.0,19578.161189,10238.082437,5788.721834,5489.968418,4861.236198,6374.024615,-15822.241106,-18134.484367,-8194.417738,-7154.502827,5621.7096,19927.183679,7376.343891,17844.448131,6450.422877,-3093.973171,-0.002375,-0.01125,1.011437,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1771318199.126858,0.0
244.0,19786.702965,10448.367649,5991.094529,5695.157432,5053.662366,6578.028986,-15619.264915,-17930.100015,-7907.890726,-6860.756202,5909.018923,20215.923514,7657.394726,18134.976105,6716.430988,-2807.781435,-0.002375,-0.01125,1.011437,192.0,0.0,0.0,127.5,88.0,15.5,88.0,0.0,0.0,0.0,1771318199.126868,0.0
246.0,19490.072964,10137.588994,5698.487842,5402.751911,4761.256845,6289.222096,-15912.922134,-18224.964228,-8069.359728,-7020.749989,5754.143686,20059.908338,7502.005399,17981.509028,6573.98332,-2960.309739,-0.002375,-0.01125,1.011437,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1771318199.126879,0.0
248.0,19775.325927,10430.95564,5986.646531,5684.719167,5048.052078,6579.705367,-15625.679866,-17938.683085,-8100.406301,-7064.559408,5723.790017,20017.283561,7466.980215,17946.573251,6533.124332,-2991.803347,-0.002375,-0.01125,1.011437,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1771318199.126891,0.0
250.0,19618.975475,10268.279644,5832.799474,5532.526139,4902.877498,6424.137226,-15781.516228,-18093.804192,-7907.108415,-6869.652196,5911.857594,20208.368624,7656.455953,18135.087864,6722.331848,-2801.031208,-0.002375,-0.01125,1.011437,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1771318199.126901,0.0
252.0,19576.842436,10230.974583,5789.995884,5491.443633,4858.352823,6382.697091,-15820.542374,-18133.903221,-8190.260314,-7158.079107,5632.259623,19928.770653,7379.674301,17858.105047,6456.457848,-3076.963493,-0.002375,-0.01125,1.011437,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1771318199.126912,0.0
254.0,19782.634948,10429.502777,5987.808822,5685.859106,5053.260035,6578.453669,-15624.875203,-17936.805539,-7908.024837,-6871.641501,5909.577717,20208.368624,7653.326708,18134.462015,6716.296877,-2803.199327,0.000813,-0.011625,1.012719,192.0,0.0,16.0,127.5,80.0,15.5,88.0,0.0,0.0,0.0,1771318199.126923,0.0
0.0,19477.891264,10120.154634,5693.816327,5391.039597,4766.196581,6283.298884,-15924.545041,-18238.755255,-8066.69987,-7039.436047,5747.862845,20045.916146,7498.026788,17975.988147,6573.201009,-2966.165896,0.000813,-0.011625,1.012719,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1771318199.126934,0.0
2.0,19784.423087,10425.255945,5998.716473,5686.619066,5067.274578,6589.450728,-15621.924772,-17937.409036,-8093.141984,-7068.023928,5720.973697,20016.322436,7477.239666,17942.84051,6541.349774,-2991.848051,0.000813,-0.011625,1.012719,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1771318199.126953,0.0
4.0,19609.408928,10271.81122,5826.317468,5522.28904,4900.46351,6415.017714,-15792.893266,-18105.874134,-7904.448557,-6873.407289,5911.969353,20212.011959,7662.937959,18134.551422,6729.216186,-2803.802824,0.000813,-0.011625,1.012719,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1771318199.126965,0.0
6.0,19582.005689,10234.483806,5797.975456,5495.019912,4872.099146,6384.574638,-15819.33538,-18134.305553,-8195.870602,-7155.888636,5625.643507,19924.233249,7377.126202,17849.231404,6450.71345,-3092.341494,0.000813,-0.011625,1.012719,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1771318199.126975,0.0
8.0,19786.501799,10432.475559,6000.325799,5698.376083,5067.520448,6588.19903,-15617.588534,-17935.307972,-7892.356264,-6860.823257,5917.646696,20218.091633,7669.419964,18146.397847,6731.227843,-2796.963191,0.000813,-0.011625,1.012719,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1771318199.126987,0.0
10.0,19486.206113,10137.141959,5705.372179,5403.824795,4774.444374,6297.291076,-15912.676264,-18228.205231,-8070.209094,-7026.650849,5747.169941,20049.69359,7500.731349,17984.23594,6574.3633,-2964.556571,-0.002,-0.01,1.014,192.0,127.5,120.0,127.5,88.0,15.5,88.0,0.0,0.0,0.0,1771318199.12701,0.0
12.0,19774.320099,10427.982858,5992.413281,5688.787185,5055.584616,6588.869582,-15622.617677,-17938.973658,-8095.77949,-7049.539036,5724.773493,20026.648942,7477.306721,17969.886121,6544.2555,-2981.029806,-0.002,-0.01,1.014,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1771318199.127021,0.0
14.0,19610.548867,10261.3059,5827.479759,5521.484378,4896.082568,6420.113912,-15790.300463,-18107.304645,-7912.137558,-6873.183772,5906.023789,20203.026557,7656.321842,18138.082998,6723.270622,-2799.734807,-0.002,-0.01,1.014,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1771318199.127032,0.0
16.0,19577.26712,10225.587812,5796.969628,5490.706025,4864.857181,6390.274333,-15821.592906,-18141.815739,-8190.327369,-7150.524217,5622.626021,19925.082615,7381.730662,17855.288727,6457.843656,-3077.991674,-0.002,-0.01,1.014,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1771318199.127043,0.0
18.0,19779.103372,10423.579565,6000.236392,5691.961133,5068.660387,6588.511954,-15619.510784,-17940.515928,-7909.321238,-6877.00592,5902.246344,20200.813735,7655.763049,18144.877928,6721.638944,-2802.908755,-0.002,-0.01,1.014,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1771318199.127053,0.0
20.0,19474.247929,10125.4967,5703.472281,5399.577963,4777.037177,6294.541811,-15916.543116,-18232.832042,-8072.578379,-7030.987088,5748.511046,20048.307782,7506.028713,17982.358394,6582.007597,-2959.03569,-0.002,-0.01,1.014,192.0,0.0,0.0,127.5,80.0,15.5,88.0,0.0,0.0,0.0,1771318199.127064,0.0
22.0,19769.98386,10428.116969,5997.1295,5688.653074,5064.72648,6589.584838,-15622.14829,-17938.928954,-8090.727996,-7055.439896,5728.215662,20032.818023,7478.178439,17959.000821,6542.512064,-2986.863612,-0.002,-0.01,1.014,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1771318199.127076,0.0
24.0,19588.510047,10239.110618,5821.645954,5520.031514,4890.718149,6421.544423,-15796.603655,-18114.501907,-7909.634162,-6871.574446,5907.141376,20205.060566,7654.712517,18144.252079,6724.455264,-2798.997199,-0.002,-0.01,1.014,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1771318199.127087,0.0
26.0,19568.996974,10220.223393,5791.962837,5493.254124,4859.559817,6388.352083,-15821.794071,-18139.513509,-8206.442977,-7157.699127,5617.708637,19918.35474,7367.649063,17857.836826,6445.796066,-3086.53004,-0.002,-0.01,1.014,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1771318199.127098,0.0
28.0,19783.596073,10433.39198,6002.829194,5704.187537,5074.158916,6601.967705,-15612.358226,-17925.696722,-7910.37177,-6862.969025,5910.069455,20215.096499,7655.159552,18150.175291,6717.727389,-2799.444234,-0.002,-0.01,1.014,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1771318199.127109,0.0
30.0,19499.259531,10138.30425,5701.482976,5402.394283,4783.563886,6306.388236,-15914.687921,-18226.439443,-8059.502609,-7008.59064,5757.854075,20065.764495,7509.604992,18008.778156,6581.806431,-2949.17857,-0.006,-0.012,1.01,192.0,127.5,104.0,127.5,80.0,15.5,72.0,0.0,0.0,0.0,1771318199.127123,0.0
32.0,19757.176311,10409.229745,5982.91379,5674.325606,5059.496171,6579.034815,-15633.30181,-17948.249632,-8096.472394,-7055.797524,5721.353676,20024.257305,7472.098764,17958.442027,6538.86873,-2988.204716,-0.006,-0.012,1.01,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1771318199.127134,0.0
34.0,19597.338986,10258.467228,5830.18432,5522.445503,4907.437254,6422.930231,-15787.059461,-18105.292988,-7914.372732,-6874.971911,5904.973257,20202.914799,7655.472476,18134.752588,6725.572851,-2802.372313,-0.006,-0.012,1.01,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1771318199.127145,0.0
36.0,19558.737523,10214.881327,5782.664512,5484.402834,4851.043803,6377.287969,-15830.153624,-18150.063533,-8211.74034,-7157.296796,5613.081826,19923.428586,7370.286568,17853.902919,6450.400525,-3086.552392,-0.006,-0.012,1.01,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1771318199.127156,0.0
38.0,19767.681631,10431.894413,5998.582363,5699.784243,5063.139506,6593.921077,-15613.788738,-17929.742388,-7923.983982,-6864.533647,5902.894545,20211.788441,7649.035174,18145.280259,6716.006305,-2802.864051,-0.006,-0.012,1.01,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1771318199.127167,0.0
40.0,19483.300386,10134.482102,5707.540298,5399.53326,4774.690244,6296.352303,-15908.407081,-18224.293676,-8059.457905,-7012.05516,5765.833648,20070.436009,7512.980105,18003.234923,6592.065882,-2945.758754,-0.006,-0.012,1.01,192.0,0.0,0.0,127.5,72.0,15.5,64.0,0.0,0.0,0.0,1771318199.127177,0.0
42.0,19760.506721,10408.805061,5984.478412,5673.140964,5041.435962,6572.485754,-15631.960706,-17950.864786,-8110.799862,-7070.594379,5714.804615,20009.415747,7458.039517,17942.572289,6530.866805,-3001.258135,-0.006,-0.012,1.01,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1771318199.127188,0.0
44.0,19618.640199,10255.270929,5840.287309,5528.748695,4901.804614,6429.166368,-15775.950644,-18095.771145,-7914.909174,-6876.11185,5911.857594,20201.506639,7654.198427,18135.892527,6725.237575,-2806.239165,-0.006,-0.012,1.01,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1771318199.127199,0.0
46.0,19568.326422,10221.050408,5792.342817,5488.157927,4858.30812,6384.842859,-15822.643438,-18140.564041,-8194.551849,-7152.290005,5631.32085,19929.75413,7380.456612,17861.815436,6462.001081,-3076.516459,-0.006,-0.012,1.01,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1771318199.12721,0.0
48.0,19768.642756,10413.029541,5984.970151,5678.326568,5052.723593,6571.278759,-15632.005409,-17949.12135,-7927.582613,-6889.5676,5891.964542,20187.782668,7635.937051,18122.794404,6703.355217,-2820.410171,-0.006,-0.012,1.01,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1771318199.12722,0.0
50.0,19490.721165,10144.249814,5713.396455,5406.909335,4788.458918,6302.20846,-15901.925075,-18220.046844,-8053.422934,-7011.384608,5765.185447,20068.223187,7517.092826,17993.243694,6593.295228,-2945.870512,-0.004,-0.008,1.006,192.0,127.5,112.0,127.5,96.0,15.5,56.0,0.0,0.0,0.0,1771318199.127232,0.0
52.0,19764.015944,10413.588335,5988.255857,5673.09626,5054.690546,6582.320521,-15629.613773,-17947.981411,-8102.663827,-7061.161943,5715.408112,20013.55082,7463.292177,17949.970716,6534.823064,-2997.570097,-0.004,-0.008,1.006,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1771318199.127243,0.0
54.0,19614.192201,10262.84817,5834.274689,5522.959593,4905.202079,6426.662973,-15785.047804,-18100.040329,-7907.667209,-6868.869885,5913.533975,20205.865229,7659.294624,18138.105349,6731.160787,-2801.43354,-0.004,-0.008,1.006,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1771318199.127254,0.0
56.0,19578.205893,10226.97362,5793.79568,5479.351339,4865.863009,6378.517315,-15825.526813,-18135.959582,-8194.104814,-7157.050926,5629.979745,19925.060263,7375.762746,17847.823244,6458.156581,-3088.385235,-0.004,-0.008,1.006,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1771318199.127265,0.0
58.0,19795.621311,10436.051838,6007.321895,5694.397473,5077.176401,6588.735472,-15612.514688,-17926.479033,-7905.186165,-6870.412155,5919.054856,20212.92838,7652.32088,18135.467843,6725.125816,-2805.903888,-0.004,-0.008,1.006,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1771318199.127276,0.0
60.0,19503.059328,10147.602576,5708.724941,5393.25242,4779.540572,6290.764366,-15912.117471,-18223.667827,-8055.076963,-7016.458454,5765.34191,20059.349544,7500.507832,17987.923978,6586.65676,-2961.963768,-0.004,-0.008,1.006,192.0,0.0,0.0,127.5,80.0,15.5,48.0,0.0,0.0,0.0,1771318199.127287,0.0
62.0,19770.565006,10424.361876,5984.500764,5671.308121,5045.481628,6557.867713,-15635.313467,-17944.338077,-8101.009798,-7064.045318,5719.498482,20015.406014,7447.690659,17929.876498,6528.922204,-3010.087074,-0.004,-0.008,1.006,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1771318199.127298,0.0
64.0,19637.974457,10284.216438,5847.752791,5537.644689,4912.287582,6423.354915,-15771.524998,-18078.761468,-7884.600208,-6852.173132,5937.271528,20234.207241,7659.361679,18149.504739,6738.022773,-2797.633743,-0.004,-0.008,1.006,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1771318199.127309,0.0
66.0,19578.004727,10226.928917,5786.576067,5476.691482,4851.736707,6363.921626,-15830.086569,-18137.21128,-8190.0815,-7154.234607,5631.723181,19936.794929,7363.13401,17837.988477,6445.5949,-3097.92943,-0.004,-0.008,1.006,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1771318199.12732,0.0
68.0,19779.706869,10431.156806,5990.289866,5681.522868,5049.080258,6571.345815,-15626.842156,-17933.922164,-7917.703142,-6882.25858,5907.275487,20199.360871,7626.750484,18114.390148,6699.689531,-2824.63465,-0.004,-0.008,1.006,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1771318199.127331,0.0
70.0,19516.470375,10163.15939,5714.536394,5404.607106,4779.786441,6292.708968,-15900.919247,-18208.356882,-8059.52496,-7015.340866,5769.387575,20068.223187,7492.908239,17978.960929,6577.581951,-2960.890885,-0.004,-0.008,1.006,192.0,0.0,0.0,127.5,88.0,15.5,64.0,0.0,0.0,0.0,1771318199.127341,0.0
72.0,19779.908035,10428.00521,5978.644607,5674.035033,5039.267843,6557.040698,-15634.017066,-17945.120388,-8104.675484,-7061.832495,5724.907604,20024.123195,7445.746058,17937.856071,6527.067009,-3003.582716,-0.004,-0.008,1.006,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1771318199.127352,0.0
