Sample_index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Not Used,Digital Channel 0 (D11),Digital Channel 1 (D12),Digital Channel 2 (D13),Digital Channel 3 (D17),Not Used,Digital Channel 4 (D18),Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Marker Channel
90.000000,15384.571598,14584.334443,3288.925086,-3272.921237,6362.424059,-10171.541294,593.841147,-17872.723087,12685.307882,11394.137012,-9014.123263,615.924670,21508.346082,12684.994958,-421.173921,3522.031429,0.006000,-0.022000,1.004000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1769523903.415107,111.000000
92.000000,15379.497752,14556.506521,3222.942736,-3343.284529,6350.197655,-10203.683103,525.400105,-17963.560577,12636.379914,11375.629768,-9020.895841,612.460150,21496.276140,12677.305958,-402.599621,3518.678667,0.006000,-0.022000,1.004000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1769523903.415172,0.000000
94.000000,15389.623092,14583.976815,3266.483935,-3299.653923,6375.343367,-10182.851277,569.120117,-17907.234181,12734.682886,11371.897027,-9080.038557,566.482611,21480.339346,12649.723905,-458.791907,3486.603914,0.002000,-0.018000,1.004000,192.000000,0.000000,8.000000,127.500000,56.000000,15.500000,48.000000,0.000000,0.000000,0.000000,1769523903.415223,0.000000
96.000000,15376.413211,14561.289795,3270.686063,-3295.250630,6355.584425,-10178.291521,571.757623,-17901.556838,12622.030094,11392.281817,-8981.310902,639.438705,21518.963160,12705.089176,-386.282848,3535.196607,0.002000,-0.018000,1.004000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1769523903.415275,0.000000
98.000000,15394.249903,14580.378184,3225.759056,-3345.787924,6368.391975,-10206.901754,524.930719,-17960.006649,12710.386540,11367.225512,-9061.866589,579.513678,21486.799000,12653.590757,-455.193276,3489.487289,0.002000,-0.018000,1.004000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1769523903.415318,0.000000
100.000000,15392.260598,14590.302359,3302.604354,-3267.757984,6373.108193,-10161.617120,601.440740,-17860.004945,12693.578028,11400.216687,-9006.970704,620.752647,21523.679378,12690.605246,-415.027191,3513.336600,0.002000,-0.018000,1.004000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1769523903.415368,0.000000
102.000000,15383.789287,14565.491923,3236.063210,-3340.132933,6354.220969,-10201.291466,533.938472,-17948.584908,12653.590757,11384.704576,-9004.266143,616.863443,21519.253733,12685.151420,-414.557804,3513.694228,0.002000,-0.018000,1.004000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1769523903.415400,0.000000
104.000000,15421.139052,14595.487964,3272.407147,-3297.016418,6377.645597,-10185.645245,574.193963,-17894.314873,12752.206654,11378.624902,-9066.627510,574.439833,21504.099250,12652.406115,-466.235038,3483.631132,0.006000,-0.020000,1.008000,192.000000,0.000000,24.000000,127.500000,48.000000,15.500000,64.000000,0.000000,0.000000,0.000000,1769523903.415416,0.000000
106.000000,15381.330595,14571.772763,3276.028130,-3289.953266,6356.478495,-10171.138963,578.016112,-17887.072907,12635.061161,11402.049530,-8970.917341,650.346357,21533.134166,12708.486641,-390.529679,3536.493008,0.006000,-0.020000,1.008000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1769523903.415430,0.000000
108.000000,15398.452031,14590.369414,3226.630774,-3341.138761,6361.351175,-10194.250666,528.663460,-17950.551862,12721.137729,11380.502448,-9052.456504,590.018998,21494.644462,12663.537283,-457.048471,3494.181155,0.006000,-0.020000,1.008000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1769523903.415446,0.000000
