198.000000	7650.890368	9382.032976	6668.955883	3384.344683	5228.877691	11057.497389	13207.556392	-187500.022352	4319.765189	8694.895648	6372.705862	7220.373418	-1032.605890	9678.797088	5920.798292	6452.300424	0.024000	-0.022000	1.008000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1759751734.165811	10.000000
200.000000	7659.920473	9392.694758	6673.180362	3385.305808	5199.731016	10978.640435	13114.282562	-187500.022352	4332.997421	8711.100663	6417.007019	7252.224654	-990.338742	9697.416091	5941.361897	6336.049001	0.024000	-0.021000	1.007000	192.000000	0.000000	96.000000	127.500000	48.000000	15.500000	56.000000	0.000000	0.000000	0.000000	1759751734.165827	0.000000
202.000000	7645.458894	9386.905657	6658.003528	3375.962779	5266.719194	11118.942335	13300.763166	-187500.022352	4332.773904	8702.271724	6390.609609	7227.995363	-1009.650649	9704.747463	5930.141321	6418.236365	0.024000	-0.021000	1.007000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1759751734.165841	0.000000
204.000000	7686.787270	9419.405093	6687.306665	3396.392273	5202.502632	10972.560760	13098.748100	-187500.022352	4347.727221	8724.019971	6409.116853	7245.675593	-992.082178	9697.773719	5944.692307	6397.762167	0.024000	-0.021000	1.007000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1759751734.165855	0.000000
206.000000	7662.490924	9399.556744	6664.776106	3381.975398	5251.050621	11055.172808	13220.453348	-187500.022352	4346.274358	8708.485509	6414.950659	7251.911730	-981.621561	9692.744576	5940.490179	6367.922588	0.024000	-0.021000	1.007000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1759751734.165869	0.000000
208.000000	7669.375261	9406.351674	6673.582694	3390.089082	5236.969022	11069.790848	13218.687560	-187500.022352	4339.524131	8706.384445	6383.255885	7229.023543	-1009.829463	9684.407375	5929.001382	6459.967072	0.024000	-0.021000	1.007000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1759751734.165883	0.000000
210.000000	7667.721232	9401.389587	6667.882999	3383.472965	5195.707702	10982.082603	13108.001722	-187500.022352	4344.933253	8723.304716	6423.019638	7261.567683	-969.775137	9723.634687	5943.150037	6335.534911	0.023000	-0.020500	1.007500	192.000000	0.000000	88.000000	127.500000	48.000000	15.500000	64.000000	0.000000	0.000000	0.000000	1759751734.226366	0.000000
212.000000	7640.519159	9379.350767	6659.009356	3371.470078	5258.292587	11112.840308	13299.466765	-187500.022352	4330.002288	8705.177451	6382.562981	7223.368552	-1010.790588	9685.033224	5929.202548	6411.217917	0.023000	-0.020500	1.007500	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1759751734.226394	0.000000
214.000000	7683.054529	9413.213660	6691.508793	3397.331047	5187.571667	10978.148696	13078.720937	-187500.022352	4338.630061	8724.087027	6398.410368	7235.483198	-1000.553489	9708.100225	5939.953737	6394.275295	0.023000	-0.020500	1.007500	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1759751734.226408	0.000000
216.000000	7658.020575	9396.651017	6672.129830	3381.595419	5242.288738	11053.898758	13207.846964	-187500.022352	4341.356974	8719.147291	6413.877775	7246.144980	-987.924753	9693.862163	5931.683592	6363.295777	0.023000	-0.020500	1.007500	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1759751734.226423	0.000000
218.000000	7659.942825	9398.305046	6684.020958	3388.479756	5242.601662	11071.668395	13219.536927	-187500.022352	4332.438628	8710.586573	6380.350158	7223.793235	-1009.561242	9682.909809	5928.330830	6459.520037	0.023000	-0.020500	1.007500	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1759751734.226437	0.000000
220.000000	7662.110944	9397.276866	6682.232819	3386.825727	5207.643534	10986.620007	13116.495385	-187500.022352	4346.050840	8727.171567	6421.924403	7259.801896	-960.208590	9716.906812	5948.805028	6341.145198	0.019500	-0.020250	1.010750	192.000000	0.000000	64.000000	127.500000	48.000000	15.500000	88.000000	0.000000	0.000000	0.000000	1759751734.226452	0.000000
222.000000	7629.522101	9371.907636	6661.333938	3372.788831	5274.721119	11121.043399	13311.290838	-187500.022352	4330.672840	8703.568125	6384.217010	7226.408389	-983.387349	9681.322835	5936.176292	6417.252888	0.019500	-0.020250	1.010750	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1759751734.226466	0.000000
224.000000	7669.665834	9402.507174	6689.944171	3394.760596	5202.279115	10974.550065	13095.954132	-187500.022352	4335.076134	8716.062750	6397.270429	7238.277166	-988.327085	9701.417053	5945.899301	6396.666932	0.019500	-0.020250	1.010750	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1759751734.226492	0.000000
226.000000	7648.766953	9388.269113	6668.017109	3377.996788	5250.558883	11048.668450	13219.067540	-187500.022352	4334.316174	8712.240602	6405.898202	7241.696983	-983.163832	9704.859222	5944.222920	6361.418231	0.019500	-0.020250	1.010750	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1759751734.286331	0.000000
228.000000	7650.756258	9389.073776	6673.649749	3387.138651	5234.286813	11069.947311	13215.044226	-187500.022352	4323.229709	8702.294076	6375.410423	7219.211128	-1022.212329	9682.909809	5936.980955	6455.653185	0.019500	-0.020250	1.010750	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1759751734.286354	0.000000
230.000000	7649.079877	9386.726843	6669.939359	3385.283456	5189.091586	10982.551990	13103.821946	-187500.022352	4325.733104	8715.682771	6420.158615	7255.130381	-989.690541	9715.297486	5947.307461	6340.653460	0.014750	-0.019125	1.012375	192.000000	0.000000	40.000000	127.500000	56.000000	15.500000	88.000000	0.000000	0.000000	0.000000	1759751734.286369	0.000000
232.000000	7622.146025	9364.598616	6649.375755	3369.436070	5247.407287	11106.961799	13289.587294	-187500.022352	4302.554345	8692.995750	6381.691263	7223.234442	-1026.012126	9669.364651	5924.531034	6417.677571	0.014750	-0.019125	1.012375	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1759751734.286383	0.000000
234.000000	7656.880636	9390.683101	6677.717766	3386.401044	5176.954589	10963.508304	13066.986271	-187500.022352	4308.030523	8704.238678	6394.074129	7231.325773	-1005.694390	9715.476300	5935.081057	6395.169365	0.014750	-0.019125	1.012375	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1759751734.286398	0.000000
236.000000	7631.109074	9371.885284	6660.931606	3370.196029	5226.553109	11031.122331	13201.700235	-187500.022352	4307.091750	8692.861640	6400.757301	7233.963279	-1020.647707	9690.017663	5926.676801	6357.730193	0.014750	-0.019125	1.012375	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1759751734.286412	0.000000
238.000000	7633.433656	9368.420764	6669.984063	3378.130898	5222.529795	11051.708287	13211.624409	-187500.022352	4299.179232	8681.752823	6364.927455	7208.147014	-1042.530065	9675.444326	5925.648621	6448.925310	0.014750	-0.019125	1.012375	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1759751734.286426	0.000000
240.000000	7643.760162	9379.686043	6673.046252	3384.277628	5192.846679	10962.770696	13106.906486	-187500.022352	4313.327886	8702.003503	6409.809757	7249.251872	-990.875183	9700.321817	5940.423124	6333.076219	0.013375	-0.020562	1.014188	192.000000	0.000000	48.000000	127.500000	40.000000	15.500000	96.000000	0.000000	0.000000	0.000000	1759751734.345772	0.000000
242.000000	7617.027475	9361.938758	6657.400031	3372.878238	5259.074898	11096.881163	13292.045986	-187500.022352	4303.716636	8688.279532	6380.551324	7222.742703	-1021.519425	9680.898152	5929.537824	6415.800025	0.013375	-0.020562	1.014188	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1759751734.345796	0.000000
244.000000	7650.845665	9386.928008	6680.936418	3389.932619	5179.480336	10954.232330	13073.781201	-187500.022352	4310.600973	8699.634218	6392.062472	7233.024506	-1003.638030	9714.135196	5939.082019	6394.699978	0.013375	-0.020562	1.014188	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1759751734.345812	0.000000
