204.000000,21141.129272,22512.878181,6134.928004,11731.603650,24135.011331,-7512.756588,-11371.517047,6576.285550,20378.465400,18343.026142,-4752.249092,-12121.574536,20549.053913,17010.213972,-10378.518448,2387.211011,0.006000,-0.020500,1.011500,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1764339444.075077,0.000000
206.000000,21149.019438,22520.835402,6134.458618,11732.631830,24129.579858,-7514.187099,-11369.997128,6577.179620,20374.822065,18340.209823,-4753.277272,-12121.775701,20549.277431,17011.890353,-10376.819715,2387.523936,0.006000,-0.020500,1.011500,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1764339444.084088,0.000000
208.000000,21151.276964,22530.781928,6144.025164,11742.578357,24148.332971,-7492.215334,-11368.812486,6591.127108,20384.902702,18351.877433,-4749.119848,-12116.880669,20558.821626,17019.266429,-10378.250227,2388.976799,0.006000,-0.020500,1.011500,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1764339444.091104,0.000000
210.000000,21141.933935,22521.930638,6133.206920,11733.056513,24130.339817,-7505.827547,-11370.779439,6575.011501,20383.651004,18352.391523,-4746.504694,-12110.845698,20559.402771,17021.389845,-10373.712823,2384.305285,0.006000,-0.020500,1.011500,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1764339444.099129,0.000000
212.000000,21137.843566,22519.963684,6135.240929,11738.756208,24136.643009,-7501.401901,-11373.774573,6575.905570,20375.514969,18344.255488,-4751.802057,-12119.026437,20550.707942,17021.412196,-10372.148201,2386.763976,0.005000,-0.020250,1.010750,192.000000,0.000000,16.000000,127.500000,48.000000,15.500000,72.000000,0.000000,0.000000,0.000000,1764339444.108158,0.000000
214.000000,21144.079702,22518.644931,6132.357554,11740.991383,24134.184317,-7502.050102,-11374.087497,6571.211704,20377.817199,18345.238965,-4758.328767,-12126.000181,20551.981992,17016.561868,-10372.170552,2398.476291,0.005000,-0.020250,1.010750,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1764339444.116188,0.000000
216.000000,21139.497595,22522.601190,6131.776408,11742.801874,24131.211535,-7498.004436,-11372.120544,6571.435222,20376.990184,18348.971707,-4758.105249,-12122.222736,20543.443625,17020.294609,-10372.483477,2392.597782,0.005000,-0.020250,1.010750,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1764339444.123221,0.000000
218.000000,21141.911583,22522.668245,6136.246757,11748.300403,24135.681884,-7501.781881,-11372.187599,6581.381748,20376.207873,18355.654878,-4757.457049,-12118.489995,20552.652544,17025.234345,-10372.997567,2392.128395,0.005000,-0.020250,1.010750,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1764339444.131197,0.000000
220.000000,21122.376159,22513.504030,6127.842501,11741.349011,24125.444785,-7495.098709,-11371.695861,6570.831725,20372.653946,18353.263241,-4758.686395,-12117.506518,20550.685591,17025.904897,-10373.958692,2390.630828,0.005000,-0.020250,1.010750,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1764339444.140351,0.000000
222.000000,21137.262420,22512.967588,6128.960088,11744.008868,24129.915134,-7495.523393,-11375.249788,6572.418698,20359.399362,18348.770541,-4765.771898,-12121.328666,20542.683666,17023.468557,-10376.707956,2393.424796,0.004500,-0.019125,1.010375,192.000000,0.000000,16.000000,127.500000,56.000000,15.500000,72.000000,0.000000,0.000000,0.000000,1764339444.147340,0.000000
224.000000,21133.283810,22518.264951,6131.016449,11743.070095,24134.452538,-7499.256134,-11372.165247,6573.044547,20366.440161,18353.419704,-4767.113002,-12126.961306,20546.192890,17024.586144,-10375.679776,2394.207107,0.004500,-0.019125,1.010375,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1764339444.155325,0.000000
226.000000,21121.906772,22520.567181,6125.406161,11738.867967,24127.791718,-7506.811024,-11370.980605,6570.541152,20359.667582,18348.010581,-4761.078031,-12121.038094,20544.896489,17023.446205,-10376.640901,2386.831032,0.004500,-0.019125,1.010375,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1764339444.163384,0.000000
228.000000,21136.547165,22520.567181,6131.485835,11743.137150,24135.056035,-7495.992779,-11370.779439,6582.208762,20362.863882,18350.603384,-4761.458011,-12120.903983,20555.111236,17021.658066,-10383.525238,2390.899049,0.004500,-0.019125,1.010375,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1764339444.171398,0.000000
230.000000,21131.227449,22519.114318,6123.372152,11735.291688,24123.299017,-7503.950000,-11372.411117,6574.698576,20361.142798,18349.128169,-4760.407479,-12121.552184,20547.668105,17019.109967,-10377.087936,2392.284857,0.004500,-0.019125,1.010375,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1764339444.179454,0.000000
232.000000,21151.925165,22530.983094,6132.402257,11742.980688,24126.495317,-7493.981122,-11369.997128,6587.953161,20362.349792,18348.591727,-4755.579502,-12119.048788,20536.425178,17019.512298,-10376.730308,2397.626924,0.005250,-0.018563,1.010187,192.000000,0.000000,24.000000,127.500000,56.000000,15.500000,72.000000,0.000000,0.000000,0.000000,1764339444.187446,0.000000
234.000000,21145.957249,22525.149289,6132.715181,11739.650278,24131.479756,-7498.473823,-11368.946596,6585.561524,20376.297280,18354.000849,-4751.556188,-12116.366579,20547.981030,17022.753301,-10376.372680,2393.044817,0.005250,-0.018563,1.010187,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1764339444.196538,0.000000
236.000000,21123.069063,22519.829574,6128.803626,11735.135226,24123.544887,-7505.760492,-11370.086535,6577.984283,20368.407115,18345.216613,-4752.807886,-12118.378236,20541.499024,17017.925324,-10374.405727,2389.446186,0.005250,-0.018563,1.010187,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1764339444.202489,0.000000
238.000000,21142.582136,22523.763481,6133.028106,11740.790217,24140.576916,-7502.765358,-11370.913550,6585.293303,20368.585929,18349.262279,-4752.383203,-12119.875803,20550.015038,17017.880621,-10373.064622,2388.529764,0.005250,-0.018563,1.010187,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1764339444.211657,0.000000
240.000000,21133.708493,22524.478736,6126.188472,11734.419970,24122.874334,-7510.052027,-11371.092364,6574.229190,20369.457647,18347.988230,-4754.372508,-12117.864146,20546.617573,17016.293647,-10375.947997,2388.060378,0.005250,-0.018563,1.010187,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1764339444.219603,0.000000
242.000000,21139.944630,22522.556486,6130.390600,11738.912670,24125.310674,-7503.614724,-11371.271178,6581.985245,20363.467379,18345.462483,-4752.114982,-12120.345190,20541.074340,17015.779557,-10378.272579,2388.730930,0.004625,-0.018281,1.012094,192.000000,0.000000,16.000000,127.500000,56.000000,15.500000,88.000000,0.000000,0.000000,0.000000,1764339444.228591,0.000000
244.000000,21153.713304,22526.557449,6133.877472,11739.694982,24132.105605,-7499.390244,-11368.432506,6583.035777,20371.893987,18345.015448,-4752.405554,-12117.797091,20545.030599,17015.667798,-10377.266750,2387.367474,0.004625,-0.018281,1.012094,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1764339444.234649,0.000000
246.000000,21147.119540,22528.300885,6131.374077,11736.968069,24124.863639,-7505.514622,-11368.544265,6578.766594,20375.716135,18349.798721,-4745.655328,-12112.253858,20546.908146,17025.502566,-10375.389203,2378.091500,0.004625,-0.018281,1.012094,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1764339444.243601,0.000000
248.000000,21125.393644,22516.677978,6131.016449,11740.097313,24120.527401,-7509.023846,-11373.551056,6580.353568,20369.569405,18341.349762,-4753.590197,-12121.082797,20542.728370,17009.409310,-10378.585503,2387.278067,0.004625,-0.018281,1.012094,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1764339444.251698,0.000000
250.000000,21139.028208,22516.096832,6123.975649,11730.150787,24108.345700,-7515.908184,-11376.389727,6568.261274,20362.618013,18334.308962,-4755.870075,-12124.502614,20540.984933,17007.352949,-10379.546628,2391.815471,0.004625,-0.018281,1.012094,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1764339444.258684,0.000000
252.000000,21134.915487,22525.238696,6136.291461,11737.482159,24127.948180,-7508.599163,-11372.947559,6580.577085,20370.374068,18336.365323,-4753.120810,-12121.619239,20548.092788,17008.783461,-10371.745869,2388.999151,0.004625,-0.018281,1.012094,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1764339444.267705,0.000000
254.000000,21138.648228,22515.448632,6133.184568,11736.878662,24131.278590,-7508.710922,-11373.126372,6574.899742,20369.122370,18336.745302,-4752.450258,-12122.423902,20552.540785,17006.414176,-10370.494171,2394.363570,0.006000,-0.018000,1.014000,192.000000,0.000000,24.000000,127.500000,56.000000,15.500000,88.000000,0.000000,0.000000,0.000000,1764339444.275729,0.000000
0.000000,21132.345037,22518.667283,6130.569414,11736.386923,24121.265009,-7510.230840,-11372.746393,6571.703443,20361.679239,18333.616058,-4752.249092,-12120.613411,20547.198718,17006.950618,-10368.951901,2389.982628,0.006000,-0.018000,1.014000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1764339444.283769,0.000000
2.000000,21139.318781,22519.002559,6133.698658,11740.924327,24129.736320,-7511.147262,-11374.936864,6576.777289,20367.021306,18333.772520,-4752.718479,-12123.899117,20553.546614,17006.771804,-10373.086974,2391.860174,0.006000,-0.018000,1.014000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1764339444.290815,0.000000
4.000000,21140.324609,22522.824707,6129.585937,11733.660011,24121.801450,-7508.889736,-11372.478172,6568.976530,20371.134027,18334.174852,-4755.311281,-12126.201347,20562.062629,17009.945751,-10373.936340,2388.596819,0.006000,-0.018000,1.014000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1764339444.299836,0.000000
6.000000,21131.607429,22527.742091,6135.844426,11739.583223,24128.171698,-7507.548631,-11373.193428,6575.950274,20365.859016,18334.554831,-4751.176208,-12126.335457,20558.978088,17010.593952,-10373.466953,2387.993322,0.006000,-0.018000,1.014000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1764339444.307854,0.000000
8.000000,21146.672505,22516.923847,6132.961051,11739.158540,24133.334951,-7500.060797,-11373.886332,6572.888085,20370.597586,18336.097102,-4754.260749,-12122.468605,20556.899376,17009.856344,-10374.226913,2390.921401,0.012000,-0.016000,1.020000,192.000000,0.000000,48.000000,127.500000,64.000000,15.500000,112.000000,0.000000,0.000000,0.000000,1764339444.314924,0.000000
10.000000,21125.058368,22520.298960,6129.988269,11739.158540,24129.982189,-7502.854765,-11372.701689,6570.451745,20369.636460,18338.086407,-4752.740831,-12117.528870,20556.720562,17015.578391,-10371.276482,2386.316942,0.012000,-0.016000,1.020000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1764339444.322879,0.000000
12.000000,21136.010723,22521.260085,6133.542196,11745.551139,24139.079349,-7501.021922,-11375.003919,6576.129088,20370.552882,18339.740436,-4750.393897,-12120.993390,20561.548538,17021.032217,-10374.361023,2394.676494,0.012000,-0.016000,1.020000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1764339444.331993,0.000000
14.000000,21139.363484,22524.635199,6124.713257,11739.516168,24132.954971,-7489.510773,-11374.467477,6569.132992,20373.257443,18340.992134,-4751.913816,-12120.971038,20558.843977,17021.300438,-10375.858590,2391.010808,0.012000,-0.016000,1.020000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1764339444.338959,0.000000
16.000000,21146.784263,22526.713911,6130.591766,11740.924327,24137.268858,-7491.388320,-11376.233265,6574.586818,20363.400324,18339.874547,-4754.104287,-12119.920506,20557.033486,17019.646409,-10379.278407,2395.123529,0.012000,-0.016000,1.020000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1764339444.347007,0.000000
18.000000,21142.313915,22516.432108,6130.927042,11737.482159,24139.414625,-7499.211430,-11376.233265,6566.428431,20367.803617,18344.858986,-4756.495924,-12124.167338,20561.682649,17021.009865,-10381.468878,2396.598744,0.010000,-0.018000,1.012000,192.000000,0.000000,40.000000,127.500000,56.000000,15.500000,80.000000,0.000000,0.000000,0.000000,1764339444.355024,0.000000
20.000000,21120.543315,22516.275646,6126.210824,11736.006944,24123.701349,-7502.854765,-11375.473306,6562.181599,20350.838643,18334.040741,-4763.760241,-12127.251879,20550.238556,17013.052644,-10376.953826,2389.446186,0.010000,-0.018000,1.012000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1764339444.364210,0.000000
22.000000,21118.330493,22501.769364,6123.103931,11735.045819,24127.657608,-7519.752684,-11381.955312,6560.572274,20348.715228,18330.509166,-4767.716499,-12133.935050,20546.796387,17006.950618,-10372.684642,2395.615267,0.010000,-0.018000,1.012000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1764339444.371150,0.000000
24.000000,21121.906772,22508.787812,6121.785178,11732.922403,24123.008445,-7517.651620,-11376.814410,6559.499390,20347.329420,18328.005770,-4771.382185,-12139.277117,20545.902317,17005.877734,-10374.495134,2399.258602,0.010000,-0.018000,1.012000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1764339444.379112,0.000000
26.000000,21121.660903,22506.686748,6124.892071,11735.269336,24125.198916,-7515.103521,-11377.440259,6568.663605,20347.329420,18327.536384,-4766.464802,-12130.738751,20545.477634,17007.263542,-10372.014090,2393.693017,0.010000,-0.018000,1.012000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1764339444.388148,0.000000
28.000000,21136.055426,22508.720757,6127.350763,11734.487025,24122.807279,-7502.139509,-11375.674471,6569.512972,20356.538338,18331.693808,-4763.715537,-12129.375294,20554.418332,17007.665873,-10375.590369,2395.302343,0.006000,-0.022000,1.016000,192.000000,0.000000,24.000000,127.500000,40.000000,15.500000,96.000000,0.000000,0.000000,0.000000,1764339444.395182,0.000000
30.000000,21126.153603,22509.838344,6125.786141,11730.195490,24118.582799,-7504.866422,-11376.590893,6562.405117,20351.173920,18327.648142,-4765.056642,-12127.944783,20552.116102,17006.950618,-10374.964520,2390.608476,0.006000,-0.022000,1.016000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1764339444.403215,0.000000
32.000000,21120.319798,22508.631350,6129.094199,11734.174101,24125.198916,-7503.279448,-11378.915474,6565.579065,20352.693838,18330.039779,-4765.615435,-12132.325725,20551.467902,17005.698920,-10374.651596,2388.507412,0.006000,-0.022000,1.016000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1764339444.411196,0.000000
34.000000,21115.849449,22509.368957,6120.578184,11729.413179,24114.961817,-7505.134643,-11377.820239,6558.761782,20343.574326,18324.876526,-4771.784517,-12136.259632,20537.475710,17002.301455,-10378.831372,2398.945677,0.006000,-0.022000,1.016000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1764339444.420242,0.000000
36.000000,21122.554972,22509.324254,6126.322583,11733.145920,24119.320407,-7511.929573,-11378.356681,6568.551847,20346.547108,18326.284686,-4768.476459,-12131.543414,20540.113215,17004.246057,-10377.959654,2395.212936,0.006000,-0.022000,1.016000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1764339444.427260,0.000000
38.000000,21142.179804,22516.409757,6127.328411,11733.883528,24127.501145,-7510.744931,-11377.507314,6569.647082,20351.822120,18331.358532,-4766.531857,-12129.978791,20545.544689,17003.374339,-10376.529142,2397.358703,0.008000,-0.020000,1.018000,192.000000,0.000000,32.000000,127.500000,48.000000,15.500000,104.000000,0.000000,0.000000,0.000000,1764339444.435296,0.000000
40.000000,21127.293542,22506.731451,6126.814321,11730.463711,24121.980264,-7512.287201,-11377.931998,6562.181599,20347.955268,18328.296343,-4765.593084,-12128.101245,20546.908146,17009.230496,-10377.020881,2391.904878,0.008000,-0.020000,1.018000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1764339444.443325,0.000000
42.000000,21122.644379,22505.993844,6127.663687,11734.129397,24128.685788,-7511.571945,-11381.530628,6561.511047,20348.715228,18327.066997,-4768.699976,-12135.812597,20549.858576,17004.469574,-10368.594273,2389.133261,0.008000,-0.020000,1.018000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1764339444.451334,0.000000
44.000000,21109.792126,22505.278588,6117.091312,11727.289763,24108.569218,-7513.784768,-11381.798849,6550.134009,20342.881422,18321.389654,-4778.355930,-12141.735809,20541.163747,16998.702824,-10379.479573,2396.017599,0.008000,-0.020000,1.018000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1764339444.459374,0.000000
46.000000,21111.692025,22507.022024,6119.751170,11730.351952,24114.894761,-7513.695361,-11381.284759,6559.789963,20332.979600,18319.780328,-4776.299569,-12135.566728,20533.005361,16997.406423,-10377.356157,2392.374264,0.008000,-0.020000,1.018000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1764339444.467427,0.000000
48.000000,21122.353807,22510.464193,6118.320658,11731.603650,24122.047320,-7518.098655,-11379.071936,6561.131067,20342.210870,18325.815299,-4774.265560,-12134.069161,20540.739064,16998.546362,-10379.568980,2395.414102,0.012000,-0.024000,1.012000,192.000000,0.000000,48.000000,127.500000,32.000000,15.500000,80.000000,0.000000,0.000000,0.000000,1764339444.475427,0.000000
