Trial-ID,Status,Iteration,activation,batch_size,dropout,learning_rate,lstm_layers,num_hidden_units,Objective,avg_train_loss
1,INTERMEDIATE,115,elu,16,0.18524918934453094,0.0006350373354660275,3,61,0.11823052646858352,0.07092613026571389
1,INTERMEDIATE,116,elu,16,0.18524918934453094,0.0006350373354660275,3,61,0.1560247162623065,0.09641279602566591
1,INTERMEDIATE,117,elu,16,0.18524918934453094,0.0006350373354660275,3,61,0.15668454846101149,0.05229745638700059
1,INTERMEDIATE,118,elu,16,0.18524918934453094,0.0006350373354660275,3,61,0.1504873392571296,0.03182067482982977
1,INTERMEDIATE,119,elu,16,0.18524918934453094,0.0006350373354660275,3,61,0.15299881213078542,0.032323639253333494
1,INTERMEDIATE,120,elu,16,0.18524918934453094,0.0006350373354660275,3,61,0.12396344226518911,0.07145499198948248
1,INTERMEDIATE,121,elu,16,0.18524918934453094,0.0006350373354660275,3,61,0.07126261217386595,0.03274547322339808
1,INTERMEDIATE,122,elu,16,0.18524918934453094,0.0006350373354660275,3,61,0.073151047241741,0.03273992528780722
1,INTERMEDIATE,123,elu,16,0.18524918934453094,0.0006350373354660275,3,61,0.1136895108169743,0.02344688971956762
1,INTERMEDIATE,124,elu,16,0.18524918934453094,0.0006350373354660275,3,61,0.16283182676748506,0.028591119182797577
1,INTERMEDIATE,125,elu,16,0.18524918934453094,0.0006350373354660275,3,61,0.3795948065817356,0.05257385050376447
1,INTERMEDIATE,126,elu,16,0.18524918934453094,0.0006350373354660275,3,61,0.10709698724427394,0.06805932053024523
1,INTERMEDIATE,127,elu,16,0.18524918934453094,0.0006350373354660275,3,61,0.1638667245861143,0.045653296392769195
1,INTERMEDIATE,128,elu,16,0.18524918934453094,0.0006350373354660275,3,61,0.12925866109851217,0.03897340852731409
1,INTERMEDIATE,129,elu,16,0.18524918934453094,0.0006350373354660275,3,61,0.1394397825102455,0.03963243688205974
1,INTERMEDIATE,130,elu,16,0.18524918934453094,0.0006350373354660275,3,61,0.1200239232275635,0.036001857907439656
1,INTERMEDIATE,131,elu,16,0.18524918934453094,0.0006350373354660275,3,61,0.095885292859748,0.03817344666458666
1,INTERMEDIATE,132,elu,16,0.18524918934453094,0.0006350373354660275,3,61,0.09259053713841629,0.015660716355061874
1,INTERMEDIATE,133,elu,16,0.18524918934453094,0.0006350373354660275,3,61,0.09076489158906043,0.015547094530819986
1,INTERMEDIATE,134,elu,16,0.18524918934453094,0.0006350373354660275,3,61,0.09124607469753496,0.00791882456262381
1,INTERMEDIATE,135,elu,16,0.18524918934453094,0.0006350373354660275,3,61,0.09229705426176744,0.011375760552115165
1,INTERMEDIATE,136,elu,16,0.18524918934453094,0.0006350373354660275,3,61,0.09377982926421932,0.01128221955598117
1,INTERMEDIATE,137,elu,16,0.18524918934453094,0.0006350373354660275,3,61,0.0934657543465229,0.016439239288536973
1,INTERMEDIATE,138,elu,16,0.18524918934453094,0.0006350373354660275,3,61,0.11214575755210328,0.011644724174402654
1,INTERMEDIATE,139,elu,16,0.18524918934453094,0.0006350373354660275,3,61,0.10497906115571302,0.024658673626478188
1,INTERMEDIATE,140,elu,16,0.18524918934453094,0.0006350373354660275,3,61,0.10499129223171622,0.01660673980278751
1,INTERMEDIATE,141,elu,16,0.18524918934453094,0.0006350373354660275,3,61,0.10755576341346439,0.01434348347202803
1,INTERMEDIATE,142,elu,16,0.18524918934453094,0.0006350373354660275,3,61,0.10653700403470014,0.01322613583985143
1,INTERMEDIATE,143,elu,16,0.18524918934453094,0.0006350373354660275,3,61,0.10239817671078656,0.010624002519762143
1,INTERMEDIATE,144,elu,16,0.18524918934453094,0.0006350373354660275,3,61,0.10294260260083579,0.014010182673630949
1,INTERMEDIATE,145,elu,16,0.18524918934453094,0.0006350373354660275,3,61,0.1973114003610265,0.01275512401927979
1,INTERMEDIATE,146,elu,16,0.18524918934453094,0.0006350373354660275,3,61,0.10407428791014743,0.013713353051571175
1,INTERMEDIATE,147,elu,16,0.18524918934453094,0.0006350373354660275,3,61,0.11722820405183094,0.009724498862991683
1,INTERMEDIATE,148,elu,16,0.18524918934453094,0.0006350373354660275,3,61,0.10383459538154836,0.01765304770714675
1,INTERMEDIATE,149,elu,16,0.18524918934453094,0.0006350373354660275,3,61,0.21002345645268047,0.010036976246808011
1,INTERMEDIATE,150,elu,16,0.18524918934453094,0.0006350373354660275,3,61,0.10735674844389516,0.01111277567263012
1,INTERMEDIATE,151,elu,16,0.18524918934453094,0.0006350373354660275,3,61,0.1035031343760368,0.010916193718842875
1,INTERMEDIATE,152,elu,16,0.18524918934453094,0.0006350373354660275,3,61,0.10777025355491787,0.007731480718715689
1,INTERMEDIATE,153,elu,16,0.18524918934453094,0.0006350373354660275,3,61,0.20068389225551592,0.013711458356388343
1,INTERMEDIATE,154,elu,16,0.18524918934453094,0.0006350373354660275,3,61,0.10427986882028303,0.011153631747359984
1,INTERMEDIATE,155,elu,16,0.18524918934453094,0.0006350373354660275,3,61,0.10351472189151016,0.006077449526995993
1,INTERMEDIATE,156,elu,16,0.18524918934453094,0.0006350373354660275,3,61,0.10261974695770602,0.004776649602438108
1,INTERMEDIATE,157,elu,16,0.18524918934453094,0.0006350373354660275,3,61,0.10620353004196659,0.006380516064102546
1,INTERMEDIATE,158,elu,16,0.18524918934453094,0.0006350373354660275,3,61,0.09897992115501049,0.005716693538348549
1,INTERMEDIATE,159,elu,16,0.18524918934453094,0.0006350373354660275,3,61,0.10316372421636645,0.026598932467795048
1,INTERMEDIATE,160,elu,16,0.18524918934453094,0.0006350373354660275,3,61,0.15150650788564235,0.11063306865085346
1,INTERMEDIATE,161,elu,16,0.18524918934453094,0.0006350373354660275,3,61,0.13881239487922617,0.05810571932054769
1,COMPLETED,161,elu,16,0.18524918934453094,0.0006350373354660275,3,61,0.07126261217386595,0.03274547322339808
2,INTERMEDIATE,0,relu,32,0.39559046155684163,0.0002559768607483559,3,49,1.6141152083873749,1.61750616477086
2,INTERMEDIATE,1,relu,32,0.39559046155684163,0.0002559768607483559,3,49,1.598445475101471,1.6101052027482252
2,INTERMEDIATE,2,relu,32,0.39559046155684163,0.0002559768607483559,3,49,1.5979999899864197,1.5947668093901415
2,INTERMEDIATE,3,relu,32,0.39559046155684163,0.0002559768607483559,3,49,1.5699823200702667,1.5717370693500226
2,INTERMEDIATE,4,relu,32,0.39559046155684163,0.0002559768607483559,3,49,1.5437714457511902,1.5261602126635039
2,INTERMEDIATE,5,relu,32,0.39559046155684163,0.0002559768607483559,3,49,1.4115150272846222,1.442243374311007
2,INTERMEDIATE,6,relu,32,0.39559046155684163,0.0002559768607483559,3,49,1.3451411426067352,1.338910964819101
2,INTERMEDIATE,7,relu,32,0.39559046155684163,0.0002559768607483559,3,49,1.3318679630756378,1.2434404721626868
2,INTERMEDIATE,8,relu,32,0.39559046155684163,0.0002559768607483559,3,49,1.2103604078292847,1.2009008480952337
2,INTERMEDIATE,9,relu,32,0.39559046155684163,0.0002559768607483559,3,49,1.1542605459690094,1.1380409139853258
2,INTERMEDIATE,10,relu,32,0.39559046155684163,0.0002559768607483559,3,49,1.163481965661049,1.0705494009531462
2,INTERMEDIATE,11,relu,32,0.39559046155684163,0.0002559768607483559,3,49,1.197483479976654,1.0448472270598779
2,INTERMEDIATE,12,relu,32,0.39559046155684163,0.0002559768607483559,3,49,1.114534318447113,1.017372218462137
2,INTERMEDIATE,13,relu,32,0.39559046155684163,0.0002559768607483559,3,49,1.070301592350006,0.9857377914281992
2,INTERMEDIATE,14,relu,32,0.39559046155684163,0.0002559768607483559,3,49,0.9912996888160706,0.9572399396162766
2,INTERMEDIATE,15,relu,32,0.39559046155684163,0.0002559768607483559,3,49,0.9690581113100052,0.9471078285804162
2,INTERMEDIATE,16,relu,32,0.39559046155684163,0.0002559768607483559,3,49,0.9760402739048004,0.9320890811773447
2,INTERMEDIATE,17,relu,32,0.39559046155684163,0.0002559768607483559,3,49,0.9494194984436035,0.9021370777717004
2,INTERMEDIATE,18,relu,32,0.39559046155684163,0.0002559768607483559,3,49,0.9962577819824219,0.891098270049462
2,INTERMEDIATE,19,relu,32,0.39559046155684163,0.0002559768607483559,3,49,0.9242056906223297,0.8895959854125977
2,INTERMEDIATE,20,relu,32,0.39559046155684163,0.0002559768607483559,3,49,0.8849350064992905,0.8570558016116803
2,INTERMEDIATE,21,relu,32,0.39559046155684163,0.0002559768607483559,3,49,0.8835928738117218,0.8633005664898799
2,INTERMEDIATE,22,relu,32,0.39559046155684163,0.0002559768607483559,3,49,0.9057096242904663,0.8442673774865957
2,INTERMEDIATE,23,relu,32,0.39559046155684163,0.0002559768607483559,3,49,0.8772003501653671,0.8138537544470567
2,INTERMEDIATE,24,relu,32,0.39559046155684163,0.0002559768607483559,3,49,0.9008183777332306,0.8130260339150062
2,INTERMEDIATE,25,relu,32,0.39559046155684163,0.0002559768607483559,3,49,0.857378214597702,0.789788333269266
2,INTERMEDIATE,26,relu,32,0.39559046155684163,0.0002559768607483559,3,49,0.8656676858663559,0.8060764578672556
2,INTERMEDIATE,27,relu,32,0.39559046155684163,0.0002559768607483559,3,49,0.8224769085645676,0.7793680704556979
2,INTERMEDIATE,28,relu,32,0.39559046155684163,0.0002559768607483559,3,49,0.9057774990797043,0.7716822670056269
2,INTERMEDIATE,29,relu,32,0.39559046155684163,0.0002559768607483559,3,49,0.8100726306438446,0.7768399669573858
2,INTERMEDIATE,30,relu,32,0.39559046155684163,0.0002559768607483559,3,49,0.7869355082511902,0.713643335379087
2,INTERMEDIATE,31,relu,32,0.39559046155684163,0.0002559768607483559,3,49,0.7493497282266617,0.7461941333917471
2,INTERMEDIATE,32,relu,32,0.39559046155684163,0.0002559768607483559,3,49,0.7751004099845886,0.7360079609430753
2,INTERMEDIATE,33,relu,32,0.39559046155684163,0.0002559768607483559,3,49,0.6741530001163483,0.7319410076508155
2,INTERMEDIATE,34,relu,32,0.39559046155684163,0.0002559768607483559,3,49,0.7344791442155838,0.7014775001085721
2,INTERMEDIATE,35,relu,32,0.39559046155684163,0.0002559768607483559,3,49,0.7375493943691254,0.7201598332478449
2,INTERMEDIATE,36,relu,32,0.39559046155684163,0.0002559768607483559,3,49,0.725212812423706,0.6959258226247934
2,INTERMEDIATE,37,relu,32,0.39559046155684163,0.0002559768607483559,3,49,0.7211847603321075,0.6904262579404391
2,INTERMEDIATE,38,relu,32,0.39559046155684163,0.0002559768607483559,3,49,0.7194026857614517,0.6845473784666795
2,INTERMEDIATE,39,relu,32,0.39559046155684163,0.0002559768607483559,3,49,0.6539237573742867,0.6710814971190232
2,INTERMEDIATE,40,relu,32,0.39559046155684163,0.0002559768607483559,3,49,0.7163033932447433,0.6563017184917743
2,INTERMEDIATE,41,relu,32,0.39559046155684163,0.0002559768607483559,3,49,0.6597468107938766,0.6447269870684698
2,INTERMEDIATE,42,relu,32,0.39559046155684163,0.0002559768607483559,3,49,0.6757136285305023,0.6546863592587985
2,INTERMEDIATE,43,relu,32,0.39559046155684163,0.0002559768607483559,3,49,0.6344639211893082,0.6585753582991086
2,INTERMEDIATE,44,relu,32,0.39559046155684163,0.0002559768607483559,3,49,0.6302428692579269,0.6304290982393118
2,INTERMEDIATE,45,relu,32,0.39559046155684163,0.0002559768607483559,3,49,0.606176495552063,0.605514760200794
2,INTERMEDIATE,46,relu,32,0.39559046155684163,0.0002559768607483559,3,49,0.5422958806157112,0.5821598859933707
2,INTERMEDIATE,47,relu,32,0.39559046155684163,0.0002559768607483559,3,49,0.6243551522493362,0.6116040073908292
2,INTERMEDIATE,48,relu,32,0.39559046155684163,0.0002559768607483559,3,49,0.6326501667499542,0.6098115696356847
2,INTERMEDIATE,49,relu,32,0.39559046155684163,0.0002559768607483559,3,49,0.544998049736023,0.608152483518307
2,INTERMEDIATE,50,relu,32,0.39559046155684163,0.0002559768607483559,3,49,0.5613188296556473,0.5440631050329942
2,INTERMEDIATE,51,relu,32,0.39559046155684163,0.0002559768607483559,3,49,0.5496891811490059,0.5546269050011268
2,INTERMEDIATE,52,relu,32,0.39559046155684163,0.0002559768607483559,3,49,0.5818583071231842,0.5659448412748483
2,INTERMEDIATE,53,relu,32,0.39559046155684163,0.0002559768607483559,3,49,0.5788712128996849,0.5724112895818857
2,INTERMEDIATE,54,relu,32,0.39559046155684163,0.0002559768607483559,3,49,0.5502566024661064,0.5439147284397712
2,INTERMEDIATE,55,relu,32,0.39559046155684163,0.0002559768607483559,3,49,0.5687885135412216,0.5455090953753545
2,INTERMEDIATE,56,relu,32,0.39559046155684163,0.0002559768607483559,3,49,0.5886249840259552,0.5697888915355389
2,INTERMEDIATE,57,relu,32,0.39559046155684163,0.0002559768607483559,3,49,0.5602291971445084,0.5554176752383893
2,INTERMEDIATE,58,relu,32,0.39559046155684163,0.0002559768607483559,3,49,0.6271062716841698,0.5410139079277332
2,INTERMEDIATE,59,relu,32,0.39559046155684163,0.0002559768607483559,3,49,0.586912527680397,0.5557312690294706
2,INTERMEDIATE,60,relu,32,0.39559046155684163,0.0002559768607483559,3,49,0.5433090329170227,0.5630823121621058
2,INTERMEDIATE,61,relu,32,0.39559046155684163,0.0002559768607483559,3,49,0.5332171469926834,0.5459478268256555
2,INTERMEDIATE,62,relu,32,0.39559046155684163,0.0002559768607483559,3,49,0.49747609347105026,0.5346581087662623
2,INTERMEDIATE,63,relu,32,0.39559046155684163,0.0002559768607483559,3,49,0.5189576223492622,0.5274102229338425
2,INTERMEDIATE,64,relu,32,0.39559046155684163,0.0002559768607483559,3,49,0.5363950580358505,0.5330737989682418
2,INTERMEDIATE,65,relu,32,0.39559046155684163,0.0002559768607483559,3,49,0.5485638082027435,0.5253645548453698
2,INTERMEDIATE,66,relu,32,0.39559046155684163,0.0002559768607483559,3,49,0.5025116205215454,0.5064334456737225
2,INTERMEDIATE,67,relu,32,0.39559046155684163,0.0002559768607483559,3,49,0.5688073709607124,0.5040246683817643
